height_m,period_s,omega,amp_m,rao_center,acc_center_amp,acc_center_peak,rao_buoy,acc_buoy_amp,acc_buoy_peak,settled,converged_early,duration_used_s
0.04,2.0,3.141592653589793,0.02,0.011344729681851134,0.0022695342949093766,0.002276468846125261,0.011344729681851134,0.0022695342949093766,0.002276468846125261,True,True,48.0
0.06,2.0,3.141592653589793,0.03,0.011340221678277146,0.003503115598602565,0.003535803461921005,0.011340221678277146,0.003503115598602565,0.003535803461921005,True,True,48.0
0.08,2.0,3.141592653589793,0.04,0.011327501145821848,0.004937237291613643,0.005021376646915366,0.011327501145821848,0.004937237291613643,0.005021376646915366,True,True,48.0
0.1,2.0,3.141592653589793,0.05,0.01130590247584102,0.0066886769365764424,0.006857222150259814,0.01130590247584102,0.0066886769365764424,0.006857222150259814,True,True,48.0
0.12,2.0,3.141592653589793,0.06,0.011274554522452074,0.008848593584137839,0.009131371891553997,0.011274554522452074,0.008848593584137839,0.009131371891553997,True,True,48.0
0.04,2.5,2.5132741228718345,0.02,0.3255652479513925,0.042457060471884356,0.04577017713322726,0.3255652479513925,0.042457060471884356,0.04577017713322726,True,True,60.0
0.06,2.5,2.5132741228718345,0.03,0.30789384824428667,0.06112983000243065,0.06696964931129165,0.30789384824428667,0.06112983000243065,0.06696964931129165,True,True,60.0
0.08,2.5,2.5132741228718345,0.04,0.29904458314854226,0.0806807837486274,0.08633301180196244,0.29904458314854226,0.0806807837486274,0.08633301180196244,True,True,60.0
0.1,2.5,2.5132741228718345,0.05,0.2909193351330912,0.10360855709874514,0.10386029414863401,0.2909193351330912,0.10360855709874514,0.10386029414863401,True,True,60.0
0.12,2.5,2.5132741228718345,0.06,0.27976551600370203,0.12769986120758356,0.13698406627648174,0.27976551600370203,0.12769986120758356,0.13698406627648174,True,True,60.0
0.04,2.8,2.243994752564138,0.02,1.1741980986303004,0.11931836813499225,0.11942460044790239,1.1741980986303004,0.11931836813499225,0.11942460044790239,True,True,67.2
0.06,2.8,2.243994752564138,0.03,0.9929317774088546,0.15223433364434003,0.15258168254814009,0.9929317774088546,0.15223433364434003,0.15258168254814009,True,True,67.2
0.08,2.8,2.243994752564138,0.04,0.8735153413626483,0.17955331213071063,0.18033706573619143,0.8735153413626483,0.17955331213071063,0.18033706573619143,True,True,67.2
0.1,2.8,2.243994752564138,0.05,0.7874333544742879,0.2033921466633402,0.20482888902914392,0.7874333544742879,0.2033921466633402,0.20482888902914392,True,True,67.2
0.12,2.8,2.243994752564138,0.06,0.7215234120652911,0.2246751333200263,0.22698371901565817,0.7215234120652911,0.2246751333200263,0.22698371901565817,True,True,67.2
0.04,3.0,2.0943951023931953,0.02,1.5822910854764882,0.14104779784949917,0.14105044075806472,1.5822910854764882,0.14104779784949917,0.14105044075806472,True,True,72.0
0.06,3.0,2.0943951023931953,0.03,1.2912498641851977,0.1739341735811557,0.17393890373731816,1.2912498641851977,0.1739341735811557,0.17393890373731816,True,True,72.0
0.08,3.0,2.0943951023931953,0.04,1.1173836820112442,0.20207498691479464,0.20208826785612347,1.1173836820112442,0.20207498691479464,0.20208826785612347,True,True,72.0
0.1,3.0,2.0943951023931953,0.05,0.9985113772520784,0.22717789148802786,0.22720938453815576,0.9985113772520784,0.22717789148802786,0.22720938453815576,True,True,72.0
0.12,3.0,2.0943951023931953,0.06,0.9105930079427881,0.2501291461291847,0.2501699969946852,0.9105930079427881,0.2501291461291847,0.2501699969946852,True,True,72.0
0.04,3.141,2.0003773661826125,0.02,1.657204638187032,0.13497663040435712,0.13502896869035833,1.657204638187032,0.13497663040435712,0.13502896869035833,True,True,75.4
0.06,3.141,2.0003773661826125,0.03,1.3808484638429896,0.1702242404434045,0.17033794069500388,1.3808484638429896,0.1702242404434045,0.17033794069500388,True,True,75.4
0.08,3.141,2.0003773661826125,0.04,1.2079272112502377,0.20019683446540143,0.20037684136338105,1.2079272112502377,0.20019683446540143,0.20037684136338105,True,True,75.4
0.1,3.141,2.0003773661826125,0.05,1.0867867658773422,0.22690348793912107,0.22712454156938414,1.0867867658773422,0.22690348793912107,0.22712454156938414,True,True,75.4
0.12,3.141,2.0003773661826125,0.06,0.9958553086369308,0.2513297848651006,0.2515597510524357,0.9958553086369308,0.2513297848651006,0.2515597510524357,True,True,75.4
0.04,3.257,1.9291327317100355,0.02,1.6259205848309224,0.12312288898607233,0.12318536936175468,1.6259205848309224,0.12312288898607233,0.12318536936175468,True,True,78.16
0.06,3.257,1.9291327317100355,0.03,1.398573417470549,0.1605144158882666,0.16067406062231526,1.398573417470549,0.1605144158882666,0.16067406062231526,True,True,78.16
0.08,3.257,1.9291327317100355,0.04,1.2438621860963563,0.19217920077316997,0.1924630602089948,1.2438621860963563,0.19217920077316997,0.1924630602089948,True,True,78.16
0.1,3.257,1.9291327317100355,0.05,1.130578637542872,0.2203064106799633,0.22071367209277787,1.130578637542872,0.2203064106799633,0.22071367209277787,True,True,78.16
0.12,3.257,1.9291327317100355,0.06,1.0432025558463598,0.2459878743485851,0.2465003797102309,1.0432025558463598,0.2459878743485851,0.2465003797102309,True,True,78.16
0.04,3.3,1.9039955476301778,0.02,1.6020145088075133,0.11813064601103129,0.11819169856482942,1.6020145088075133,0.11813064601103129,0.11819169856482942,True,True,79.2
0.06,3.3,1.9039955476301778,0.03,1.3963115706311964,0.15611560917421968,0.1562806216036905,1.3963115706311964,0.15611560917421968,0.1562806216036905,True,True,79.2
0.08,3.3,1.9039955476301778,0.04,1.250736614139722,0.18835297182922184,0.18865810552356216,1.250736614139722,0.18835297182922184,0.18865810552356216,True,True,79.2
0.1,3.3,1.9039955476301778,0.05,1.14188550385205,0.2169787026223497,0.2174330645805569,1.14188550385205,0.2169787026223497,0.2174330645805569,True,True,79.2
0.12,3.3,1.9039955476301778,0.06,1.0568360575112246,0.24310665894343203,0.24369688701737902,1.0568360575112246,0.24310665894343203,0.24369688701737902,True,True,79.2
