t_s,buoy_heave_m,buoy_heave_acc_mps2
45.0,-0.010609312219771943,0.07689221306699143
45.01,-0.010570121609983349,0.0766791639161726
45.02,-0.010523267828641405,0.0763890796998128
45.03,-0.010468780738599727,0.07602200944529167
45.04,-0.010406697902114894,0.07557795863791544
45.050000000000004,-0.010337064572168783,0.0750571682797565
45.06,-0.010259933659507274,0.07446031720297047
45.07,-0.010175365666988002,0.07378829216771796
45.08,-0.010083428599392477,0.0730421619923837
45.09,-0.009984197854350273,0.07222318309720613
45.1,-0.009877756095111446,0.07133278333992765
45.11,-0.009764193105989688,0.07037255768087443
45.12,-0.009643605631259869,0.0693442600742759
45.13,-0.009516097198267372,0.06824979467610147
45.14,-0.00938177792505135,0.06709122531296553
45.15,-0.009240764312883563,0.06587075294373639
45.160000000000004,-0.009093179025034332,0.06459070316849427
45.17,-0.008939150653032768,0.06325351958199085
45.18,-0.0087788134716144,0.06186174374548491
45.19,-0.008612307183972283,0.06041799912416078
45.2,-0.008439776658401201,0.05892499430276807
45.21,-0.008261371656859839,0.057385511113140455
45.22,-0.008077246556548796,0.055802386002856356
45.230000000000004,-0.007887560066287646,0.05417848966653201
45.24,-0.007692474938800112,0.05251673562649515
45.25,-0.007492157680606085,0.05082002450143288
45.26,-0.007286778261105267,0.04909127633677675
45.27,-0.0070765098194524355,0.04733345990544019
45.28,-0.006861528368530619,0.04554954761091005
45.29,-0.00664201249845053,0.04374249021109288
45.300000000000004,-0.006418143082837914,0.04191518044512546
45.31,-0.006190102989868271,0.040070463920352434
45.32,-0.005958076798005144,0.03821114639145898
45.33,-0.005722250516841237,0.0363399622099116
45.34,-0.005482811314624259,0.034459568893133743
45.35,-0.0052399472527193645,0.03257256784510817
45.36,-0.004993847027186343,0.03068146890755874
45.37,-0.004744699719866819,0.02878865620969664
45.38,-0.0044926945600618365,0.026896430492499727
45.39,-0.004238020695554029,0.025007003609337573
45.4,-0.003980866974288998,0.02312243764388895
45.410000000000004,-0.0037214217388125115,0.021244677910968464
45.42,-0.003459872632286411,0.019375577257848095
45.43,-0.0031964064145892502,0.017516884466775975
45.44,-0.0029312087891142707,0.01567022740946272
45.45,-0.002664464241886089,0.013837094889867167
45.46,-0.002396355895264569,0.012018802978321174
45.47,-0.002127065376223382,0.010216560902386639
45.480000000000004,-0.0018567726967149254,0.00843146778959031
45.49,-0.0015856561456160365,0.0066644920891321515
45.5,-0.0013138921933009537,0.004916472676737192
45.51,-0.0010416554098805035,0.0031880965940824855
45.52,-0.0007691183945672422,0.0014800162634300866
45.53,-0.0004964517118920055,-0.00020718531369771868
45.54,-0.00022382383866244472,-0.0018731399465775395
45.550000000000004,4.859887193786007e-05,-0.0035176466726033377
45.56,0.0003206522114315224,-0.0051405796132428195
45.57,0.0005921741263327122,-0.0067419355444584194
45.58,0.0008630047164639742,-0.008321854722049049
45.59,0.0011329862221976393,-0.009880528178411781
45.6,0.001401963003838723,-0.011418228492059337
45.61,0.0016697815118465347,-0.012935362096533743
45.62,0.0019362902471919644,-0.014432388671808618
45.63,0.002201339714460901,-0.01590983206168864
45.64,0.0024647823688524082,-0.017368277180063094
45.65,0.0027264725553239407,-0.018808424599611476
45.660000000000004,0.002986266439834662,-0.02023100677564631
45.67,0.003244021935786281,-0.021636786730154726
45.68,0.0034995986262249556,-0.023026595514712044
45.69,0.0037528576869130105,-0.024401107589238347
45.7,0.004003661823866094,-0.025760735740897288
45.71,0.004251875218051251,-0.027106179638262562
45.72,0.004497363454856666,-0.028438340808255226
45.730000000000004,0.004739993438338888,-0.029758107409725284
45.74,0.004979633303872068,-0.031066311576141994
45.75,0.005216152333665577,-0.0323637907012965
45.76,0.005449420875277472,-0.03365131255345163
45.77,0.005679310276872015,-0.034929210427887616
45.78,0.0059056928696211795,-0.03619702987140682
45.79,0.006128441975820549,-0.03745502174528466
45.800000000000004,0.00634743188661428,-0.03870379723250156
45.81,0.006562537821925334,-0.03994351614978783
45.82,0.0067736359598952935,-0.041172577782966305
45.83,0.006980603534937861,-0.04239026405888993
45.84,0.00718331893878298,-0.04359547452201405
45.85,0.007381661885331437,-0.04478508817898274
45.86,0.007575513715580168,-0.045954923330627305
45.87,0.007764757864879353,-0.04709852900175542
45.88,0.007949280618935637,-0.04820440853555426
45.89,0.008128972128512272,-0.04926220892263263
45.9,0.008303727203767866,-0.050270116262747036
45.910000000000004,0.00847344560513713,-0.05122823418622852
45.92,0.008638032086833473,-0.05213614829650395
45.93,0.008797396411435758,-0.05299398269391014
45.94,0.008951453347893957,-0.053801868648311615
45.95,0.009100122650273407,-0.05456020539005121
45.96,0.00924332901909608,-0.055269522680613435
45.97,0.009381002045072412,-0.055930540482796894
45.980000000000004,0.00951307613625322,-0.05654412808697868
45.99,0.009639490429209195,-0.05711131163640809
46.0,0.00976018868524332,-0.057633255674079
46.01,0.009875119172618112,-0.05811125603649944
46.02,0.009984234535953988,-0.058546725571158545
46.03,0.010087491654393379,-0.05894116986881685
46.04,0.010184851507260947,-0.05929562837143512
46.050000000000004,0.010276279087061344,-0.05961029326595857
46.06,0.010361743364143855,-0.05988533667628432
46.07,0.010441217255321046,-0.060121376960110426
46.08,0.010514677564156544,-0.06031924926178325
