height_m,period_s,omega,amp_m,rao_center,acc_center_amp,acc_center_peak,rao_buoy,acc_buoy_amp,acc_buoy_peak,settled,converged_early,duration_used_s
0.04,2.0,3.141592653589793,0.02,0.01133568588264764,0.00225268163605399,0.0022533575233026084,0.01133568588264764,0.00225268163605399,0.0022533575233026084,True,True,48.0
0.06,2.0,3.141592653589793,0.03,0.011339047545808724,0.003384310033124408,0.00338897372563414,0.011339047545808724,0.003384310033124408,0.00338897372563414,True,True,48.0
0.08,2.0,3.141592653589793,0.04,0.011342307657229489,0.004527127079365317,0.00454097096037958,0.011342307657229489,0.004527127079365317,0.00454097096037958,True,True,48.0
0.1,2.0,3.141592653589793,0.05,0.011345411778822182,0.005692274755688635,0.005722587965548675,0.011345411778822182,0.005692274755688635,0.005722587965548675,True,True,48.0
0.12,2.0,3.141592653589793,0.06,0.011348267066426058,0.006894491574152452,0.006950074613953069,0.011348267066426058,0.006894491574152452,0.006950074613953069,True,True,48.0
0.04,2.5,2.5132741228718345,0.02,0.36256715118239763,0.046973374006197194,0.05012686097561576,0.36256715118239763,0.046973374006197194,0.05012686097561576,True,True,60.0
0.06,2.5,2.5132741228718345,0.03,0.3593123213335838,0.06958840980833786,0.077932662770511,0.3593123213335838,0.06958840980833786,0.077932662770511,True,True,60.0
0.08,2.5,2.5132741228718345,0.04,0.35757827213864807,0.09407798818432739,0.10758393636478315,0.35757827213864807,0.09407798818432739,0.10758393636478315,True,True,60.0
0.1,2.5,2.5132741228718345,0.05,0.3572262657356255,0.1212180698616574,0.13870316741934713,0.3572262657356255,0.1212180698616574,0.13870316741934713,True,True,60.0
0.12,2.5,2.5132741228718345,0.06,0.3574418936609365,0.15050246864576972,0.17081684080607795,0.3574418936609365,0.15050246864576972,0.17081684080607795,True,True,60.0
0.04,2.8,2.243994752564138,0.02,1.7857591969355175,0.1801788975670495,0.18027254829254633,1.7857591969355175,0.1801788975670495,0.18027254829254633,True,True,100.8
0.06,2.8,2.243994752564138,0.03,1.6815295937203436,0.2543236949571325,0.2548676362908273,1.6815295937203436,0.2543236949571325,0.2548676362908273,True,True,84.0
0.08,2.8,2.243994752564138,0.04,1.5772543498032916,0.3187513320001011,0.32014369125811265,1.5772543498032916,0.3187513320001011,0.32014369125811265,True,True,67.2
0.1,2.8,2.243994752564138,0.05,1.487812829131451,0.3759240596118533,0.3786292400957844,1.487812829131451,0.3759240596118533,0.3786292400957844,True,True,67.2
0.12,2.8,2.243994752564138,0.06,1.4080023189135378,0.427251373450906,0.4318642295221191,1.4080023189135378,0.427251373450906,0.4318642295221191,True,True,67.2
0.04,3.0,2.0943951023931953,0.02,3.5257868977414537,0.31025120642596016,0.31026075081608145,3.5257868977414537,0.31025120642596016,0.31026075081608145,True,True,72.0
0.06,3.0,2.0943951023931953,0.03,2.884095917899525,0.3812753366004357,0.3812975753879749,2.884095917899525,0.3812753366004357,0.3812975753879749,True,True,72.0
0.08,3.0,2.0943951023931953,0.04,2.4997408360921987,0.4413464304601062,0.4413867664204862,2.4997408360921987,0.4413464304601062,0.4413867664204862,True,True,72.0
0.1,3.0,2.0943951023931953,0.05,2.2366612501924688,0.4944409653465758,0.4944967387028285,2.2366612501924688,0.4944409653465758,0.4944967387028285,True,True,72.0
0.12,3.0,2.0943951023931953,0.06,2.0419976476164865,0.5425816581430707,0.5426405606434925,2.0419976476164865,0.5425816581430707,0.5426405606434925,True,True,72.0
0.04,3.141,2.0003773661826125,0.02,2.952649250620533,0.23677220020573375,0.23678041771010602,2.952649250620533,0.23677220020573375,0.23678041771010602,True,True,94.25
0.06,3.141,2.0003773661826125,0.03,2.6374138241921523,0.31782652062517613,0.31787373890766557,2.6374138241921523,0.31782652062517613,0.31787373890766557,True,True,75.4
0.08,3.141,2.0003773661826125,0.04,2.3958391077304966,0.3857027899672158,0.38572381062697075,2.3958391077304966,0.3857027899672158,0.38572381062697075,True,True,75.4
