t_s,platform_heave_m,platform_heave_acc_mps2,buoy1_clusterA_surge_m,buoy1_clusterA_surge_acc_mps2,buoy1_clusterA_sway_m,buoy1_clusterA_sway_acc_mps2,buoy1_clusterA_heave_m,buoy1_clusterA_heave_acc_mps2,buoy4_clusterB_surge_m,buoy4_clusterB_surge_acc_mps2,buoy4_clusterB_sway_m,buoy4_clusterB_sway_acc_mps2,buoy4_clusterB_heave_m,buoy4_clusterB_heave_acc_mps2,buoy7_clusterC_surge_m,buoy7_clusterC_surge_acc_mps2,buoy7_clusterC_sway_m,buoy7_clusterC_sway_acc_mps2,buoy7_clusterC_heave_m,buoy7_clusterC_heave_acc_mps2
59.410000000000004,-0.1415876796867211,0.5117180516885779,-0.1308475708199204,0.27507934321871164,-1.4088957085263758e-09,2.694427513737822e-09,-0.0825746638437744,-0.15367772208894945,-0.03746480459745583,-0.01238180446580942,-0.0015237961518556357,0.005614303177877693,-0.043440477342482214,-0.1594114558286522,0.07712299837854222,-0.2677433939349351,1.3243827511901039e-08,-1.1073092940010262e-09,0.004165234936187683,-0.2297124648423206
59.42,-0.1380091453338527,0.5009243136972653,-0.12429683861102972,0.2557885937673748,-1.407140988680784e-09,2.7366659121822087e-09,-0.08088586662314229,-0.14649123135571854,-0.0315361799962745,-0.029149030876188295,-0.001507768662887656,0.005541881561275691,-0.04146296160319755,-0.1543785616433742,0.0817530570646425,-0.28127732756164625,1.3266605071182393e-08,-1.1607293973549843e-09,0.006600995952837829,-0.22745571621391433
59.43,-0.1343810587894574,0.4894885905572689,-0.11772070109719837,0.2365943197598142,-1.4051136083022925e-09,2.7796278571599496e-09,-0.07921156718660327,-0.13887711349543785,-0.02561063656644549,-0.0458761479701775,-0.0014911906060451816,0.005467623101405622,-0.039500780077119775,-0.14914429386803071,0.08635483925248688,-0.29483511070323654,1.3289257909748923e-08,-1.213597282759585e-09,0.009014055243249308,-0.2251493494079477
59.44,-0.1307045923835651,0.47739921318522904,-0.11112107627793698,0.21748170032314873,-1.402809743757383e-09,2.8231367049727385e-09,-0.07755099752811616,-0.13086963238623378,-0.019689846490023366,-0.0625739307580257,-0.001474069167800004,0.005391669883404925,-0.037553405922951484,-0.14372934449925986,0.09092698924634707,-0.3084243686485672,1.3311780695603606e-08,-1.2658653443220458e-09,0.011404645617886481,-0.22280195205654016
59.45,-0.12698098383999376,0.46464535691437997,-0.10449987427247483,0.19843611522816212,-1.4002255670572433e-09,2.8670172885859046e-09,-0.07590335069193277,-0.12250209100321247,-0.01377547917286612,-0.07925307165679334,-0.0014564116869429371,0.005314171026335314,-0.03562029443061422,-0.13815377707534604,0.09546814810485377,-0.3220528486492152,1.3334168154296805e-08,-1.3174853290739986e-09,0.013773003893528996,-0.2204219619193569
59.46,-0.12321153734160278,0.45121703497474225,-0.0978589987800913,0.1794431642319731,-1.3973572354384804e-09,2.911096948896915e-09,-0.0742677840935056,-0.11380685357315401,-0.007869202314764451,-0.09592418016588633,-0.0014382256397434665,0.0052352827316739375,-0.03370088502290206,-0.1324370625429832,0.09997695286324577,-0.3357284232930227,1.3356415079130148e-08,-1.3684026042492454e-09,0.01611937004985898,-0.21801768926833454
59.47,-0.11939762451137499,0.4371050912867545,-0.09120034851800385,0.16048868278318087,-1.3942009354377092e-09,2.955205077794848e-09,-0.0726434227468614,-0.10481537060758835,-0.001972682971273793,-0.11259778347535021,-0.0014195186245159897,0.005155168286435572,-0.031794603198371484,-0.12659811464220094,0.10445203574302453,-0.34945909382130624,1.3378516320014783e-08,-1.4185615053136426e-09,0.01844398639857584,-0.21559733782878004
59.480000000000004,-0.11554068531006205,0.42230119265750765,-0.08452581863528091,0.1415587545162224,-1.390752891726591e-09,2.999175691918578e-09,-0.07102936240095195,-0.09555820605724316,0.003912411392690251,-0.12928432788726407,-0.0014002983456011793,0.005073998020949955,-0.029900862418986852,-0.12065532458195584,0.10889202334868164,-0.36325299347360535,1.3400466835592405e-08,-1.4679023494301197e-09,0.020747096762950765,-0.21316902438776986
59.49,-0.11164222885118448,0.4067978204300115,-0.07783730210156516,0.1226397209039889,-1.387009392680056e-09,3.042847646240724e-09,-0.06942467258769346,-0.0860650659418661,0.009784411857349408,-0.14599418095638364,-0.0013805725967748256,0.004991949221803021,-0.028019065945974492,-0.11462659482678715,0.11329553585116667,-0.37711839093925625,1.3422261633307485e-08,-1.5163611202184391e-09,0.023028945665871856,-0.21074079716965913
59.5,-0.10770383413424177,0.39058826141416064,-0.07113669106967675,0.10371818844479355,-1.3829668041949384e-09,3.0860645367130787e-09,-0.06782839958455408,-0.07636482787290176,0.01564164701044044,-0.1627376342498719,-0.0013603492441003953,0.004909206000890601,-0.026148608627244562,-0.10852937188781753,0.11766118615775145,-0.3910636939118534,1.3443895836166946e-08,-1.563873760057519e-09,0.02528977752454978,-0.20832065302624833
