t_s,platform_heave_m,platform_heave_acc_mps2,buoy1_clusterA_surge_m,buoy1_clusterA_surge_acc_mps2,buoy1_clusterA_sway_m,buoy1_clusterA_sway_acc_mps2,buoy1_clusterA_heave_m,buoy1_clusterA_heave_acc_mps2,buoy4_clusterB_surge_m,buoy4_clusterB_surge_acc_mps2,buoy4_clusterB_sway_m,buoy4_clusterB_sway_acc_mps2,buoy4_clusterB_heave_m,buoy4_clusterB_heave_acc_mps2,buoy7_clusterC_surge_m,buoy7_clusterC_surge_acc_mps2,buoy7_clusterC_sway_m,buoy7_clusterC_sway_acc_mps2,buoy7_clusterC_heave_m,buoy7_clusterC_heave_acc_mps2
54.0,-0.11903540562830195,0.45430820073954914,-0.04269906129449255,0.5740383404328884,-1.8801391130925624e-09,2.053132251305354e-09,-0.0838041212390984,-0.1278011990440109,0.08372210744090376,0.07271882744837453,-0.000881571646673912,0.0039050719315831396,-0.05345865437249768,-0.15646586102564453,0.22858528328531014,-0.3668021365866504,5.862157817833597e-09,-1.1673996654653244e-09,-0.007099449827210557,-0.26238513660883866
54.01,-0.11716950539155234,0.45766660916865876,-0.037140852632761893,0.5468266866029329,-1.8940264627402602e-09,2.0936573945427115e-09,-0.08178925938801164,-0.1402950621558289,0.08885127437613226,0.05197507940274241,-0.000870510271812205,0.003840466713925192,-0.05114603395297395,-0.16410082661668962,0.23222323371514283,-0.3801348998445628,5.877711737872021e-09,-1.2096751847334833e-09,-0.004231051113227865,-0.2666907224187195
54.02,-0.11525761095575814,0.4607896705406415,-0.03152826180737649,0.5199105026025469,-1.9077066423712246e-09,2.1349365294087083e-09,-0.07978854438426725,-0.15147736522201974,0.09398541299748438,0.03145266902928787,-0.0008590677670445142,0.0037745323425513594,-0.04884988918522736,-0.17095636576852055,0.23582301316903367,-0.3933888200439315,5.893139020822107e-09,-1.2516296049758454e-09,-0.001389402111707398,-0.27068855471869224
54.03,-0.11329943609755083,0.46364495020928065,-0.025863974377348116,0.4932920872895467,-1.9211753401693885e-09,2.177064652510066e-09,-0.07780307660374938,-0.1613843785078685,0.09912247394688874,0.01114420392938685,-0.0008472507527740362,0.003707399251774792,-0.046570896728038456,-0.17706527924785564,0.23938329706003852,-0.4065716334512934,5.908435511068681e-09,-1.2932182829384115e-09,0.0014251021736671544,-0.2743967925184522
54.04,-0.11129472193928189,0.4662001754973071,-0.020150646181749717,0.4669710041407238,-1.9344281686936306e-09,2.220119392033426e-09,-0.07583382940189203,-0.1700550127306788,0.10426042917536177,-0.008958595913962567,-0.0008350659579911073,0.0036391987853314463,-0.04430965889647077,-0.18246031703797574,0.24290276784479367,-0.4196912704932588,5.923597113439353e-09,-1.3343940799753099e-09,0.004212095544600716,-0.277832546718691
54.050000000000004,-0.10924324016854388,0.4684233473098392,-0.014390903415514973,0.44094435693999073,-1.947460688028466e-09,2.264164828694593e-09,-0.07388165301821936,-0.1775302766163824,0.10939727110691788,-0.028864799909956114,-0.0008225202063771625,0.0035700631909883966,-0.04206670692907957,-0.18717400104627502,0.2463801142275532,-0.43275586258601434,5.938619766780671e-09,-1.3751073925147635e-09,0.006971238905194331,-0.28101194087308173
54.06,-0.1071447962297177,0.4702828383724445,-0.00858734294847426,0.4152070496793043,-1.9602683600290924e-09,2.3092440770521402e-09,-0.07194727868632662,-0.18385279203949859,0.11453101172422732,-0.04858417795079201,-0.0008096204023640757,0.003500125702335604,-0.03984250423133964,-0.19123847624302875,0.24981403034399358,-0.44577375049318585,5.953499446014035e-09,-1.4153089004956435e-09,0.009702218657189052,-0.2839501712681025
54.07,-0.10499923247778514,0.4717474790380637,-0.0027425328618175685,0.3897520295578817,-1.972846570784543e-09,2.355386892000017e-09,-0.07003132290140378,-0.18906636436732518,0.11965968158481516,-0.06812712054281282,-0.0007963735171389632,0.00342952069801163,-0.037637449580645896,-0.19468538769118593,0.2532032149239369,-0.4587534939792268,5.968232197617004e-09,-1.4549451202539442e-09,0.012404745187454084,-0.2866615657767215
54.08,-0.10280643128588535,0.4727866316286624,0.003140986822136984,0.364570512482544,-1.985190615194891e-09,2.402604728752831e-09,-0.06813429180287241,-0.19321560504935995,0.12478132877569534,-0.08750456761191248,-0.0007827865745776092,0.003358383928272058,-0.035451880280808847,-0.19754578096927722,0.2565463704320178,-0.4717038825640134,5.982814115076291e-09,-1.4939629465167641e-09,0.015078551441860176,-0.28915964107316394
54.09,-0.10056631809923346,0.47337025427732354,0.009060703239244345,0.33965219089735055,-1.997295700104729e-09,2.4508939918828064e-09,-0.06625658563488977,-0.19634560309080132,0.12989401781347554,-0.1067279455565825,-0.0007688666370832649,0.003286852798748954,-0.03328607525627272,-0.19985002356967732,0.25984220218520804,-0.48463394722245096,5.9972413526520675e-09,-1.532306785132427e-09,0.017723391579834893,-0.29145715790733656
