height_m,period_s,omega,amp_m,rao_center,acc_center_amp,acc_center_peak,rao_buoy,acc_buoy_amp,acc_buoy_peak,settled,converged_early,duration_used_s
0.04,2.0,3.141592653589793,0.02,0.027556266343998728,0.00546964700965228,0.005471084306403909,0.027556266343998728,0.00546964700965228,0.005471084306403909,True,True,48.0
0.06,2.0,3.141592653589793,0.03,0.02756445430982765,0.008206238299412407,0.008208694920958806,0.02756445430982765,0.008206238299412407,0.008208694920958806,True,True,48.0
0.08,2.0,3.141592653589793,0.04,0.02757236622314625,0.010948298475802542,0.010959819411716865,0.02757236622314625,0.010948298475802542,0.010959819411716865,True,True,48.0
0.1,2.0,3.141592653589793,0.05,0.027579798332007546,0.01370137941781236,0.013731877802045378,0.027579798332007546,0.01370137941781236,0.013731877802045378,True,True,48.0
0.12,2.0,3.141592653589793,0.06,0.027586505537440832,0.01647209595183139,0.01653332452096978,0.027586505537440832,0.01647209595183139,0.01653332452096978,True,True,48.0
0.04,2.2,2.855993321445266,0.02,0.036758072350982746,0.006127171108641947,0.006316349165740946,0.036758072350982746,0.006127171108641947,0.006316349165740946,True,True,52.800000000000004
0.06,2.2,2.855993321445266,0.03,0.036809343359374615,0.009553374036336,0.01008008231515164,0.036809343359374615,0.009553374036336,0.01008008231515164,True,True,52.800000000000004
0.08,2.2,2.855993321445266,0.04,0.03685846043761155,0.01356274009474445,0.014562487156327035,0.03685846043761155,0.01356274009474445,0.014562487156327035,True,True,52.800000000000004
0.1,2.2,2.855993321445266,0.05,0.03689441251438911,0.018354764891661594,0.01988571775112116,0.03689441251438911,0.018354764891661594,0.01988571775112116,True,True,52.800000000000004
0.12,2.2,2.855993321445266,0.06,0.036905581072235495,0.024041643651990848,0.02609914737342659,0.036905581072235495,0.024041643651990848,0.02609914737342659,True,True,52.800000000000004
0.04,2.3,2.7318196987737333,0.02,0.09558672365341726,0.015183322505561639,0.017794489902376927,0.09558672365341726,0.015183322505561639,0.017794489902376927,True,True,55.2
0.06,2.3,2.7318196987737333,0.03,0.09602949342864214,0.02415301186647093,0.029433931770067773,0.09602949342864214,0.02415301186647093,0.029433931770067773,True,True,55.2
0.08,2.3,2.7318196987737333,0.04,0.0961724415654409,0.034583491163886856,0.04256563012677247,0.0961724415654409,0.034583491163886856,0.04256563012677247,True,True,55.2
0.1,2.3,2.7318196987737333,0.05,0.09605889954045108,0.0465139048461336,0.05705198884148896,0.09605889954045108,0.0465139048461336,0.05705198884148896,True,True,55.2
0.12,2.3,2.7318196987737333,0.06,0.09571650378488761,0.05991591303284479,0.07279840059901252,0.09571650378488761,0.05991591303284479,0.07279840059901252,True,True,55.2
0.04,2.4,2.6179938779914944,0.02,0.18259006551590454,0.027286673302980506,0.027777009133195463,0.18259006551590454,0.027286673302980506,0.027777009133195463,True,True,57.6
0.06,2.4,2.6179938779914944,0.03,0.18319597762253942,0.043973724405864625,0.04433792972734275,0.18319597762253942,0.043973724405864625,0.04433792972734275,True,True,57.6
0.08,2.4,2.6179938779914944,0.04,0.18352486056739248,0.06269320640172935,0.06468323875279425,0.18352486056739248,0.06269320640172935,0.06468323875279425,True,True,57.6
0.1,2.4,2.6179938779914944,0.05,0.18343976924235872,0.08320536034662478,0.08738511328490488,0.18343976924235872,0.08320536034662478,0.08738511328490488,True,True,57.6
0.12,2.4,2.6179938779914944,0.06,0.1828614422998395,0.1052832149789506,0.11209836813962124,0.1828614422998395,0.1052832149789506,0.11209836813962124,True,True,57.6
0.04,2.5,2.5132741228718345,0.02,0.3121265824227292,0.04050679272895548,0.04339114896067386,0.3121265824227292,0.04050679272895548,0.04339114896067386,True,True,60.0
0.06,2.5,2.5132741228718345,0.03,0.3092968123037858,0.05987107681983968,0.06798529329352135,0.3092968123037858,0.05987107681983968,0.06798529329352135,True,True,60.0
0.08,2.5,2.5132741228718345,0.04,0.30772137635172436,0.0812012005712286,0.09464648854992656,0.30772137635172436,0.0812012005712286,0.09464648854992656,True,True,60.0
0.1,2.5,2.5132741228718345,0.05,0.30737322820634977,0.10537402163607984,0.1230889150952362,0.30737322820634977,0.10537402163607984,0.1230889150952362,True,True,60.0
0.12,2.5,2.5132741228718345,0.06,0.3076245557401377,0.1319144302472016,0.15295729834876173,0.3076245557401377,0.1319144302472016,0.15295729834876173,True,True,60.0
0.04,2.8,2.243994752564138,0.02,1.6280158128005455,0.16440920197429654,0.1644631084125781,1.6280158128005455,0.16440920197429654,0.1644631084125781,True,True,100.8
0.06,2.8,2.243994752564138,0.03,1.5502309141752761,0.23442233131437362,0.234943914025715,1.5502309141752761,0.23442233131437362,0.234943914025715,True,True,84.0
0.08,2.8,2.243994752564138,0.04,1.4634895718374064,0.29591257343271815,0.29729256844562585,1.4634895718374064,0.29591257343271815,0.29729256844562585,True,True,67.2
0.1,2.8,2.243994752564138,0.05,1.3895397552313304,0.3510356764915959,0.353753185706487,1.3895397552313304,0.3510356764915959,0.353753185706487,True,True,67.2
0.12,2.8,2.243994752564138,0.06,1.3212832173508855,0.40072678030875963,0.40542262778399235,1.3212832173508855,0.40072678030875963,0.40542262778399235,True,True,67.2
