t_s,buoy_heave_m,buoy_heave_acc_mps2
36.0,0.0008242120628623795,-0.008159352621933682
36.01,0.0008227673540750612,-0.008163901552063606
36.02,0.0008205064618893428,-0.008160113946822136
36.03,0.0008174298615832721,-0.008147863791175101
36.04,0.0008135388756956567,-0.008127037850208322
36.050000000000004,0.0008088356851633986,-0.008097537099732396
36.06,0.0008033233390231433,-0.008059278115408519
36.07,0.0007970057625414674,-0.00801219433354423
36.08,0.0007898877636450086,-0.007956237311432461
36.09,0.0007819750375334228,-0.00789137769835664
36.1,0.0007732741693771062,-0.007817606052589547
36.11,0.0007637926350121595,-0.007734933748524298
36.12,0.000753538799550013,-0.007643393677974187
36.13,0.0007425219138333612,-0.007543040762159368
36.14,0.0007307521086872492,-0.00743395234115344
36.15,0.0007182403869294636,-0.00731622838459581
36.160000000000004,0.0007049986131199003,-0.0071899915639038
36.17,0.0006910395010448295,-0.00705538713405777
36.18,0.0006763765989483782,-0.0069125826773360965
36.19,0.0006610242725380174,-0.006761767721133467
36.2,0.0006449976858053547,-0.006603153175274475
36.21,0.0006283127797197322,-0.0064369706139320625
36.22,0.0006109862488678119,-0.006263471413580701
36.230000000000004,0.0005930355161273313,-0.006082925734710984
36.24,0.0005744787054783474,-0.005895621355272894
36.25,0.0005553346130675871,-0.005701862442907127
36.26,0.0005356226766513861,-0.005501968200254644
36.27,0.0005153629435540058,-0.0052962713863420685
36.28,0.0004945760372905045,-0.005085116716006729
36.29,0.00047328312301869415,-0.004868859036343532
36.300000000000004,0.00045150587198532617,-0.004647861918072603
36.31,0.00042926642512759164,-0.0044224958573026996
36.32,0.0004065873560051946,-0.00419313637581313
36.33,0.00038349163324753564,-0.003960162232509503
36.34,0.0003600025827054193,-0.0037239533638856884
36.35,0.000336143849518384,-0.0034848884843516888
36.36,0.00031193936033283975,-0.003243342623839898
36.37,0.0002874132859402173,-0.0029996838812064476
36.38,0.0002625900046350974,-0.0027542704757265307
36.39,0.00023749406669385436,-0.0025074445652567214
36.4,0.00021215016064982922,-0.002259522121263981
36.410000000000004,0.0001865830823995757,-0.0020107795660135297
36.42,0.00016081770680406623,-0.001761492523061064
36.43,0.00013487896059848704,-0.0015119208071124682
36.44,0.00010879179850713424,-0.0012622461929259292
36.45,8.258118912012782e-05,-0.001012469153944095
36.46,5.627212054025258e-05,-0.0007622896391666029
36.47,2.9889647561289423e-05,-0.000510658849257456
36.480000000000004,3.4590166628657447e-06,-0.0002553970626423929
36.49,-2.299417758799269e-05,4.404344866640453e-06
36.5,-4.944390614073159e-05,0.00026869578737736367
36.51,-7.58637017198962e-05,0.0005370963032886776
36.52,-0.00010222669763929507,0.0008089895872258997
36.53,-0.00012850567729925775,0.001084001832067157
36.54,-0.0001546731301817604,0.0013613113225736469
36.550000000000004,-0.0001807013348221748,0.001639783755016381
36.56,-0.0002065624571639292,0.0019185732221123815
36.57,-0.0002322286350406225,0.0021970219093894834
36.58,-0.00025767204543141863,0.002474544625892602
36.59,-0.00028286496225999366,0.0027506259925263433
36.6,-0.000307779809042579,0.003024759341452038
36.61,-0.0003323892093418035,0.0032964504793519516
36.62,-0.0003566660369015365,0.0035651900140305404
36.63,-0.00038058346613100146,0.003830473571451831
36.64,-0.00040411502207562635,0.004091815105517244
36.65,-0.0004272346293595031,0.004348729353680232
36.660000000000004,-0.00044991666050211743,0.004600738343486046
36.67,-0.00047213598370592747,0.004847369081323985
36.68,-0.0004938680097581261,0.005088164642259708
36.69,-0.0005150887374125727,0.005322688447502573
36.7,-0.0005357747972166067,0.005550511466314642
36.71,-0.0005559034941256501,0.005771218845193672
36.72,-0.0005754528484853836,0.005984421106887956
36.730000000000004,-0.0005944016349586447,0.0061897456897597024
36.74,-0.0006127294194294164,0.006386842268635165
36.75,-0.0006304165936374081,0.006575387642811614
36.76,-0.0006474444072773603,0.006755083124047614
36.77,-0.0006637949976879541,0.00692565154134509
36.78,-0.000679451417064991,0.007086845821695171
36.79,-0.0006943976567587429,0.007238451437266316
36.800000000000004,-0.0007086186684780134,0.007380282747683282
36.81,-0.0007221003826008048,0.007512180809780283
36.82,-0.0007348297236104942,0.007634018610340538
36.83,-0.0007467946227959825,0.007745689609310379
36.84,-0.0007579840285149536,0.007847113029639639
36.85,-0.0007683879139261443,0.007938235774700854
36.86,-0.0007779972819081178,0.008019035128153084
36.87,-0.0007868041669283484,0.008089520859616528
36.88,-0.0007948016338654958,0.00814973003448776
36.89,-0.0008019837740385922,0.00819972574992408
36.9,-0.0008083456986065151,0.008239597185662596
36.910000000000004,-0.0008138835293215027,0.008269460858094876
36.92,-0.0008185943866430566,0.008289458375477855
36.93,-0.0008224763753422613,0.00829975501416974
36.94,-0.0008255285678547931,0.008300535065221168
36.95,-0.000827750985621576,0.008292002448839823
36.96,-0.0008291445784699656,0.00827438099606055
36.97,-0.0008297112021403369,0.008247910206838396
36.980000000000004,-0.0008294535941975376,0.008212844098307335
36.99,-0.0008283753485128928,0.008169449746120579
37.0,-0.0008264808884988762,0.00811800445494124
37.01,-0.0008237754393492042,0.008058793029812815
37.02,-0.0008202649995570274,0.007992105118285272
37.03,-0.0008159563119861564,0.007918232301362604
37.04,-0.0008108568347472846,0.007837466285342534
37.050000000000004,-0.0008049747120518011,0.0077500980647983875
37.06,-0.0007983187452283875,0.007656414418636453
37.07,-0.0007908983641387745,0.007556696393573769
37.08,-0.0007827235990845573,0.007451220995535755
37.09,-0.0007738050532761498,0.00734025715101719
37.1,-0.000764153876071969,0.007224064344284332
37.11,-0.0007537817372022122,0.007102890437157661
37.12,-0.0007427008021793525,0.0069769694807364155
37.13,-0.000730923708898955,0.00684652649526411
37.14,-0.0007184635453490884,0.006711773870708175
37.15,-0.0007053338286273025,0.006572907620084558
37.160000000000004,-0.0006915484855020903,0.006430108001619613
37.17,-0.0006771218344874036,0.00628354193952923
37.18,-0.0006620685694022886,0.006133359657597692
37.19,-0.0006464037441764574,0.00597970626574803
37.2,-0.0006301427586037989,0.005822715031145163
37.21,-0.0006133013453130784,0.005662502005300957
37.22,-0.0005958955581900254,0.005499171339154856
37.230000000000004,-0.0005779417622316523,0.005332810838329103
37.24,-0.0005594566249574024,0.005163491636020812
37.25,-0.0005404571094510362,0.004991269166411661
37.26,-0.0005209604687519358,0.00481619093127305
37.27,-0.0005009842412699146,0.004638294010094131
37.28,-0.0004805462473263481,0.004457600741901798
37.29,-0.0004596645868705288,0.00427412564348442
37.300000000000004,-0.0004383576380344519,0.004087878015958463
37.31,-0.0004166440564570404,0.003898855581875663
37.32,-0.00039454277541600956,0.0037070517600518034
37.33,-0.0003720730062839471,0.003512463760940605
37.34,-0.00034925423910934833,0.0033150814342387327
37.35,-0.0003261062437139418,0.003114887252387306
37.36,-0.0003026490711848394,0.0029118674100151384
37.37,-0.0002789030552322764,0.002706011222570188
37.38,-0.0002548888132158099,0.0024973113719503645
37.39,-0.0002306272470170598,0.002285758128425131
37.4,-0.00020613954423316167,0.0020713330752659383
37.410000000000004,-0.00018144717907581383,0.0018540427771541158
37.42,-0.00015657191236594849,0.0016338886899500745
37.43,-0.00013153579170432347,0.001410858755715237
37.44,-0.00010636115391201614,0.0011848922633942837
37.45,-8.107063311615959e-05,0.0009558320899060196
37.46,-5.568717954247224e-05,0.0007233596092956405
37.47,-3.0234097433413946e-05,0.00048685663360580793
37.480000000000004,-4.735091249221374e-06,0.0002460192706319785
37.49,2.0785711991955585e-05,1.0055677751471672e-06
37.5,4.6303776116562145e-05,-0.0002478086185254761
37.51,7.17941804485545e-05,-0.0005003270544349377
37.52,9.72316336545383e-05,-0.0007564956797260741
37.53,0.00012259052188722165,-0.0010149027325338843
37.54,0.00014784505901392682,-0.001272974226614278
37.550000000000004,0.00017296948956453594,-0.0015291565541067458
37.56,0.00019793823793015056,-0.0017827488022183848
37.57,0.0002227259893625815,-0.0020332423569733396
37.58,0.0002473077378445186,-0.0022803485914245493
37.59,0.00027165881760619816,-0.002523833681600501
37.6,0.0002957549266266137,-0.0027634950278803004
37.61,0.00031957214748978423,-0.002999130693909374
37.62,0.000343086966294147,-0.0032305807772711817
37.63,0.00036627628844596163,-0.0034577186548246327
37.64,0.0003891174513419935,-0.003680438342189514
37.65,0.00041158823487410216,-0.0038986501045199786
37.660000000000004,0.0004336668703214938,-0.004112277238597991
37.67,0.000455332047949618,-0.004321253695613186
37.68,0.00047656292357120143,-0.004525521666236326
37.69,0.0004973391242927352,-0.004725029730439028
37.7,0.0005176407536425904,-0.004919731007294051
37.71,0.0005374483962539636,-0.005109581687664754
37.72,0.0005567431222557182,-0.005294539606712852
37.730000000000004,0.0005755064915176712,-0.005474562718726371
37.74,0.0005937205578907163,-0.00564960790235662
37.75,0.0006113678735666446,-0.005819629802828408
37.76,0.0006284314936788063,-0.005984579524002147
37.77,0.0006448949812637634,-0.006144403569217171
37.78,0.0006607424126913265,-0.006299042893457255
37.79,0.0006759583836558878,-0.006448432087426541
37.800000000000004,0.0006905280158094441,-0.006592498684867962
