t_s,buoy_heave_m,buoy_heave_acc_mps2
36.0,0.0008287139763571259,-0.008170782044509347
36.01,0.0008277688497610898,-0.008166356493433759
36.02,0.0008260073871113388,-0.008153817242383515
36.03,0.0008234309327671275,-0.008133155156904336
36.04,0.0008200416431988575,-0.00810436997332858
36.050000000000004,0.0008158424869088988,-0.008067470524969938
36.06,0.0008108372434409706,-0.008022474943329614
36.07,0.0008050305014578458,-0.007969410847064958
36.08,0.0007984276558691823,-0.007908315500415953
36.09,0.0007910349039952718,-0.007839235899213768
36.1,0.0007828592407557087,-0.007762228888140356
36.11,0.0007739084528727687,-0.007677361248886034
36.12,0.0007641911120817006,-0.007584709736727354
36.13,0.0007537165673438402,-0.007484361098016588
36.14,0.0007424949360616487,-0.007376412047990591
36.15,0.0007305370942980988,-0.007260969216502562
36.160000000000004,0.0007178546660065631,-0.007138149049620274
36.17,0.0007044600112805256,-0.007008077699904463
36.18,0.00069036621363499,-0.006870890880137046
36.19,0.0006755870663347696,-0.006726733675627913
36.2,0.0006601370577884914,-0.0065757603279767915
36.21,0.0006440313560304114,-0.006418133985215572
36.22,0.0006272857923152787,-0.006254026422256075
36.230000000000004,0.0006099168438545423,-0.006083617731414837
36.24,0.0005919416157251111,-0.005907095985199212
36.25,0.0005733778219850069,-0.005724656861387424
36.26,0.0005542437660331872,-0.005536503250833363
36.27,0.0005345583202524497,-0.0053428448643174815
36.28,0.0005143409049758457,-0.005143897802627663
36.29,0.0004936114668201948,-0.004939884083752564
36.300000000000004,0.00047239045643354905,-0.00473103115655032
36.31,0.0004506988057025762,-0.004517571492112422
36.32,0.00042855790446557073,-0.004299742067886776
36.33,0.0004059895767800102,-0.004077783869613256
36.34,0.0003830160567952215,-0.003851941380163973
36.35,0.00035965996428465817,-0.0036224619502830185
36.36,0.0003359442798974924,-0.003389595198160946
36.37,0.00031189232019559744,-0.0031535922319875552
36.38,0.0002875277125503136,-0.0029147048677973875
36.39,0.0002628743699871572,-0.002673184522122017
36.4,0.00023795646611839708,-0.002429279950774779
36.410000000000004,0.00021279841039245233,-0.0021832341573837194
36.42,0.00018742482367871483,-0.0019352901841758624
36.43,0.00016186051395000498,-0.0016856915296976996
36.44,0.00013613045231913553,-0.0014346694645821169
36.45,0.00011025975067950417,-0.0011824225615478944
36.46,8.427364297091917e-05,-0.000929092078288788
36.47,5.819747423115169e-05,-0.0006746796456593043
36.480000000000004,3.2056705076446094e-05,-0.0004189470808350832
36.49,5.876923843711432e-06,-0.00016188102558385728
36.5,-2.0316149038259673e-05,9.64863374078971e-05
36.51,-4.649667275340149e-05,0.0003558187217897831
36.52,-7.26387196745038e-05,0.0006155869160753313
36.53,-9.871631727877391e-05,0.0008754948176979328
36.54,-0.00012470348420959328,0.0011351864851982015
36.550000000000004,-0.00015057426699289833,0.0013942313198210352
36.56,-0.00017630277966758877,0.0016522620568720416
36.57,-0.00020186324060110728,0.0019089490782902869
36.58,-0.00022723000565943235,0.0021639801146046285
36.59,-0.00025237759930194913,0.002417058278715258
36.6,-0.0002772807444534152,0.0026678905907531873
36.61,-0.0003019143917271962,0.002916188993410321
36.62,-0.0003262537483514361,0.003161664677597604
36.63,-0.000350274306927906,0.0034040323078057583
36.64,-0.0003739518738459908,0.0036430126455267824
36.65,-0.0003972625972279408,0.003878329660930477
36.660000000000004,-0.00042018299446351545,0.004109711591933343
36.67,-0.0004426899793418872,0.004336890843284983
36.68,-0.00046476088871268205,0.004559605677399458
36.69,-0.0004863735085438378,0.004777601860764876
36.7,-0.0005075060993250183,0.004990630608435708
36.71,-0.000528137420874717,0.005198448935620879
36.72,-0.000548246756493008,0.005400822291223231
36.730000000000004,-0.0005678139363407855,0.005597523979879789
36.74,-0.0005868193600332698,0.005788334797313885
36.75,-0.0006052440184196552,0.00597304489477578
36.76,-0.0006230695144622355,0.006151453837369675
36.77,-0.0006402780832104122,0.00632336946622189
36.78,-0.0006568526108782742,0.006488609400328288
36.79,-0.000672776652947546,0.006647001895410651
36.800000000000004,-0.000688034451225541,0.006798385788499666
36.81,-0.0007026109498612025,0.00694260993694857
36.82,-0.0007164918103379829,0.007079533543987329
36.83,-0.0007296634254281086,0.007209026497583536
36.84,-0.0007421129321552438,0.0073309670966112605
36.85,-0.0007538282238080705,0.007445244094562513
36.86,-0.0007647979609286347,0.007551757352173095
36.87,-0.0007750115812157042,0.007650417421230742
36.88,-0.0007844593083346759,0.007741146067009883
36.89,-0.0007931321596224564,0.007823876073791501
36.9,-0.0008010219527238167,0.00789855003906408
36.910000000000004,-0.0008081213111978464,0.007965121175778911
36.92,-0.0008144236690617361,0.008023553862289678
36.93,-0.0008199232742646592,0.008073822483153945
36.94,-0.0008246151911384998,0.008115911417364563
36.95,-0.0008284953018592452,0.008149814703277124
36.96,-0.0008315603069423193,0.00817553582820126
36.97,-0.0008338077247849933,0.00819308785373676
36.980000000000004,-0.0008352358902700615,0.008202492890404514
36.99,-0.0008358439524672004,0.008203781677866008
37.0,-0.0008356318714652117,0.008196993517294644
37.01,-0.0008346004143633277,0.008182175735100598
37.02,-0.0008327511504654342,0.008159383163478775
37.03,-0.0008300864457286269,0.008128677648778912
37.04,-0.0008266094565115639,0.008090127697612777
37.050000000000004,-0.0008223241226628576,0.00804380805383836
37.06,-0.000817235159982968,0.007989799517726763
37.07,-0.0008113480520897304,0.00792818852965717
37.08,-0.0008046690417272431,0.007859066664890814
37.09,-0.0007972051215365949,0.0077825311096120595
37.1,-0.0007889640242955123,0.007698683993161198
37.11,-0.0007799542126737148,0.007607631635952099
37.12,-0.0007701848685606996,0.0075094843423077415
37.13,-0.0007596658819809757,0.007404356726662522
37.14,-0.0007484078395924822,0.007292367462397529
37.15,-0.0007364220127842495,0.007173638954651073
37.160000000000004,-0.0007237203454062399,0.007048296957391447
37.17,-0.0007103154411805458,0.006916469802177096
37.18,-0.0006962205508034455,0.006778289569345012
37.19,-0.0006814495586997997,0.006633891955731336
37.2,-0.0006660169693790694,0.006483417379988564
37.21,-0.0006499378934013553,0.006327009026620676
37.22,-0.0006332280330262419,0.006164812909955074
