t_s,buoy_heave_m,buoy_heave_acc_mps2
58.620000000000005,0.06437196327804343,-0.221262865012968
58.63,0.06493508352746585,-0.2235303899173208
58.64,0.06547582632435806,-0.22577260450285455
58.65,0.06599396772206863,-0.22798971673353577
58.660000000000004,0.06648928628281267,-0.23018190406026734
58.67,0.06696156306026584,-0.23234931341839496
58.68,0.06741058158520936,-0.2344920612440182
58.69,0.06783612785422437,-0.23661023350609117
58.7,0.06823799032143205,-0.23870388575138526
58.71,0.06861595989327536,-0.2407730431594774
58.72,0.06896982992633653,-0.24281770060501254
58.730000000000004,0.06929939622818429,-0.24483782272456753
58.74,0.06960445706124403,-0.24683334398554324
58.75,0.06988481314968416,-0.2488041687545885
58.76,0.07014026768931192,-0.25075017136313615
58.77,0.07037062636047203,-0.2526711961677306
58.78,0.0705756973439425,-0.2545670576028852
58.79,0.07075529133982236,-0.2564375402242999
58.800000000000004,0.070909221589407,-0.2582823987403414
58.81,0.07103730390004849,-0.2601013580297439
58.82,0.07113935667309819,-0.26189410993312734
58.83,0.07121520099369799,-0.2636584143444898
58.84,0.07126466104818237,-0.2653845288310371
58.85,0.07128756516055752,-0.26705589302882793
58.86,0.07128374742980839,-0.2686521899294652
58.870000000000005,0.07125304977414267,-0.27015029187105744
58.88,0.07119532423110467,-0.2715256823136442
58.89,0.07111043538529623,-0.2727537312627548
58.9,0.07099826276768213,-0.2738117998023067
58.910000000000004,0.07085870296160197,-0.2746836386088054
58.92,0.07069167102194715,-0.27536375417115583
58.93,0.07049710110560982,-0.2758509091297144
58.94,0.07027494668149421,-0.2761437947395958
58.95,0.07002518064344807,-0.27624163792242173
58.96,0.06974779539091104,-0.27614390019568447
58.97,0.0694428028754614,-0.2758504297850928
58.980000000000004,0.06911023461405225,-0.2753613853064372
58.99,0.0687501416685873,-0.27467727185561897
59.0,0.06836259459223819,-0.2737989190814657
59.01,0.06794768334270987,-0.27272748648817
59.02,0.06750551716293571,-0.27146445337242653
59.03,0.06703622442972051,-0.2700116147412129
59.04,0.06653995247100115,-0.2683710725908661
59.050000000000004,0.06601686735248231,-0.26654522792329927
59.06,0.0654671536345184,-0.26453677088525535
59.07,0.06489101410020545,-0.2623486704209157
59.08,0.0642886694557421,-0.25998416283321574
59.09,0.06366035800420294,-0.25744673965395937
59.1,0.06300633529394815,-0.2547401347265102
59.11,0.06232687374296499,-0.25186831065825593
59.120000000000005,0.06162226224050172,-0.24883544467759205
59.13,0.060892805727411896,-0.24564591399481073
59.14,0.06013882475667634,-0.2423042807363369
59.15,0.059360655035611366,-0.23881527653811652
59.160000000000004,0.058558646951305394,-0.23518378687632724
59.17,0.05773316508085117,-0.23141483521690462
59.18,0.05688458768795835,-0.22751356706238687
59.19,0.056013306207540456,-0.2234852339739086
59.2,0.05511972471987189,-0.21933517764344893
59.21,0.054204259415905114,-0.2150688140890712
59.22,0.05326733805532485,-0.21069161804267694
59.230000000000004,0.052309399418896396,-0.20620910759625857
59.24,0.051330892756638616,-0.20162682916878258
59.25,0.050332277233319615,-0.19695034285176574
59.26,0.049314021372734634,-0.19218520818701182
59.27,0.04827660250218207,-0.1873369704254773
59.28,0.04722050619850506,-0.1824111473114566
59.29,0.046146225737013186,-0.17741321643135147
59.300000000000004,0.045054261544565384,-0.1723486024022015
59.31,0.04394512066009662,-0.16722259911947762
59.32,0.04281931620488309,-0.1620404280019176
59.33,0.0416773668607447,-0.1568072529261205
59.34,0.040519796357777596,-0.151528067447169
59.35,0.03934713297389775,-0.14620779178471924
59.36,0.03815990904634213,-0.1408511850731625
59.370000000000005,0.03695866049769211,-0.1354628405994433
59.38,0.035743926377581114,-0.13004721192952853
59.39,0.03451624842151749,-0.12460852779434295
59.4,0.033276170630709326,-0.11915078561709362
59.410000000000004,0.03202423887638326,-0.1136777032042987
59.42,0.030761000534358523,-0.10819261351524914
59.43,0.029487004148898086,-0.10269869564152796
59.44,0.02820279909800999,-0.0971995741798905
59.45,0.026908935237022227,-0.09169896333088706
59.46,0.02560596253463963,-0.08620039238806922
59.47,0.024294430719807858,-0.08070727900060466
59.480000000000004,0.022974888942362083,-0.07522289116438484
59.49,0.02164788544731704,-0.06975036579287201
59.5,0.02031396726291334,-0.06429269960669197
59.51,0.018973679902339027,-0.058852754449790476
59.52,0.01762756707908583,-0.053433255927785125
59.53,0.016276170435825913,-0.04803679588538642
59.54,0.014920029286682287,-0.04266583342181174
59.550000000000004,0.013559680372726987,-0.037322697056687955
59.56,0.012195657630519172,-0.03200958670088192
59.57,0.010828491973468593,-0.02672857606784184
59.58,0.009458711085789363,-0.02148161517108553
59.59,0.008086839228788927,-0.01627053304998974
59.6,0.006713397059220325,-0.011097040619078439
59.61,0.00533890145941087,-0.005962733661141515
59.620000000000005,0.003963865378867542,-0.0008690959234150303
59.63,0.0025887976870486314,0.004182497691712161
59.64,0.0012142030369821926,0.009190777864329593
59.65,-0.00015941826059527375,0.014154577537086552
59.660000000000004,-0.0015315703529120317,0.019072828554447637
59.67,-0.00290176195098232,0.023944558274774094
59.68,-0.004269506425914236,0.02876888616877199
59.69,-0.005634321896044234,0.033545020416252146
59.7,-0.0069957313052382356,0.03827225451225135
59.71,-0.008353262492698334,0.04294996389248973
59.72,-0.009706448254612044,0.047577602587126434
59.730000000000004,-0.011054826397978182,0.05215469991079821
59.74,-0.012397939786939715,0.05668085719607402
59.75,-0.013735336381949608,0.06115574457649845
59.76,-0.015066569272090597,0.06557909782463271
59.77,-0.01639119670086436,0.06995071524975026
59.78,-0.017708782085759527,0.07427045465906013
59.79,-0.019018894031901608,0.07853823038570515
59.800000000000004,-0.020321106340081184,0.08275401038618804
59.81,-0.021614998009449837,0.08691781340924032
59.82,-0.022900153235166035,0.09102970623767434
59.83,-0.02417616140126598,0.09508980100430169
59.84,-0.025442617069026993,0.09909825258249637
59.85,-0.026699119961083484,0.10305525605167694
59.86,-0.027945274941548214,0.10696104423757531
59.870000000000005,-0.02918069199238393,0.11081588532685518
59.88,-0.030404986186263153,0.11462008055542079
59.89,-0.03161777765614647,0.11837396196943611
59.9,-0.03281869156180249,0.12207789025791971
59.910000000000004,-0.034007358053485405,0.12573225265559987
59.92,-0.03518341223297916,0.1293374609145518
59.93,-0.03634649411221039,0.1328939493429778
59.94,-0.03749624856962546,0.13640217290947243
59.95,-0.038632325304520605,0.13986260541096973
59.96,-0.03975437878950766,0.1432757377025095
59.97,-0.04086206822129182,0.14664207598695175
59.980000000000004,-0.0419550574699318,0.14996214016272902
59.99,-0.04303301502674709,0.15323646222769566
60.0,-0.04409561395103134,0.1564655847371485
60.01,-0.045142531815725494,0.1596500593141242
60.02,-0.04617345065219914,0.16279044521005126
60.03,-0.047188056894283556,0.16588730791391557
60.04,-0.04818604132169498,0.1689412178080985
60.050000000000004,-0.04916709900298212,0.17195274886909215
60.06,-0.050130929238127314,0.17492247741136785
