t_s,buoy_heave_m,buoy_heave_acc_mps2
58.620000000000005,0.06014621947596101,-0.22327517198821328
58.63,0.06015782355179211,-0.22339325990368478
58.64,0.06014708954642084,-0.2234285050383014
58.65,0.06011401485998154,-0.2233807722048294
58.660000000000004,0.060058605190931744,-0.22324995782773804
58.67,0.05998087454604687,-0.2230359903210647
58.68,0.05988084524721228,-0.22273883044714968
58.69,0.0597585479349772,-0.22235847165506203
58.7,0.059614021568836814,-0.22189494039759847
58.71,0.05944731342421121,-0.2213482964257958
58.72,0.05925847908609191,-0.2207186330599691
58.730000000000004,0.059047582439329255,-0.22000607743633083
58.74,0.0588146956555362,-0.21921079072834404
58.75,0.05855989917658677,-0.21833296834200858
58.76,0.058283281694689874,-0.21737284008435545
58.77,0.05798494012902205,-0.21633067030450606
58.78,0.057664979598905215,-0.21520675800670944
58.79,0.05732351339351861,-0.21400143693485493
58.800000000000004,0.056960662938136696,-0.21271507562803285
58.81,0.0565765577568878,-0.21134807744677045
58.82,0.0561713354320313,-0.20990088056966416
58.83,0.055745141559753894,-0.208373957960197
58.84,0.05529812970248869,-0.20676781730358587
58.85,0.0548304613377638,-0.20508300091358087
58.86,0.05434230580358998,-0.20332008560923964
58.870000000000005,0.053833840240400076,-0.2014796825617068
58.88,0.053305249529555856,-0.19956243711112867
58.89,0.052756726228440916,-0.19756902855393405
58.9,0.05218847050216122,-0.19550016990068925
58.910000000000004,0.05160069005187781,-0.19335660760486464
58.92,0.050993600039799115,-0.19113912126289356
58.93,0.050367423010863215,-0.18884852328595056
58.94,0.04972238881114306,-0.18648565854391552
58.95,0.04905873450301071,-0.18405140398209463
58.96,0.04837670427709901,-0.18154666821124993
58.97,0.04767654936110219,-0.17897239107158894
58.980000000000004,0.04695852792545903,-0.1763295431713961
58.99,0.046222904985965214,-0.17361912540099222
59.0,0.045469952303363564,-0.1708421684228117
59.01,0.04469994827996341,-0.167999732138376
59.02,0.043913177853342734,-0.16509290513297945
59.03,0.043109932387188715,-0.1621228040989345
59.04,0.042290509559334645,-0.15909057323830117
59.050000000000004,0.041455213247053084,-0.15599738364595578
59.06,0.04060435340966721,-0.15284443267392878
59.07,0.039738245968544,-0.14963294327801677
59.08,0.03885721268453487,-0.14636416334756228
59.09,0.037961581032930874,-0.14303936501940326
59.1,0.037051684076001255,-0.1396598439770005
59.11,0.03612786033318548,-0.13622691873572376
59.120000000000005,0.035190453649010515,-0.132741929915285
59.13,0.03423981305880606,-0.1292062395003552
59.14,0.033276292652291824,-0.12562123009037154
59.15,0.032300251435112025,-0.12198830413951177
59.160000000000004,0.03131205318839305,-0.11830888318789419
59.17,0.0303120663264014,-0.11458440708495934
59.18,0.029300663752379434,-0.11081633320605602
