height_m,period_s,omega,amp_m,rao_center,acc_center_amp,acc_center_peak,rao_buoy,acc_buoy_amp,acc_buoy_peak,settled,converged_early,duration_used_s
0.12,3.0,2.0943951023931953,0.06,0.8877724815654974,0.24323447974917703,0.24325806976836098,0.8877724815654974,0.24323447974917703,0.24325806976836098,True,True,72.0
0.04,3.141,2.0003773661826125,0.02,1.6240126156359862,0.13213357010179821,0.1321850891637492,1.6240126156359862,0.13213357010179821,0.1321850891637492,True,True,75.4
0.06,3.141,2.0003773661826125,0.03,1.3529043448836857,0.1665239128299559,0.16663667582531688,1.3529043448836857,0.1665239128299559,0.16663667582531688,True,True,75.4
0.08,3.141,2.0003773661826125,0.04,1.183332222107576,0.1957414494145225,0.19592224477091055,1.183332222107576,0.1957414494145225,0.19592224477091055,True,True,75.4
0.1,3.141,2.0003773661826125,0.05,1.064558424609936,0.22174933800919522,0.22197727733426403,1.064558424609936,0.22174933800919522,0.22197727733426403,True,True,75.4
0.12,3.141,2.0003773661826125,0.06,0.975409913927438,0.24552210450387146,0.24576990284067882,0.975409913927438,0.24552210450387146,0.24576990284067882,True,True,75.4
0.04,3.257,1.9291327317100355,0.02,1.593526223178946,0.12054297649025408,0.12060337672067706,1.593526223178946,0.12054297649025408,0.12060337672067706,True,True,78.16
0.06,3.257,1.9291327317100355,0.03,1.3715951989122528,0.15717326647920635,0.15733173930216837,1.3715951989122528,0.15717326647920635,0.15733173930216837,True,True,78.16
0.08,3.257,1.9291327317100355,0.04,1.2202725881033962,0.1881614110961432,0.18844491681793493,1.2202725881033962,0.1881614110961432,0.18844491681793493,True,True,78.16
0.1,3.257,1.9291327317100355,0.05,1.10935199271957,0.2156588270747548,0.21607630715006207,1.10935199271957,0.2156588270747548,0.21607630715006207,True,True,78.16
0.12,3.257,1.9291327317100355,0.06,1.0237401370714105,0.2407459932566935,0.2412793653616683,1.0237401370714105,0.2407459932566935,0.2412793653616683,True,True,78.16
0.04,3.3,1.9039955476301778,0.02,1.569732601217024,0.11562644158039351,0.11568498551389836,1.569732601217024,0.11562644158039351,0.11568498551389836,True,True,79.2
0.06,3.3,1.9039955476301778,0.03,1.369511041127766,0.15289020737841708,0.15305485018319426,1.369511041127766,0.15289020737841708,0.15305485018319426,True,True,79.2
0.08,3.3,1.9039955476301778,0.04,1.227374464971388,0.18445395414466254,0.18475953530757064,1.227374464971388,0.18445395414466254,0.18475953530757064,True,True,79.2
0.1,3.3,1.9039955476301778,0.05,1.12091371460249,0.21247479765322946,0.21293368777206098,1.12091371460249,0.21247479765322946,0.21293368777206098,True,True,79.2
0.12,3.3,1.9039955476301778,0.06,1.0376426895428117,0.23803607831440926,0.2386381222856293,1.0376426895428117,0.23803607831440926,0.2386381222856293,True,True,79.2
