height_m,period_s,omega,amp_m,rao_center,acc_center_amp,acc_center_peak,rao_buoy,acc_buoy_amp,acc_buoy_peak,settled,converged_early,duration_used_s
0.06,2.3,2.7318196987737333,0.03,2.6904337115898005,0.6057474943195407,0.6289190764329682,2.6904337115898005,0.6057474943195407,0.6289190764329682,True,True,55.2
0.08,2.3,2.7318196987737333,0.04,2.3189970169423884,0.6963080340326832,0.7376700116498353,2.3189970169423884,0.6963080340326832,0.7376700116498353,True,True,55.2
0.1,2.3,2.7318196987737333,0.05,2.0611077958565227,0.7737846076285736,0.8361316319832132,2.0611077958565227,0.7737846076285736,0.8361316319832132,True,True,55.2
0.12,2.3,2.7318196987737333,0.06,1.8668866376757747,0.8420191151013352,0.926565185052504,1.8668866376757747,0.8420191151013352,0.926565185052504,True,True,55.2
0.04,2.4,2.6179938779914944,0.02,3.1398119940022147,0.4324392295743722,0.44901137505260486,3.1398119940022147,0.4324392295743722,0.44901137505260486,True,True,57.6
0.06,2.4,2.6179938779914944,0.03,2.6610168767252076,0.5523026856808771,0.5815584047817618,2.6610168767252076,0.5523026856808771,0.5815584047817618,True,True,57.6
0.08,2.4,2.6179938779914944,0.04,2.3382299362223473,0.6528297394659537,0.6941288437901185,2.3382299362223473,0.6528297394659537,0.6941288437901185,True,True,57.6
0.1,2.4,2.6179938779914944,0.05,2.100078328918235,0.7420362064804311,0.7936130648014921,2.100078328918235,0.7420362064804311,0.7936130648014921,True,True,57.6
0.12,2.4,2.6179938779914944,0.06,1.9135672697463582,0.8241345052497797,0.8836981447680005,1.9135672697463582,0.8241345052497797,0.8836981447680005,True,True,57.6
0.04,2.5,2.5132741228718345,0.02,2.5217342693135762,0.31952997582216847,0.3195350053256281,2.5217342693135762,0.31952997582216847,0.3195350053256281,True,True,60.0
0.06,2.5,2.5132741228718345,0.03,2.330285416313837,0.44447459821653346,0.4448883216728752,2.330285416313837,0.44447459821653346,0.4448883216728752,True,True,60.0
0.08,2.5,2.5132741228718345,0.04,2.15879827783552,0.5524539381396465,0.5541787665831046,2.15879827783552,0.5524539381396465,0.5541787665831046,True,True,60.0
0.1,2.5,2.5132741228718345,0.05,2.0094916402434415,0.6485702497477652,0.6528301425988996,2.0094916402434415,0.6485702497477652,0.6528301425988996,True,True,60.0
0.12,2.5,2.5132741228718345,0.06,1.8793674208713176,0.7365025051077185,0.7450688517331233,1.8793674208713176,0.7365025051077185,0.7450688517331233,True,True,60.0
0.04,2.8,2.243994752564138,0.02,1.545748594168763,0.15604415022045187,0.15604511212851513,1.545748594168763,0.15604415022045187,0.15604511212851513,True,True,67.2
0.06,2.8,2.243994752564138,0.03,1.5344954592708349,0.23232014113162022,0.23247729008803308,1.5344954592708349,0.23232014113162022,0.23247729008803308,True,True,67.2
0.08,2.8,2.243994752564138,0.04,1.519909416616029,0.3072848973933111,0.30780520560012403,1.519909416616029,0.3072848973933111,0.30780520560012403,True,True,67.2
0.1,2.8,2.243994752564138,0.05,1.5026995986509408,0.38061918067994316,0.38188429495653564,1.5026995986509408,0.38061918067994316,0.38188429495653564,True,True,67.2
0.12,2.8,2.243994752564138,0.06,1.4834512320318545,0.4521494504332539,0.4547051339985938,1.4834512320318545,0.4521494504332539,0.4547051339985938,True,True,67.2
0.04,3.0,2.0943951023931953,0.02,1.3358920400610643,0.11769922144499831,0.11777122180536351,1.3358920400610643,0.11769922144499831,0.11777122180536351,True,True,72.0
0.06,3.0,2.0943951023931953,0.03,1.3321312825393437,0.17569484315442013,0.17577845270290143,1.3321312825393437,0.17569484315442013,0.17577845270290143,True,True,72.0
0.08,3.0,2.0943951023931953,0.04,1.3272343502841746,0.23359700116204934,0.23376944702034894,1.3272343502841746,0.23359700116204934,0.23376944702034894,True,True,72.0
0.1,3.0,2.0943951023931953,0.05,1.3212817912596753,0.29122817437017423,0.2916409601561044,1.3212817912596753,0.29122817437017423,0.2916409601561044,True,True,72.0
0.12,3.0,2.0943951023931953,0.06,1.3143733887562499,0.34845677120625945,0.349306872860256,1.3143733887562499,0.34845677120625945,0.349306872860256,True,True,72.0
0.04,3.141,2.0003773661826125,0.02,1.2516977705671442,0.10038509551571817,0.10043432410232564,1.2516977705671442,0.10038509551571817,0.10043432410232564,True,True,75.4
0.06,3.141,2.0003773661826125,0.03,1.2496144191985827,0.15026746936570434,0.15031841837295612,1.2496144191985827,0.15026746936570434,0.15031841837295612,True,True,75.4
0.08,3.141,2.0003773661826125,0.04,1.2468547158115253,0.2001360659405662,0.2002355879492629,1.2468547158115253,0.2001360659405662,0.2002355879492629,True,True,75.4
0.1,3.141,2.0003773661826125,0.05,1.2434933537229136,0.24993215263337426,0.250166664558384,1.2434933537229136,0.24993215263337426,0.250166664558384,True,True,75.4
0.12,3.141,2.0003773661826125,0.06,1.2395710276057679,0.29963457443637986,0.3001133188265945,1.2395710276057679,0.29963457443637986,0.3001133188265945,True,True,75.4
0.04,3.257,1.9291327317100355,0.02,1.2033327523046606,0.08971946590095087,0.08975118209507957,1.2033327523046606,0.08971946590095087,0.08975118209507957,True,True,78.16
0.06,3.257,1.9291327317100355,0.03,1.2017615177061056,0.13440691708749458,0.13441153939513104,1.2017615177061056,0.13440691708749458,0.13441153939513104,True,True,78.16
0.08,3.257,1.9291327317100355,0.04,1.1998467505714072,0.17911104347918733,0.1791669508586895,1.1998467505714072,0.17911104347918733,0.1791669508586895,True,True,78.16
0.1,3.257,1.9291327317100355,0.05,1.1975661266332083,0.22384183306976957,0.22399669270328534,1.1975661266332083,0.22384183306976957,0.22399669270328534,True,True,78.16
0.12,3.257,1.9291327317100355,0.06,1.1949181294749378,0.26858758915159386,0.2689167572625615,1.1949181294749378,0.26858758915159386,0.2689167572625615,True,True,78.16
0.04,3.3,1.9039955476301778,0.02,1.1884332143874952,0.08637246444355925,0.08644007115260567,1.1884332143874952,0.08637246444355925,0.08644007115260567,True,True,79.2
0.06,3.3,1.9039955476301778,0.03,1.1871568440947675,0.1293517989908703,0.12940716287286533,1.1871568440947675,0.1293517989908703,0.12940716287286533,True,True,79.2
0.08,3.3,1.9039955476301778,0.04,1.1855152759104088,0.17239096610270455,0.17246397129479335,1.1855152759104088,0.17239096610270455,0.17246397129479335,True,True,79.2
0.1,3.3,1.9039955476301778,0.05,1.1835313027759538,0.21547959104111417,0.2156291021684967,1.1835313027759538,0.21547959104111417,0.2156291021684967,True,True,79.2
0.12,3.3,1.9039955476301778,0.06,1.181218331941975,0.25861888408855327,0.2589149145946683,1.181218331941975,0.25861888408855327,0.2589149145946683,True,True,79.2
