height_m,period_s,omega,amp_m,rao_center,acc_center_amp,acc_center_peak,rao_buoy,acc_buoy_amp,acc_buoy_peak,settled,converged_early,duration_used_s
0.04,2.0,3.141592653589793,0.02,0.350210356640037,0.06963513402499008,0.06965874381921124,0.350210356640037,0.06963513402499008,0.06965874381921124,True,True,48.0
0.06,2.0,3.141592653589793,0.03,0.34870113895871524,0.10357732687316346,0.10362174230677126,0.34870113895871524,0.10357732687316346,0.10362174230677126,True,True,48.0
0.08,2.0,3.141592653589793,0.04,0.3462899226839101,0.1369795894286286,0.1371636672303313,0.3462899226839101,0.1369795894286286,0.1371636672303313,True,True,48.0
0.1,2.0,3.141592653589793,0.05,0.34312531790551337,0.16968585533700245,0.1701834942400877,0.34312531790551337,0.16968585533700245,0.1701834942400877,True,True,48.0
0.12,2.0,3.141592653589793,0.06,0.33932333781634033,0.20151579326075025,0.20256487168318543,0.33932333781634033,0.20151579326075025,0.20256487168318543,True,True,48.0
0.04,2.5,2.5132741228718345,0.02,1.9746318403344083,0.2513425137309965,0.2535225733703506,1.9746318403344083,0.2513425137309965,0.2535225733703506,True,True,60.0
0.06,2.5,2.5132741228718345,0.03,1.6069419033443382,0.3070731873583334,0.3147114348585426,1.6069419033443382,0.3070731873583334,0.3147114348585426,True,True,60.0
0.08,2.5,2.5132741228718345,0.04,1.3853793059984278,0.35325770953133995,0.37061882275347674,1.3853793059984278,0.35325770953133995,0.37061882275347674,True,True,60.0
0.1,2.5,2.5132741228718345,0.05,1.2310476886765127,0.39288653287882863,0.42392360610811564,1.2310476886765127,0.39288653287882863,0.42392360610811564,True,True,60.0
0.12,2.5,2.5132741228718345,0.06,1.113634782651457,0.42766623126662207,0.47597069745535314,1.113634782651457,0.42766623126662207,0.47597069745535314,True,True,60.0
0.04,2.8,2.243994752564138,0.02,1.756642312103695,0.1785315259159753,0.1786085486205666,1.756642312103695,0.1785315259159753,0.1786085486205666,True,True,67.2
0.06,2.8,2.243994752564138,0.03,1.5967697115490305,0.2453431076076778,0.2455727867443028,1.5967697115490305,0.2453431076076778,0.2455727867443028,True,True,67.2
0.08,2.8,2.243994752564138,0.04,1.4660417178558398,0.30270490305238185,0.30318565367086675,1.4660417178558398,0.30270490305238185,0.30318565367086675,True,True,67.2
0.1,2.8,2.243994752564138,0.05,1.3598550792056563,0.3535860649327584,0.35445668788215945,1.3598550792056563,0.3535860649327584,0.35445668788215945,True,True,67.2
0.12,2.8,2.243994752564138,0.06,1.272347080143894,0.399777376993383,0.40126338428756714,1.272347080143894,0.399777376993383,0.40126338428756714,True,True,67.2
0.04,3.0,2.0943951023931953,0.02,1.4805208446391485,0.13079450041069718,0.1307956028438295,1.4805208446391485,0.13079450041069718,0.1307956028438295,True,True,72.0
0.06,3.0,2.0943951023931953,0.03,1.4234770658843952,0.1901231530546149,0.19012910668655647,1.4234770658843952,0.1901231530546149,0.19012910668655647,True,True,72.0
0.08,3.0,2.0943951023931953,0.04,1.3632762874937903,0.24489895869171244,0.24493790402660345,1.3632762874937903,0.24489895869171244,0.24493790402660345,True,True,72.0
0.1,3.0,2.0943951023931953,0.05,1.3048614621479855,0.29563910950714767,0.295727391145638,1.3048614621479855,0.29563910950714767,0.295727391145638,True,True,72.0
0.12,3.0,2.0943951023931953,0.06,1.250319611921705,0.3429426064427664,0.3430864895271424,1.250319611921705,0.3429426064427664,0.3430864895271424,True,True,72.0
0.04,3.141,2.0003773661826125,0.02,1.3549320035549204,0.10910292468408782,0.10910989898647878,1.3549320035549204,0.10910292468408782,0.10910989898647878,True,True,75.4
0.06,3.141,2.0003773661826125,0.03,1.325403423215266,0.16128756622532942,0.16132620956109509,1.325403423215266,0.16128756622532942,0.16132620956109509,True,True,75.4
0.08,3.141,2.0003773661826125,0.04,1.2910035171133052,0.21132125893991466,0.2114397337163131,1.2910035171133052,0.21132125893991466,0.2114397337163131,True,True,75.4
0.1,3.141,2.0003773661826125,0.05,1.2544944404089078,0.2590971317382882,0.25935567461211434,1.2544944404089078,0.2590971317382882,0.25935567461211434,True,True,75.4
