t_s,center_heave_m,center_heave_acc_mps2,buoy_heave_m,buoy_heave_acc_mps2
54.0,0.056862530530032394,-0.2610431099560755,0.06548706228802884,-0.2830024214861953
54.01,0.057071321486660026,-0.261900493808175,0.06542841042930463,-0.2833889997945432
54.02,0.057253924596401995,-0.26263680339912976,0.06534141844601678,-0.2836549526195969
54.03,0.057410268124832804,-0.26325175408606494,0.06522606124360354,-0.2837915856993974
54.04,0.05754029245053876,-0.2637454165078114,0.06508232659752382,-0.2837953881979971
54.050000000000004,0.05764395008614865,-0.2641171502246973,0.06491021555146588,-0.2836646455100055
54.06,0.057721205759284196,-0.264365284622179,0.06470974265778326,-0.2833965632997493
54.07,0.05777203657170582,-0.2644877200898321,0.06448093624718394,-0.2829879773228818
54.08,0.05779643220254909,-0.264482275048006,0.06422383874066039,-0.2824356374570196
54.09,0.057794395115846636,-0.2643470357094357,0.06393850696378696,-0.2817365908016102
54.1,0.05776594072722402,-0.26408103586141973,0.06362501241833385,-0.28088884672349934
54.11,0.05771109747325298,-0.263684776773202,0.06328344145439731,-0.27989190779946116
54.120000000000005,0.057629906772922485,-0.26315930190807396,0.06291389533202679,-0.27874585183744227
54.13,0.057522422932488965,-0.2625056838340535,0.06251649022291739,-0.27745082248106395
54.14,0.05738871303477103,-0.26172510684560096,0.062091357192845205,-0.2760071136538979
54.15,0.057228856820367734,-0.26081882085381114,0.06163864217200169,-0.27441512850066374
54.160000000000004,0.05704294656085174,-0.2597881606860461,0.061158505912975246,-0.27267539926322526
54.17,0.056831086924312775,-0.258634532418571,0.060651123936507303,-0.2707885776159663
54.18,0.05659339483347343,-0.25735941579032784,0.06011668646494207,-0.26875544003542956
54.19,0.05632999932149894,-0.25596420315681856,0.05955539834823651,-0.2665767277870796
54.2,0.05604104141058449,-0.2544496428323252,0.05896747900747185,-0.26425259143359137
54.21,0.05572667404261934,-0.2528158837339965,0.05835316242503211,-0.261782636982161
54.22,0.05538706205859507,-0.25106286806337874,0.05771269717797286,-0.25916632026876474
54.230000000000004,0.05502238219603725,-0.2491906697438644,0.05704634648366373,-0.25640328799018386
54.24,0.054632823057533406,-0.24720022188458815,0.05635438821047176,-0.2534941101366576
54.25,0.05421858500714864,-0.24509333647767956,0.055637114809874065,-0.2504403026562477
54.26,0.053779880001827526,-0.24287197720100007,0.054894833175021945,-0.24724365992448716
54.27,0.05331693141890556,-0.2405374300888844,0.05412786444285562,-0.24390675411663318
54.28,0.05282997395408106,-0.23808968646237225,0.053336543707104736,-0.24043362186779602
54.29,0.052319253617526186,-0.23552806395639847,0.05252121961850189,-0.23682911312554605
54.300000000000004,0.0517850277693593,-0.2328525120816975,0.05168225392932621,-0.23309764275191264
54.31,0.05122756508479869,-0.23006468019649223,0.05082002108942547,-0.22924213336712682
54.32,0.050647145401268585,-0.22716692028241536,0.04993490794075386,-0.22526498133290698
54.33,0.050044059497921484,-0.2241615640947267,0.049027313462213964,-0.22116874994454355
54.34,0.04941860885918521,-0.2210510452889755,0.0480976485152983,-0.21695604600939805
54.35,0.04877110543260666,-0.21783783349086275,0.047146335581190406,-0.21262957639228824
54.36,0.048101871380972556,-0.2145244623405531,0.04617380849001083,-0.2081921143315931
54.370000000000005,0.04741123882920279,-0.2111135106186752,0.045180512142410444,-0.20364651050060442
54.38,0.046699549606216195,-0.207607608145478,0.04416690222406798,-0.19899567893532827
54.39,0.04596715498214061,-0.20400942621376542,0.04313344491342759,-0.19424260145985534
54.4,0.04521441540440989,-0.20032157436315395,0.04208061657988597,-0.18939042010281462
54.410000000000004,0.04444170026941004,-0.19654558370408926,0.04100890343783835,-0.18444340719914074
54.42,0.043649387776449576,-0.19268208373705634,0.03991880111224129,-0.1794067907975878
54.43,0.042837864804776596,-0.18873309068674524,0.0388108141734386,-0.1742845421396185
54.44,0.04200752671287304,-0.18470149856075344,0.03768545573911824,-0.1690798564326298
54.45,0.041158777068890054,-0.18059014198515322,0.036543247135680766,-0.16379604968869613
54.46,0.040292027364376294,-0.17640193140177426,0.03538471756946492,-0.1584364216498488
54.47,0.03940769672537464,-0.1721397801857755,0.034210403794940135,-0.1530043188586122
54.480000000000004,0.03850621162084461,-0.16780663602891552,0.033020849780607646,-0.14750309737180892
54.49,0.03758800556887466,-0.16340546235416392,0.031816606372915036,-0.14193613227528717
54.5,0.03665351884077843,-0.15893924480665667,0.030598230958872548,-0.13630680390829447
54.51,0.03570319816358571,-0.15441097628277778,0.029366287127487647,-0.1306185100727001
54.52,0.03473749642149892,-0.1498236580325397,0.028121344329976178,-0.1248746567112399
54.53,0.03375687235661655,-0.14518029775621677,0.026863977539169404,-0.11907865157704538
54.54,0.03276179026910933,-0.14048390582954115,0.025594766908673305,-0.11323390204487609
54.550000000000004,0.031752719717093675,-0.13573749463289078,0.024314297432239004,-0.10734380800542262
54.56,0.030730135216152442,-0.13094408359149048,0.02302315860418342,-0.1014117472831529
54.57,0.029694515938917188,-0.12610667812323262,0.021721944081029183,-0.09544109803718849
54.58,0.028646345415706122,-0.12122826779938098,0.020411251343702457,-0.08943523384236643
54.59,0.02758611123633238,-0.11631183892830813,0.01909168136083177,-0.08339749958807283
54.6,0.02651430475240538,-0.11136037761465759,0.017763838254745996,-0.07733120140068904
54.61,0.02543142078078191,-0.106376835420202,0.016428328969962328,-0.07123964490451043
54.620000000000005,0.024337957308669646,-0.10136416605690328,0.015085762944065495,-0.06512608373459101
54.63,0.023234415199961174,-0.09632530225054507,0.013736751782082498,-0.05899374167897295
54.64,0.022121297902585612,-0.09126317618849383,0.012381908935121673,-0.05284578529230406
54.65,0.02099911115624169,-0.08618072221770182,0.011021849384407987,-0.04668531682737739
54.660000000000004,0.01986836269932768,-0.08108089783161927,0.009657189332362901,-0.040515349771984996
54.67,0.01872956197637215,-0.07596660625047735,0.008288545899619207,-0.034338888462396557
54.68,0.017583219851551195,-0.07084062587103937,0.006916536811792172,-0.028159340551844735
54.69,0.016429848318608595,-0.06570608625136369,0.005541780015770243,-0.021981757861086793
54.7,0.015269960190906193,-0.06056627968797523,0.004164893236361765,-0.015810235936898284
54.71,0.014104068789395598,-0.0554240823344624,0.0027864935816384944,-0.009647769972210164
54.72,0.012932687650918682,-0.05028227412760159,0.001407197219897443,-0.0034974065596457228
54.730000000000004,0.011756330250915476,-0.045143588293532155,2.7619082370769627e-05,0.00263802055256691
54.74,0.010575509734352374,-0.040010628342388624,-0.0013516274224258098,0.008755747280884142
54.75,0.009390738657330297,-0.03488588908584592,-0.002729930685117714,0.014853060944916988
54.76,0.008202528741603248,-0.029771703719022338,-0.004106681166681954,0.020927291080086317
54.77,0.0070113906396920885,-0.024670389653604033,-0.005481271663963518,0.026975851372304203
54.78,0.0058178337085160155,-0.01958411645352348,-0.006853097569379659,0.032996182170454864
54.79,0.004622365793932002,-0.014514946098410652,-0.008221557125334022,0.038985798758944465
54.800000000000004,0.003425493024238693,-0.009464915987744803,-0.009586051672536887,0.0449422768491526
54.81,0.002227719610196288,-0.004435959644905477,-0.010945985892120393,0.05086324849873371
54.82,0.0010295476540575065,0.0005701003704735718,-0.012300768042063296,0.05674640122609972
54.83,-0.00016852303197210737,0.005551504144519486,-0.013649810187682031,0.0625894900040027
54.84,-0.001365995100030836,0.010506556430423987,-0.014992528425870422,0.06839032867939604
54.85,-0.0025623738342237445,0.015433635910724438,-0.01632834310343712,0.07414678489968476
54.86,-0.003757167310760935,0.020331205310641757,-0.017656679029499613,0.07985679503535285
54.870000000000005,-0.004949886549798348,0.025197815816537808,-0.01897696568175208,0.08551834938345411
54.88,-0.006140045659176836,0.030032087136580288,-0.02028863740689611,0.09112949689985599
54.89,-0.007327161971282543,0.034832697125839814,-0.021591133615020824,0.09668835398390704
54.9,-0.008510756173387255,0.03959839952184085,-0.022883898967876366,0.10219308911942229
54.910000000000004,-0.00969035243110749,0.04432801394646397,-0.024166383561692192,0.10764192087721683
54.92,-0.010865478505426098,0.049020416195851714,-0.02543804310451009,0.11303313188788691
54.93,-0.012035665863337932,0.05367455824887165,-0.026698339087709192,0.11836505824404485
54.94,-0.013200449781636257,0.05828945810771609,-0.02794673895204378,0.1236360869206679
54.95,-0.014359369444202465,0.06286419152918384,-0.029182716248439895,0.12884465884955779
54.96,-0.0155119680334366,0.06739789116999742,-0.030405750793513476,0.1339892667777508
54.97,-0.016657792816290304,0.07188973828656853,-0.0316153288197808,0.13906845767246107
