t_s,center_heave_m,center_heave_acc_mps2,buoy_heave_m,buoy_heave_acc_mps2
59.410000000000004,0.05059576103176574,-0.12654309900204355,0.0849048322229608,-0.3315802157439356
59.42,0.05066813067335344,-0.12586296919134413,0.08487863352128791,-0.3327889299665842
59.43,0.05072796378943873,-0.1252872047908031,0.0848191371984828,-0.33387317023391533
59.44,0.050775311157995814,-0.12481755030207847,0.08472623706161972,-0.3348310443182019
59.45,0.050810212896189234,-0.12445477121954188,0.08459983986120669,-0.3356518085741698
59.46,0.050832698423650735,-0.12419796635630283,0.08443986671891641,-0.336307569013123
59.47,0.05084278651533402,-0.12404662780465091,0.08424625535065568,-0.3367777674834493
59.480000000000004,0.050840485329976655,-0.1240014768686578,0.0840189617247885,-0.3370593853610331
59.49,0.0508257923723459,-0.1240631621725135,0.0837579606475762,-0.33715140401969435
59.5,0.05079869448979032,-0.12423055083585272,0.08346324596317534,-0.3370508677379717
59.51,0.0507591682486283,-0.1244931004031473,0.08313483107595598,-0.33674619676241746
59.52,0.05070718064273997,-0.12484570050123807,0.08277274976314587,-0.33623144286926676
59.53,0.05064268954918208,-0.12528876767482078,0.08237705669595477,-0.3355066119408696
59.54,0.050565643845771654,-0.12582135038848252,0.08194782758550606,-0.3345707354053025
59.550000000000004,0.05047598347442461,-0.1264429054085723,0.08148515923333095,-0.33342368533969036
59.56,0.050373639526100134,-0.12715241049902845,0.08098916956157687,-0.33206526971643474
59.57,0.05025853434231512,-0.1279488100056497,0.08045999761774164,-0.33049568652307804
59.58,0.05013058163554955,-0.12883079430555996,0.07989780355635248,-0.32871529787886766
59.59,0.04998968662714074,-0.12979691269006902,0.07930276859627229,-0.3267247435767062
59.6,0.049835746203085424,-0.13084551986160786,0.0786750949542386,-0.3245248843377832
59.61,0.04966864908733174,-0.13197480268059483,0.07801500575444328,-0.32211682631503186
59.620000000000005,0.04948827604868133,-0.13318224893376304,0.07732274493070555,-0.3195013818510249
59.63,0.049294500195308316,-0.1344637300970743,0.07659857717586353,-0.3166781468164386
59.64,0.049087187375240836,-0.13581471439147222,0.07584278796278451,-0.31364653150007804
59.65,0.04886619658758334,-0.13723199867872726,0.075055683586943,-0.31040632335658436
59.660000000000004,0.04863138015892137,-0.13871812436712339,0.07423759112097855,-0.3069596771705444
59.67,0.04838258363276806,-0.14027491596300584,0.07338885807915023,-0.3033141145924598
59.68,0.0481196457545497,-0.14189859457341877,0.07250985185166357,-0.2994745067550196
59.69,0.0478423987184653,-0.14358630716111614,0.0716009591701069,-0.29544552503086385
59.7,0.04755066842802103,-0.1453368536840216,0.07066258550015446,-0.29123621582108716
59.71,0.04724427475902392,-0.1471457267122029,0.06969515432688698,-0.286852228698777
59.72,0.046923031970640544,-0.14900784627470848,0.06869910658422673,-0.2822971786120074
59.730000000000004,0.04658674920505031,-0.15091827585551887,0.06767490022630981,-0.2775755165332774
59.74,0.046235230968138204,-0.1528728206885551,0.06662300973403593,-0.2726937601830586
59.75,0.04586827754411045,-0.15486814533050966,0.06554392552665327,-0.26765766010824543
59.76,0.04548568538242644,-0.1568999617915455,0.0644381534252836,-0.2624711869489102
59.77,0.04508724753830037,-0.15896321340678585,0.0633062142201245,-0.25713829269959165
59.78,0.04467275419314613,-0.16105207940398855,0.062148643259050236,-0.2516634092127845
59.79,0.044241993244893835,-0.1631601763483339,0.06096598999545935,-0.2460515357062714
59.800000000000004,0.043794750948177814,-0.1652808820710976,0.059758817493459924,-0.24030783924690552
59.81,0.04333081257229661,-0.16740772978831503,0.05852770187198323,-0.23443883489503628
59.82,0.042849963048522476,-0.16953449332658135,0.05727323167963645,-0.22845101850312013
59.83,0.042351987621383085,-0.1716543260106162,0.05599600727771676,-0.2223497882825127
59.84,0.04183667253235303,-0.1737601579677827,0.05469664028024389,-0.21614046442378396
59.85,0.041303805713955026,-0.1758453221439107,0.053375753019999625,-0.20982835511654613
59.86,0.040753177471192475,-0.17790305040511045,0.05203397802340068,-0.2034185536907727
59.870000000000005,0.040184581169963055,-0.1799262421559933,0.05067195749233965,-0.19691628274062106
59.88,0.03959781394735822,-0.18190767048663228,0.049290342781162136,-0.1903268559694769
59.89,0.038992677433687735,-0.18384012889397924,0.04788979386846984,-0.18365552699744897
59.9,0.038368978474061816,-0.18571645981855214,0.04647097883149496,-0.17690750512510856
59.910000000000004,0.037726529846710294,-0.18752950698061635,0.04503457332404908,-0.17008799512472914
59.92,0.03706515097938508,-0.189272129678812,0.043581260046083585,-0.16320251108301645
59.93,0.03638466866162233,-0.19093728267540436,0.04211172818241004,-0.1562570767394349
59.94,0.03568491774572124,-0.1925181110408437,0.040626672825605094,-0.149257217118654
59.95,0.03496574184060481,-0.19400761304203035,0.03912679442466505,-0.14220809324621872
59.96,0.034226994011425295,-0.19539870037977056,0.037612798260817815,-0.135114888357222
