t_s,center_heave_m,center_heave_acc_mps2,buoy_heave_m,buoy_heave_acc_mps2
58.620000000000005,0.022267565004109362,-0.09335051863891435,0.02771914252755069,-0.10097447456960745
58.63,0.022216694169770297,-0.0923236311317286,0.027690600099514417,-0.10123445568944638
58.64,0.02215663710201857,-0.09126454033041591,0.027651927170903656,-0.10145931219898789
58.65,0.022087500007856486,-0.09017475135721767,0.027603101663069146,-0.10164787490926964
58.660000000000004,0.022009392098607288,-0.08905576230056303,0.02754410514712271,-0.10179898502820243
58.67,0.021922425440550092,-0.08790905715859237,0.027474922960065127,-0.10191148262244508
58.68,0.02182671480632216,-0.08673612436988548,0.02739554431877563,-0.10198427180359568
58.69,0.021722377526729435,-0.08553844321141241,0.027305962427171444,-0.10201637592956138
58.7,0.02160953334261907,-0.08431750491967953,0.02720617456860565,-0.10200706449825901
58.71,0.021488304256671715,-0.08307479220729234,0.02709618218081783,-0.1019557017893658
58.72,0.021358814385738976,-0.08181177819835363,0.02697599092093619,-0.10186166488494934
58.730000000000004,0.021221189813405313,-0.08052995162683994,0.026845610726327688,-0.10172438395145096
58.74,0.021075558440736115,-0.07923084315581212,0.026705055870011304,-0.1015433717508455
58.75,0.020922049834306487,-0.0779159964223799,0.026554345009398832,-0.10131819085501917
58.76,0.02076079507362925,-0.07658692893235337,0.02639350123041729,-0.10104842054813416
58.77,0.020591926600657715,-0.07524512636362285,0.02622255208946868,-0.10073365121776182
58.78,0.020415578072697182,-0.07389203357681401,0.026041529653589017,-0.10037350294617396
58.79,0.0202318842192427,-0.0725290557559615,0.025850470537529344,-0.09996764059053909
58.800000000000004,0.020040980703216665,-0.07115754696128786,0.025649415937272903,-0.09951575350763052
58.81,0.019843003987001756,-0.06977881480087111,0.025438411660462623,-0.09901756302438494
58.82,0.019638091203375934,-0.06839411677881599,0.02521750815352137,-0.098472830411642
58.83,0.01942638003140127,-0.0670046614340087,0.02498676052477945,-0.09788136177339035
58.84,0.019208008576476598,-0.06561163438517577,0.024746228562332568,-0.0972430362891932
58.85,0.018983115252449174,-0.06421622404194752,0.02449597674367113,-0.096557853880871
58.86,0.018751838665157134,-0.0628195840178782,0.024236074235397833,-0.0958258955262614
58.870000000000005,0.018514317498299578,-0.06142284770999075,0.023966594885491185,-0.09504727643761443
58.88,0.018270690400235667,-0.06002717446208879,0.02368761721254042,-0.0942221030273428
58.89,0.018021095868765002,-0.05863376203861914,0.023399224396433153,-0.09335042647107036
58.9,0.0177656721340186,-0.057243792565570856,0.02310150427157534,-0.09243230966300175
58.910000000000004,0.01750455704308967,-0.05585839326132364,0.022794549321081256,-0.09146780047152711
58.92,0.017237887948377745,-0.054478669884124094,0.02247845667004005,-0.0904569932820927
58.93,0.016965801598719837,-0.05310570864302267,0.02215332807415416,-0.089400067280875
