height_m,period_s,omega,amp_m,rao_center,acc_center_amp,acc_center_peak,rao_buoy,acc_buoy_amp,acc_buoy_peak,settled,converged_early,duration_used_s
0.04,2.0,3.141592653589793,0.02,0.016877180885799935,0.0033456881989357683,0.003637777410402782,0.03567906661489547,0.007096772940937296,0.007140151194175114,True,True,48.0
0.06,2.0,3.141592653589793,0.03,0.016876816909548207,0.005021693139522001,0.0056758326674325585,0.03562373432955792,0.010636290378798402,0.010737047505448584,True,True,48.0
0.08,2.0,3.141592653589793,0.04,0.016876337166396773,0.006712372325196679,0.00786095905813493,0.03557233136602596,0.014176209755508297,0.014358713507415884,True,True,48.0
0.1,2.0,3.141592653589793,0.05,0.016875752610448467,0.008450665469639337,0.010190664812380007,0.03552475305956456,0.017724648004409906,0.018012055738950945,True,True,48.0
0.12,2.0,3.141592653589793,0.06,0.016875080558357625,0.010288370940116299,0.012664190445856803,0.03548089326798217,0.02128742638584181,0.021705350917383168,True,True,48.0
0.04,2.3,2.7318196987737333,0.02,0.04268064687974589,0.006421473255492067,0.00691222418076118,0.05013299204955348,0.007633517371008546,0.007741594846167861,True,True,55.2
0.06,2.3,2.7318196987737333,0.03,0.04267493396025362,0.009633520165366307,0.010735351297231664,0.05027426382147195,0.011481817348287116,0.011734606136695441,True,True,55.2
0.08,2.3,2.7318196987737333,0.04,0.04266998889074151,0.012860903921376315,0.014799578597442839,0.05041276322712382,0.015354078311845064,0.015813668526308944,True,True,55.2
0.1,2.3,2.7318196987737333,0.05,0.042665797725873277,0.01614512761373503,0.01910333253376256,0.050548513145548604,0.019252816206904173,0.019980067030431023,True,True,55.2
0.12,2.3,2.7318196987737333,0.06,0.04266235701638851,0.019561439240503478,0.02363897969442064,0.05068152434854015,0.023178097182136086,0.024234526320260304,True,True,55.2
0.04,2.4,2.6179938779914944,0.02,0.08891204723902016,0.012591347049854576,0.013206759218355032,0.10492480269978761,0.014899215245329323,0.01496096289978046,True,True,86.4
0.06,2.4,2.6179938779914944,0.03,0.09025109358734064,0.01891861130414422,0.020212843715057258,0.10666002016113492,0.02224976346500488,0.02245820060500432,True,True,72.0
0.08,2.4,2.6179938779914944,0.04,0.08861431416809873,0.025206761158350043,0.027408259654481144,0.10512333357158027,0.02997721651682743,0.030419603190274494,True,True,57.6
