t_s,center_heave_m,center_heave_acc_mps2,buoy_heave_m,buoy_heave_acc_mps2
47.7,-0.0038204245810848896,0.01748215661476804,0.034052224316034434,-0.20366628783474736
47.71,-0.0014016512472038568,0.0039108673782949745,0.03709554244937339,-0.22023071623225482
47.72,0.0010173645575265711,-0.009641484392828843,0.040116659337678225,-0.23661654946724095
47.730000000000004,0.0034352679805271786,-0.023167338724993648,0.04311393852846957,-0.2528170144759154
47.74,0.005850706897324691,-0.036659243353416734,0.04608576217235308,-0.2688256013456245
47.75,0.008262332655614988,-0.05010985753881347,0.04903053167150355,-0.28463605876782566
47.76,0.010668800808137742,-0.06351195558838575,0.05194666830234426,-0.3002423891770017
47.77,0.013068771834014177,-0.07685843008291676,0.054832613812915654,-0.3156388436033121
47.78,0.01546091184822396,-0.09014229481059628,0.05768683099544513,-0.33081991626834845
47.79,0.017843893298936552,-0.10335668741062601,0.06050780423466131,-0.3457803389515133
47.800000000000004,0.02021639565242876,-0.11649487172882941,0.06329404003241468,-0.36051507515404363
47.81,0.022577106065365095,-0.12955023988935122,0.06604406750919117,-0.37501931408653105
47.82,0.02492472004422613,-0.14251631408638477,0.06875643888311855,-0.3892884645047986
47.83,0.027257942091717283,-0.15538674809953984,0.0714297299270824,-0.4033181484148289
47.84,0.029575486340005414,-0.16815532852778745,0.07406254040458206,-0.417104194646005
47.85,0.03187607717066358,-0.180815975775746,0.0766534944849667,-0.43064263238607203
47.86,0.0341584498212259,-0.19336274480843677,0.0792012411386986,-0.4439296847018641
47.870000000000005,0.036421350978287026,-0.20578982557285924,0.08170445451329535,-0.4569617617826419
47.88,0.03866353935710454,-0.21809154301644493,0.08416183429063877,-0.469735453728616
47.89,0.04088378626769392,-0.23026235732825948,0.0865721060263131,-0.4822475247939426
47.9,0.04308087616739984,-0.24229686397817174,0.0889340214715849,-0.4944949074149764
47.910000000000004,0.04525360719995343,-0.2541897930994142,0.09124635887865748,-0.5064746950569929
47.92,0.04740079172107062,-0.2659360087842324,0.09350792328987508,-0.518184135471417
47.93,0.04952125681066268,-0.27753050824948566,0.09571754681155488,-0.5296206242163023
47.94,0.051613844771747575,-0.2889684207997582,0.09787408887309561,-0.540781698110836
47.95,0.05367741361617041,-0.30024500658077435,0.09997643647203842,-0.5516650281068399
47.96,0.055710837537255205,-0.31135565517572,0.10202350440573528,-0.5622684135248504
47.97,0.057713007369531145,-0.3222958841799671,0.10401423549019982,-0.572589777272273
47.980000000000004,0.05968283103567992,-0.33306133750109784,0.10594760076669604,-0.58262715921709
47.99,0.061619233980873205,-0.3436477834879834,0.10782259969668566,-0.5923787097859202
48.0,0.06352115959469026,-0.35405111299529196,0.10963826034575729,-0.6018426842108037
48.01,0.06538756962080847,-0.3642673373547056,0.11139363955713162,-0.611017436550405
48.02,0.06721744455466848,-0.37429258639752633,0.11308782311537062,-0.6199014126432458
48.03,0.06900978402933076,-0.38412310591523535,0.11471992590087385,-0.6284931461978033
48.04,0.07076360718976413,-0.39375525513169163,0.11628909203560267,-0.6367912554450943
48.050000000000004,0.07247795305581305,-0.40318550444201046,0.117794495020469,-0.6447944367556666
48.06,0.07415188087408028,-0.41241043294919816,0.119235337864944,-0.6525014591740453
48.07,0.07578447045896895,-0.42142672594578406,0.12061085320942752,-0.6599111595840665
48.08,0.07737482252312364,-0.4302311728054841,0.12192030344094038,-0.6670224357672357
48.09,0.07892205899751281,-0.4388206641415596,0.12316298080270087,-0.6738342424527205
48.1,0.08042532334144346,-0.44719218822870127,0.12433820749790131,-0.6803455917765944
48.11,0.08188378084281309,-0.45534282871510395,0.12544533578791925,-0.6865555476033375
48.120000000000005,0.0832966189088548,-0.4632697622312255,0.12648374808541832,-0.6924632196173904
48.13,0.08466304734761401,-0.47097025595230396,0.12745285704286508,-0.6980677592795398
48.14,0.08598229864037543,-0.47844166606134453,0.12835210563694557,-0.7033683544499941
48.15,0.08725362820530846,-0.4856814329189887,0.1291809672492376,-0.7083642290365522
48.160000000000004,0.08847631472325447,-0.49268479223190303,0.1299389456389357,-0.7130580231880927
48.17,0.08964966091497958,-0.4994358286051764,0.1306255742339418,-0.7174689731398082
