t_s,center_heave_m,center_heave_acc_mps2,buoy_heave_m,buoy_heave_acc_mps2
72.0,-0.03568499375284973,0.15562216319792832,-0.043573793060066736,0.19529577690340477
72.01,-0.035242155496700754,0.15373721723209843,-0.04296963011783352,0.19257268777790962
72.02,-0.03478396506712148,0.1517828057601639,-0.04234624326249493,0.1897531318549485
72.03,-0.03431061856026338,0.14975955601804683,-0.04170391547015403,0.1868392103381613
72.04,-0.03382231895111399,0.14766812505110474,-0.04104293912769506,0.18383308408741864
72.05,-0.033319276026564135,0.14550923434539992,-0.04036361581714741,0.18073693679446612
72.06,-0.032801706310134404,0.14328375330986032,-0.039666256099643346,0.17755289066690086
72.07000000000001,-0.032269832971898914,0.1409927527510435,-0.03895117930554914,0.17428295179916298
72.08,-0.03172388572302574,0.1386373847995887,-0.03821871333159639,0.1709291245971236
72.09,-0.03116410070162415,0.1362188238642624,-0.03746919443876636,0.1674934662780851
72.10000000000001,-0.030590720354852458,0.1337382776313592,-0.036702967046396334,0.16397807309269896
72.11,-0.03000399331812007,0.13119698018242792,-0.03592038352200882,0.16038508370188367
72.12,-0.02940417429144643,0.12859619399060332,-0.03512180396713232,0.15671667390261454
72.13,-0.028791523913086373,0.12593720750694323,-0.034307595999331496,0.15297505579245735
72.14,-0.028166308630509937,0.12322133494019462,-0.03347813453068885,0.14916247469605357
72.15,-0.027528800568837632,0.12044991490906226,-0.032633801542966974,0.14528120716212406
72.16,-0.02687927739682228,0.11762430964401287,-0.031774985859688035,0.14133355842057016
72.17,-0.026218022190482557,0.11474590390160357,-0.030902082915368913,0.13732186011257969
72.18,-0.025545323294481653,0.11181610401204689,-0.03001549452214532,0.13324846789346334
72.19,-0.02486147418135546,0.10883633685186139,-0.02911562863402115,0.12911575911474196
72.2,-0.024166773308686208,0.10580804884786076,-0.028202899108975856,0.12492613048818717
72.21000000000001,-0.023461523974326482,0.10273270496150143,-0.027277725469163547,0.12068199578642701
72.22,-0.022746034169771383,0.09961178768123878,-0.02634053265943094,0.11638578355841339
72.23,-0.02202061643178153,0.09644679601116614,-0.02539175080438501,0.11203993487609058
72.24,-0.021285587692357104,0.09323924446386897,-0.024431814964233446,0.10764690110927695
72.25,-0.020541269127163298,0.08999066205467333,-0.02346116488962071,0.1032091417305974
72.26,-0.0197879860025094,0.08670259129720291,-0.022480244775678275,0.09872912212748763
72.27,-0.019026067520978067,0.08337658722715426,-0.021489503015506617,0.09420931153461065
72.28,-0.018255846665806725,0.08001421640693739,-0.020489391953294852,0.0896521809812565
72.29,-0.017477660044118402,0.07661705594454563,-0.019480367637285372,0.08506020123243088
72.3,-0.01669184772909979,0.07318669252335218,-0.01846288957278417,0.08043584081787931
72.31,-0.01589875310122476,0.06972472144425305,-0.017437420475417718,0.07578156409837664
72.32000000000001,-0.015098722688617732,0.0662327456791288,-0.016404426024825256,0.07109982938922264
