t_s,center_heave_m,center_heave_acc_mps2,buoy_heave_m,buoy_heave_acc_mps2
36.0,0.0007843822019804269,-0.01014501008087457,0.0014785691178603715,-0.013883763357430917
36.01,0.0007824846845143619,-0.010104639147748925,0.0014463500945485128,-0.013538312177359166
36.02,0.000779578315587588,-0.010049130832650627,0.0014127819961521652,-0.013181914962473545
36.03,0.0007756689844573163,-0.0099786770966651,0.0013779004903349788,-0.012815029700225114
36.04,0.0007707640680675018,-0.009893503193244254,0.0013417422868067515,-0.012438114764196906
36.050000000000004,0.0007648724075151122,-0.009793867567901016,0.0013043450918236406,-0.012051627413049767
36.06,0.0007580042812898892,-0.009680059109174348,0.001265747562845429,-0.011656021862005855
36.07,0.0007501713754958885,-0.009552395086502527,0.0012259892634967798,-0.01125174826507796
36.08,0.0007413867512061729,-0.009411221619635542,0.0011851106188971695,-0.010839253045099678
36.09,0.0007316648090014585,-0.009256912720488284,0.0011431528713872904,-0.010418978064091663
36.1,0.0007210212508051353,-0.009089867735641438,0.0011001580367201737,-0.009991360046803757
36.11,0.0007094730392045507,-0.00891050989201633,0.001056168860761472,-0.009556830400230011
36.12,0.0006970383544411676,-0.008719284712987318,0.0010112287767203873,-0.009115814821511989
36.13,0.0006837365492108423,-0.008516658953239206,0.0009653818629696449,-0.008668731872053075
36.14,0.0006695881014039056,-0.00830311900691004,0.00091867280155385,-0.008215992822089
36.15,0.0006546145649342904,-0.008079168897422398,0.0008711468374164722,-0.007758002154258925
36.160000000000004,0.0006388385188246038,-0.007845329504274128,0.0008228497383348817,-0.0072951568559538205
36.17,0.0006222835146830084,-0.007602136851879632,0.0007738277555598179,-0.006827846920976813
36.18,0.0006049740227562126,-0.0073501394442751005,0.0007241275851888818,-0.00635645397293
36.19,0.0005869353767540523,-0.007089897102446558,0.000673796330347618,-0.005881351262722735
36.2,0.0005681937175993401,-0.006821979410378804,0.0006228814641687569,-0.005402904925181162
36.21,0.0005487759362215913,-0.006546965278020318,0.0005714307935089018,-0.004921473732530385
36.22,0.0005287096154850966,-0.0062654418634168155,0.0005194924233841044,-0.004437408944704898
36.230000000000004,0.0005080229714684182,-0.0059779995948720304,0.000467114722159424,-0.003951053485879734
36.24,0.0004867447943701846,-0.005685231651534253,0.00041434628751926453,-0.0034627428814439872
36.25,0.00046490438918792644,-0.005387733332642131,0.0003612359131676899,-0.0029728061206329435
36.26,0.0004425315161974324,-0.0050861024151417885,0.0003078325561819225,-0.00248156582066624
36.27,0.00041965633132887495,-0.004780936059338602,0.0002541853049482594,-0.001989339453836003
36.28,0.00039630932677465585,-0.0044728246467031696,0.0002003433476051739,-0.0014964397545313803
36.29,0.0003725212721536754,-0.004162353012867638,0.0001463559408956339,-0.0010031767746402599
36.300000000000004,0.00034832315626819776,-0.003850101179181992,9.227237899992442e-05,-0.0005098681547063172
36.31,0.00032374612952882536,-0.003536640016913838,3.814196215063043e-05,-1.6827549606559557e-05
36.32,0.00029882144822715234,-0.0032224995532239412,-1.598603531150677e-05,0.0004756124942097136
36.33,0.0002735804211211236,-0.0029082071221866266,-7.00623971733599e-05,0.0009671380926217373
36.34,0.0002480543565738638,-0.0025943037127244026,-0.00012403799643960085,0.001457455027378443
36.35,0.00022227450904561705,-0.002281332180402465,-0.00017786382574859402,0.0019462479684126666
36.36,0.0001962720257729985,-0.0019698185643773655,-0.00023149102810102976,0.0024332133507517857
36.37,0.00017007789493590487,-0.00166026750954298,-0.0002848709278416024,0.0029180346082143317
36.38,0.00014372289551949305,-0.0013531746459709353,-0.00033795506191589865,0.0034003999462191305
36.39,0.000117237548303267,-0.0010490280525210672,-0.00039069521145967967,0.003879987921511713
36.4,9.065206853402443e-05,-0.0007482800686376877,-0.0004430434338420231,0.004356475412559993
36.410000000000004,6.399632096267137e-05,-0.0004513694664107976,-0.0004949520953668551,0.0048295271228868475
36.42,3.729977599547372e-05,-0.00015874432412058272,-0.0005463739044835898,0.005298812117239953
36.43,1.0591466653925213e-05,0.0001291790602983324,-0.0005972619453609008,0.005763989171295782
36.44,-1.610005245580238e-05,0.0004120039729360918,-0.0006475697126917041,0.006224691367064181
36.45,-4.274674444708055e-05,0.000689337370436586,-0.0006972511483310236,0.006680540584481672
36.46,-6.932112891622205e-05,0.000960784929410253,-0.000746260679724386,0.007131135665055115
36.47,-9.579632096102377e-05,0.0012259431682392888,-0.0007945532596142619,0.007576078675899971
36.480000000000004,-0.00012214607082034948,0.0014844033016999888,-0.0008420844048037451,0.008015012476269007
36.49,-0.00014834480100954162,0.0017358511257050393,-0.0008888102316644024,0.008447618977474257
36.5,-0.00017436763600557157,0.001980064926864504,-0.0009346874883231713,0.008873600638381248
36.51,-0.00020019042456099684,0.0022168529853553963,-0.0009796735849645763,0.009292664476280708
36.52,-0.00022578975776425337,0.0024460542837933513,-0.0010237266235011066,0.009704518474008125
36.53,-0.0002511429841913288,0.0026675339337479094,-0.0010668054270970599,0.010108871322872314
36.54,-0.0002762282231019665,0.0028811593130478445,-0.001108869569985952,0.010505420940505009
36.550000000000004,-0.00030102437650459264,0.0030868143798482607,-0.0011498794077845664,0.010893866405735596
36.56,-0.0003255111395771773,0.003284408579413274,-0.0011897961077100803,0.011273915429609241
36.57,-0.0003496690081430584,0.0034738956325911464,-0.0012285816783676664,0.011645275478871897
36.58,-0.0003734792823891378,0.003655264285617025,-0.0012661989993389368,0.012007655640297208
36.59,-0.0003969240669246904,0.003828538088562897,-0.0013026118505740187,0.012360769251212277
36.6,-0.0004199862676461,0.003993766672027909,-0.0013377849416117446,0.012704327525901182
36.61,-0.0004426495850996656,0.004151050136175958,-0.001371683940817743,0.013038041826063662
36.62,-0.0004648985041706253,0.0043005110848811055,-0.0014042755047220243,0.013361621560363498
36.63,-0.0004867182810038923,0.004442294798773275,-0.001435527307386785,0.013674778094397938
36.64,-0.0005080949273410211,0.004576580879243546,-0.001465408069769119,0.013977220891239709
36.65,-0.0005290151921532094,0.004703568332751704,-0.00149388758919736,0.014268657366033924
36.660000000000004,-0.0005494665407915125,0.004823485253178741,-0.0015209367689668594,0.014548795250021234
36.67,-0.0005694371318388441,0.004936576644550752,-0.0015465276480774665,0.014817338178133575
36.68,-0.0005889157923332053,0.005043096289680415,-0.0015706334310927616,0.01507399184278017
36.69,-0.0006078919918142887,0.005143312814422227,-0.0015932285176731172,0.015318471127914405
36.7,-0.000626355815979857,0.005237479899309757,-0.001614288530449593,0.015550528184433065
