t_s,center_heave_m,center_heave_acc_mps2,buoy_heave_m,buoy_heave_acc_mps2
43.2,-0.028820715046759062,0.19328203293441812,-0.026097292597901386,0.17865633827338737
43.21,-0.02796427257013074,0.18731729308542755,-0.024710828830389636,0.1676024652396409
43.22,-0.02708916462541957,0.18123343682563992,-0.023307729517013674,0.1564629916118035
43.230000000000004,-0.026196000424452193,0.17503596624302248,-0.021889109173403518,0.14525318998564465
43.24,-0.025285400548475993,0.1687285331468662,-0.02045608913577086,0.13398977825319244
43.25,-0.024357996587018767,0.16231350001258416,-0.019009795891068288,0.12269032881063995
43.26,-0.023414430899507985,0.1557924981464071,-0.01755135932800741,0.1113726858338973
43.27,-0.02245535644282047,0.14916701703253687,-0.016081910967964273,0.10005436293318928
43.28,-0.021481436574891037,0.1424400156172753,-0.014602582265270477,0.08875098013641834
43.29,-0.020493344706349146,0.13561711436212162,-0.01311450310134322,0.07747511794853836
43.300000000000004,-0.019491763765914254,0.1287047660835342,-0.011618800506636572,0.06623805057886609
43.31,-0.018477385576003057,0.12170929484747349,-0.010116597519666235,0.05505064649029258
43.32,-0.017450910216377038,0.11463708367721001,-0.008609012110312396,0.043923176742698626
43.33,-0.016413045388863772,0.10749446723316358,-0.007097156156019228,0.03286541422275088
43.34,-0.015364505783673372,0.10028776602043392,-0.005582134471721871,0.021886571269031128
43.35,-0.014306012448886312,0.09302324992083967,-0.00406504389380341,0.01099532537468681
43.36,-0.013238292164105245,0.08570714316292243,-0.002546972418065954,0.0001998176710923246
43.37,-0.012162076819259796,0.07834560728156408,-0.0010289983909610566,-0.010492336130606884
43.38,-0.011078102799479064,0.07094473533273185,0.00048781024664690313,-0.02107403837904218
43.39,-0.009987110376979911,0.0635105411547437,0.002002396664129358,-0.03153869710447828
43.4,-0.008889843110898488,0.05604894996580953,0.0035137157950073683,-0.04188022280669145
43.410000000000004,-0.0077870472560333595,0.04856578969092467,0.005020734941013357,-0.05209301368347996
43.42,-0.0066794711813301395,0.04106678411614074,0.00652243432759369,-0.062171939917500176
43.43,-0.005567864798859828,0.033557544785761784,0.00801780761233425,-0.07211232960097785
43.44,-0.004452979004088962,0.02604356230362971,0.009505862347861105,-0.08190995074279034
43.45,-0.003335565128144139,0.01853020243316772,0.010985620400835257,-0.09156099614433279
43.46,-0.002216374402584694,0.011022701479990795,0.01245611832860873,-0.10106206857269218
43.47,-0.0010961574372031079,0.0035261598441447385,0.013916407715165374,-0.11041016252529737
43.480000000000004,2.4336288596359086e-05,-0.003954462644938317,0.015365555468098188,-0.11960264579846902
43.49,0.001144358920236482,-0.011414354879374023,0.016802644078458516,-0.12863724082411432
43.5,0.002263164707670789,-0.01884885657752146,0.018226771845380536,-0.13751200419050968
43.51,0.003380010470252068,-0.026253452830308513,0.01963705306733308,-0.14622531140554762
43.52,0.004494156046812759,-0.033623779693244205,0.021032618201719606,-0.1547758392749275
43.53,0.005604864730665884,-0.04095562800910053,0.022412613994592614,-0.1631625468500454
43.54,0.0067114036889333656,-0.048244953087774066,0.023776203582372722,-0.17138465542163833
43.550000000000004,0.00781304436587603,-0.055487867503293806,0.025122566567501725,-0.179441629728934
43.56,0.008909062870761758,-0.06268062904984291,0.026450899069684074,-0.18733316741568312
43.57,0.009998740350774011,-0.06981964793864309,0.027760413754020326,-0.19505918628603816
