t_s,center_heave_m,center_heave_acc_mps2,buoy_heave_m,buoy_heave_acc_mps2
36.0,0.0007852080515840355,-0.01014657682078254,0.0014673042098192484,-0.013728512523873776
36.01,0.0007828212171915173,-0.010099691381672026,0.0014343985639653134,-0.013375041192733382
36.02,0.000779426100548023,-0.010037692683246698,0.001400160254568119,-0.013010743467691276
36.03,0.0007750292391905226,-0.009960787190682071,0.0013646257373241299,-0.012636099462547
36.04,0.0007696386543129886,-0.009869214532090075,0.0013278324955660137,-0.01225158937292592
36.050000000000004,0.0007632638257956874,-0.009763247435706217,0.0012898189926222184,-0.011857690748493317
36.06,0.0007559156640141371,-0.009643189108057571,0.0012506246244508754,-0.011454876916081266
36.07,0.0007476064786331396,-0.00950937102299561,0.0012102896726887541,-0.011043616453179661
36.08,0.00073834994453721,-0.00936215356838158,0.0011688552581725104,-0.010624372635929398
36.09,0.00072816106493936,-0.009201925186617149,0.00112636329497818,-0.010197603251716295
36.1,0.0007170561317855662,-0.009029099355853906,0.0010828564450228277,-0.009763760252295224
36.11,0.0007050526836715709,-0.008844112968080737,0.001038378073256061,-0.009323289360333692
36.12,0.000692169461465696,-0.00864742496443691,0.0009929722035045625,-0.008876628561542133
36.13,0.00067842636174422,-0.008439516146602963,0.0009466834750715222,-0.008424207106736302
36.14,0.0006638443881481853,-0.008220886627575363,0.00089955710015449,-0.007966446641913155
36.15,0.0006484456008563018,-0.007992053487284989,0.0008516388220673471,-0.0075037607851384126
36.160000000000004,0.0006322530643433605,-0.007753550909676023,0.0008029748743028391,-0.007036553503804748
36.17,0.0006152907935363213,-0.0075059281133938085,0.000753611940468461,-0.006565220580075006
36.18,0.0005975836985558088,-0.007249746466263755,0.0007035971151313159,-0.0060901470601279475
36.19,0.0005791575282429056,-0.006985578839010987,0.0006529778656356203,-0.0056117087277903245
36.2,0.0005600388126008922,-0.006714008072980288,0.0006018019948286121,-0.005130273748568856
36.21,0.0005402548042783905,-0.006435626034422797,0.0005501176046031829,-0.004646201603294593
36.22,0.0005198334192158372,-0.0061510321977345205,0.0004979730602964986,-0.004159842366259973
36.230000000000004,0.0004988031766642085,-0.005860829822745169,0.0004454169560671229,-0.0036715342495081556
36.24,0.00047719313878836215,-0.005565625942804297,0.0003924980813075261,-0.0031816068279697947
36.25,0.00045503284998200835,-0.005266029659959798,0.00033926538795115037,-0.002690381905048472
36.26,0.00043235227601433205,-0.004962650973211061,0.0002857679585558869,-0.002198173766884214
36.27,0.00040918174332157524,-0.004656093840406052,0.00023205497492501475,-0.00170529561257566
36.28,0.00038555187891339983,-0.004346952688423141,0.00017817568701745061,-0.0012120572215456908
36.29,0.00036149355111958573,-0.004035815073418485,0.0001241793822190388,-0.0007187624761077635
36.300000000000004,0.0003370378111506763,-0.0037232604065869828,7.01153548093567e-05,-0.00022572029513850947
36.31,0.00031221583806764893,-0.0034097764329880462,1.603287313545922e-05,0.0002666911153272103
36.32,0.00028705889184284537,-0.003095741774778002,-3.801885766871948e-05,0.0007580640108610279
36.33,0.00026159827106642645,-0.0027816189279238875,-9.199073178964726e-05,0.0012481206622983446
36.34,0.00023586526638259158,-0.0024679454838499332,-0.00014583377277687813,0.0017365911264536024
36.35,0.00020989110857735913,-0.002155259540229933,-0.000199499161975136,0.002223162355143324
36.36,0.00018370691562560705,-0.0018440850360630023,-0.0002529382682680616,0.0027075434832191424
36.37,0.00015734364111285007,-0.0015349248063894429,-0.00030610267815936476,0.0031894254298517424
36.38,0.00013083202437382967,-0.0012282697604235548,-0.00035894422620928496,0.003668502796117837
36.39,0.00010420254260664133,-0.0009245802415939184,-0.00041141502655518735,0.004144441440611422
36.4,7.748536611924032e-05,-0.0006242726766446258,-0.0004634675059177908,0.004616903186183283
36.410000000000004,5.0710316499799026e-05,-0.00032775950017544105,-0.0005150544375135358,0.005085545793320425
36.42,2.3906825338696733e-05,-3.5470661316618773e-05,-0.0005661289748977165,0.005550038574047831
36.43,-2.8961069917522107e-06,0.00025219061224508385,-0.0006166446853512167,0.006010050396640605
