t_s,platform_heave_m,platform_heave_acc_mps2,buoy1_clusterA_surge_m,buoy1_clusterA_surge_acc_mps2,buoy1_clusterA_sway_m,buoy1_clusterA_sway_acc_mps2,buoy1_clusterA_heave_m,buoy1_clusterA_heave_acc_mps2,buoy4_clusterB_surge_m,buoy4_clusterB_surge_acc_mps2,buoy4_clusterB_sway_m,buoy4_clusterB_sway_acc_mps2,buoy4_clusterB_heave_m,buoy4_clusterB_heave_acc_mps2,buoy7_clusterC_surge_m,buoy7_clusterC_surge_acc_mps2,buoy7_clusterC_sway_m,buoy7_clusterC_sway_acc_mps2,buoy7_clusterC_heave_m,buoy7_clusterC_heave_acc_mps2
54.0,-0.0619839459812392,0.23383967847088505,0.0807129216756084,0.21054441890447054,2.736491600353391e-09,-2.1641755312821973e-10,-0.11283128254864237,0.51801706745147,0.10486474869509824,0.10786170421782831,0.00010490007393716425,-0.0009329283765965471,-0.08633697874297555,0.39173194008995393,0.13089912193841138,-0.0004602786718409173,-4.822615970463136e-10,6.14943866979065e-11,-0.054199615863312095,0.23794356615223256
54.01,-0.06013202358349141,0.22729393300437684,0.08096295056472519,0.2098231942203216,2.7328092791559092e-09,-1.9741479950329748e-10,-0.11163564713359896,0.5122130725813568,0.10527035591018062,0.10642140002675546,0.0001007072562477785,-0.0009242891936075947,-0.08451017816360659,0.3827888708221,0.1312483000617078,-0.0016130943901117504,-4.748281925113779e-10,2.8776630816173042e-11,-0.05163570927217673,0.22535139328287207
54.02,-0.058257371954438746,0.2206717218178098,0.08123395162887634,0.2090091157410366,2.7291086273285638e-09,-1.7836546438450066e-10,-0.11038887511650965,0.5061007378722149,0.10568658812791581,0.1049362796302078,9.642649670814297e-05,-0.0009153713987489329,-0.0826452097732881,0.3736412690620047,0.1315973028598745,-0.0027664723090584146,-4.67391550329041e-10,-3.91953574639364e-12,-0.04904941646533971,0.21268647449256534
54.03,-0.05636065329400667,0.21397463344092893,0.08152584234341387,0.20810199641181878,2.7253915777487e-09,-1.5926748672294954e-10,-0.10909158103309188,0.49968623135243534,0.10611329629573679,0.10340636615885018,9.205951658021537e-05,-0.0009061672380752704,-0.08074299034130755,0.36429687001667144,0.13194601490053806,-0.003920535555929609,-4.599549415398964e-10,-3.6580077408661793e-11,-0.04644200463596688,0.19995790569666808
54.04,-0.054442537399501154,0.20720424243023783,0.08183853087782762,0.20710166295645976,2.7216600648317437e-09,-1.4013691465888992e-10,-0.10774440954013079,0.49297603445099086,0.10655032688368099,0.10183172429821938,8.760805335139763e-05,-0.0008966683866695492,-0.07880445621872115,0.3547635299819441,0.1322943206859475,-0.005075386012104321,-4.525216265761037e-10,-6.919202798619919e-11,-0.043814747232986145,0.18717466656395043
54.050000000000004,-0.052503701509061126,0.20036210739537458,0.08217191608160283,0.20600804553394253,2.717916037571151e-09,-1.209781075169559e-10,-0.1063480347644667,0.48597692020604905,0.1069975218914621,0.10021246096842963,8.307385994927121e-05,-0.0008868649640524322,-0.07683056255206375,0.3450492118611106,0.1326421046432003,-0.006231104470606228,-4.4509485848590467e-10,-1.0174213963584649e-10,-0.04116892306456917,0.1743456100717055
54.06,-0.05054483014654254,0.1934497689430565,0.08252588747728616,0.2048211336026419,2.7141614425152737e-09,-1.018027248167601e-10,-0.10490315962278515,0.47869594131866217,0.10745471885966563,0.09854872267483847,7.845870445942664e-05,-0.0008767355096283443,-0.07482228248656375,0.3351619707126415,0.13298925111654308,-0.007387751363167939,-4.3767788493565933e-10,-1.3421783008293468e-10,-0.038505815414387336,0.16147945282718204
54.07,-0.04856661496806998,0.18646874691843943,0.08290032526101744,0.20354099757326197,2.710398220231186e-09,-8.261734248381448e-11,-0.10341051511378166,0.471140412277414,0.1079217508782572,0.09684047863724082,7.376437382410273e-05,-0.0008661510035238492,-0.07278060635976955,0.32510995664024384,0.13333564436166595,-0.008545368116897488,-4.3027395286007134e-10,-1.6660624152193804e-10,-0.035826711171600904,0.1485847661704853
54.08,-0.04656975461048909,0.17942053881445053,0.08329510031062495,0.20216778554638834,2.706628323398754e-09,-6.343146637107435e-11,-0.10187085958427008,0.46331789455196737,0.10839844657198892,0.09508720807618304,6.899267975388586e-05,-0.0008550921113596244,-0.07070654088531499,0.3149014283642843,0.13368116854189713,-0.009703977548568644,-4.2288629314228176e-10,-1.988955442708028e-10,-0.033132899975458416,0.13566996803460304
54.09,-0.044554954541837714,0.17230662032879326,0.08371007420173866,0.20070172950763168,2.7028536979430834e-09,-4.425389312194537e-11,-0.10028497797084703,0.45523617995289417,0.10888463007382497,0.09328889961828686,6.41454578707165e-05,-0.0008436541532099989,-0.06860110832894181,0.3045446605332747,0.13402570772626535,-0.010863583393428905,-4.155181282273714e-10,-2.310728324502766e-10,-0.030425673375350796,0.12274331470480299
