t_s,center_heave_m,center_heave_acc_mps2,buoy_heave_m,buoy_heave_acc_mps2
36.0,-7.350245222306945e-05,-0.00018159648454089996,2.6775436170693923e-05,7.378912970405335e-05
36.01,-7.359487309510191e-05,-0.00017363644390311665,1.7227486992893527e-05,0.0001783683378622015
36.02,-7.370426372051075e-05,-0.0001634021603529993,7.698692462442404e-06,0.00028168415743868815
36.03,-7.382950592442143e-05,-0.00015094492223135977,-1.8006680264085278e-06,0.00038360505088422513
36.04,-7.396926137121285e-05,-0.00013632603622288215,-1.1260456427814678e-05,0.0004840053118499662
36.050000000000004,-7.412197806926469e-05,-0.00011961671093423596,-2.067068840880845e-05,0.0005827654458757156
36.06,-7.428589784897633e-05,-0.0001008975372361408,-3.0021545080369268e-05,0.0006797726088795924
36.07,-7.44590647717603e-05,-8.025811094347843e-05,-3.930338406481576e-05,0.0007749207805078313
36.08,-7.463933442498285e-05,-5.7796579195274275e-05,-4.850674989000001e-05,0.0008681105453556294
36.09,-7.482438405942184e-05,-3.3619339036416317e-05,-5.762238371446228e-05,0.0009592493531883154
36.1,-7.501172353460304e-05,-7.840631009948738e-06,-6.664123236615666e-05,0.0010482517788023692
36.11,-7.519870702457344e-05,1.941814303799104e-05,-7.555445667328357e-05,0.0011350394543578168
36.12,-7.53825454286867e-05,4.802887793618725e-05,-8.43534390876341e-05,0.0012195411666907376
36.13,-7.556031942994682e-05,7.785738347244002e-05,-9.302979060280186e-05,0.001301692640179859
36.14,-7.57289931446708e-05,0.00010876386702199839,-0.00010157535697274714,0.0013814367417471114
36.15,-7.588542831010611e-05,0.0001406034734151969,-0.0001099822242208555,0.0014587235922752656
36.160000000000004,-7.602639895641014e-05,0.00017322695387840764,-0.00011824272343532382,0.0015335103233843626
36.17,-7.61486064987064e-05,0.00020648123430103938,-0.00012634943486186542,0.001605761014050204
36.18,-7.624869519241627e-05,0.0002402099370638197,-0.0001342951913162686,0.0016754463473990858
36.19,-7.632326789030255e-05,0.0002742540613330368,-0.00014207308093911676,0.001742543520072488
36.2,-7.636890203467453e-05,0.00030845277892296944,-0.00014967644929673283,0.001807036445573115
36.21,-7.638216581707421e-05,0.000342643950082865,-0.00015709890082849347,0.0018689154467650918
36.22,-7.635963444379671e-05,0.00037666472854616336,-0.00016433429966178004,0.0019281769095970077
36.230000000000004,-7.629790645302996e-05,0.00041035202469241365,-0.00017137676982784196,0.001984823022910898
36.24,-7.619362004019918e-05,0.0004435428124001597,-0.0001782206949123557,0.002038861336789449
36.25,-7.604346932150137e-05,0.00047607552224428467,-0.00018486071716177226,0.00209030502934225
36.26,-7.584422045011605e-05,0.000507790422410493,-0.00019129173604486523,0.0021391726821558908
36.27,-7.559272753343834e-05,0.0005385298843449905,-0.00019750890629154574,0.0021854877494413903
36.28,-7.528594830496321e-05,0.0005681391377464058,-0.00020350763546216018,0.0022292778677248525
36.29,-7.49209594954512e-05,0.0005964666663159091,-0.0002092835811283833,0.0022705736632041723
36.300000000000004,-7.449497182551733e-05,0.0006233656824026806,-0.0002148326477464682,0.002309408638490399
36.31,-7.400534454002015e-05,0.0006486940607949738,-0.00022015098331482386,0.0023458169431923533
36.32,-7.344959946790362e-05,0.0006723140522578261,-0.00022523497580013622,0.002379837626453044
36.33,-7.282543463915217e-05,0.0006940917818046688,-0.0002300812492169243,0.0024115129461988525
36.34,-7.213073738891247e-05,0.0007139005615806504,-0.00023468665944959412,0.0024408854736253692
36.35,-7.136359672458041e-05,0.0007316230777901689,-0.00023904828991311563,0.0024680007720815776
36.36,-7.052231485315788e-05,0.0007471492497721186,-0.0002431634471420718,0.0024929019441009945
36.37,-6.96054179677576e-05,0.0007603749873751371,-0.00024702965637316714,0.002515634500800248
36.38,-6.861166620916608e-05,0.0007712083292769041,-0.0002506446571860337,0.002536240147575049
36.39,-6.754006257295102e-05,0.0007795678369417047,-0.00025400639922648567,0.00255476262523038
36.4,-6.638986093165831e-05,0.0007853758210777611,-0.0002571130379421109,0.002571244761987199
36.410000000000004,-6.516057344459366e-05,0.0007885613222803487,-0.0002599629302868293,0.002585730646670849
36.42,-6.38519772144045e-05,0.0007890642768124223,-0.00026255463045720876,0.002598262205933813
36.43,-6.246412012717797e-05,0.0007868290725714354,-0.0002648868858243364,0.002608877838157477
36.44,-6.099732599654432e-05,0.0007818082712664809,-0.0002669586331224268,0.0026176149112506287
36.45,-5.9452198870223646e-05,0.00077396549755553,-0.0002687689949592701,0.0026245044609231345
36.46,-5.7829626433066435e-05,0.000763270437055891,-0.00027031727686022,0.002629571253978844
36.47,-5.6130782765086906e-05,0.0007496967754309527,-0.0002716029650017796,0.002632832025221047
36.480000000000004,-5.435713068585638e-05,0.0007332211182113833,-0.0002726257244001514,0.0026343058176784982
36.49,-5.251042351183087e-05,0.0007138316984045894,-0.000273385396945468,0.0026340183665943683
36.5,-5.0592705230959784e-05,0.000691547271445444,-0.00027388199872689726,0.002632006525832953
36.51,-4.860630836931532e-05,0.0006664049876400033,-0.0002741157165898782,0.002628310279806138
36.52,-4.655385004129483e-05,0.0006384518921859352,-0.0002740869044153541,0.0026229668920969345
36.53,-4.4438226767127215e-05,0.0006077473910768801,-0.0002737960795079546,0.002616012495603847
36.54,-4.2262608262521e-05,0.0005743582421605352,-0.00027324391924673586,0.00260747847716686
36.550000000000004,-4.003043042129131e-05,0.0005383577836441952,-0.00027243125815181585,0.0025973911583771735
36.56,-3.7745387642796706e-05,0.0004998254995498652,-0.0002713590853929064,0.0025857737817762748
36.57,-3.541142427048499e-05,0.00045885576280356086,-0.00027002854257724264,0.0025726488204667005
36.58,-3.3032724855168785e-05,0.00041555344522134675,-0.0002684409216930713,0.002558036957362256
36.59,-3.061370322238407e-05,0.0003700360727092354,-0.0002665976631929,0.002541957797397644
36.6,-2.8158990321620855e-05,0.00032243396944959927,-0.00026450035422418685,0.002524428964553223
36.61,-2.567342091002334e-05,0.0002728869717803182,-0.0002621507270933949,0.0025054645072727835
36.62,-2.3162019238540587e-05,0.0002215442062598776,-0.00025955065799503156,0.002485076752497056
36.63,-2.062998380788422e-05,0.00016856440794079896,-0.0002567021659797418,0.0024632753264995605
36.64,-1.808267115916117e-05,0.00011411674415008674,-0.00025360741217381736,0.0024400670135227395
36.65,-1.552557886226338e-05,5.837396294333692e-05,-0.0002502686996278321,0.0024154444391620363
36.660000000000004,-1.2964327933417439e-05,1.5155049538683799e-06,-0.0002466884739447664,0.002389399312823026
36.67,-1.0404644644782134e-05,-5.627203669378815e-05,-0.00024286932375696465,0.0023619385730077667
36.68,-7.852341687147496e-06,-0.00011479621155835828,-0.000238813980750084,0.0023330599213441067
36.69,-5.313298773591787e-06,-0.00017385985058803192,-0.00023452531999368695,0.002302756023017752
36.7,-2.7934428421614737e-06,-0.00023326350122980982,-0.00023000636069742453,0.0022710194243113755
36.71,-2.987280283826628e-07,-0.0002928062738589525,-0.00022526026719597557,0.002237838537879147
36.72,2.16488452622643e-06,-0.00035228514060178226,-0.00022029035016384038,0.0022032007311463663
36.730000000000004,4.5914470218453075e-06,-0.000411495697433069,-0.00021510006801062423,0.0021670915762157005
36.74,6.975045424319342e-06,-0.0004702340208802249,-0.00020969302843090894,0.002129494946381891
36.75,9.309819827508945e-06,-0.0005282976419017944,-0.00020407299012730514,0.002090392722532184
36.76,1.1589984651765336e-05,-0.0005854861561283668,-0.00019824386469079967,0.0020497656587241684
36.77,1.3809848616047958e-05,-0.0006416016323669466,-0.0001922097185871832,0.002007593718230597
36.78,1.5963834427273465e-05,-0.0006964494191134994,-0.00018597477522086967,0.0019638561537224956
36.79,1.8046498105254308e-05,-0.0007498393232270276,-0.00017954341706473488,0.0019185313751802569
36.800000000000004,2.005254784355994e-05,-0.0008015861835027675,-0.00017292018783092355,0.0018715978834745702
36.81,2.1976862346010637e-05,-0.0008515104842957618,-0.00016610979463868407,0.0018230344549123333
36.82,2.3814508561220655e-05,-0.0008994393219833271,-0.0001591171101516621,0.0017728199956957963
36.83,2.556075873271253e-05,-0.0009452072961262281,-0.00015194717469131183,0.0017209335213817
36.84,2.7211106690348634e-05,-0.0009886566873700629,-0.0001446051982854717,0.0016673554870328573
36.85,2.8761283346976458e-05,-0.0010296379739620867,-0.0001370965625861793,0.0016120679101898564
36.86,3.0207271347539894e-05,-0.001068010674551928,-0.00012942682262765095,0.0015550543144110674
36.87,3.154531880323442e-05,-0.0011036437471756769,-0.00012160170841331881,0.0014963001302228099
36.88,3.277195206263861e-05,-0.0011364161247586825,-0.00011362712630164078,0.0014357929360908886
