t_s,center_heave_m,center_heave_acc_mps2,buoy_heave_m,buoy_heave_acc_mps2
56.56,-0.008277737314952278,0.04561919258319884,0.02868638321350297,-0.13634244925868655
56.57,-0.00610779648188488,0.040101273295862966,0.03150046924182934,-0.14766392444885174
56.58,-0.003933801321043654,0.03450434446846188,0.0342996550063747,-0.1588692643455225
56.59,-0.0017563160025986636,0.028826108524741493,0.037082821617726816,-0.16995466789262223
56.6,0.00042408699029997435,0.023064334405788013,0.03984886223512527,-0.18091649342294752
56.61,0.0026068266440571475,0.01721686228779884,0.042596682428547236,-0.1917512586017921
56.620000000000005,0.004791313204700749,0.011281614229995664,0.04532520052490004,-0.2024556384418763
56.63,0.0069769479764778975,0.0052566066452646,0.048033347938472436,-0.21302646365934724
56.64,0.009163123129971057,-0.000860043790324705,0.05072006948599667,-0.22346071325625153
56.65,0.011349221520289228,-0.007070119640083578,0.053384323686604,-0.23375551700623798
56.660000000000004,0.013534616515287855,-0.01337530913465282,0.05602508304666731,-0.2439081567562291
56.67,0.01571867183350469,-0.01977720715966624,0.05864133432966069,-0.25391606036149456
56.68,0.017900741391858675,-0.026277307716948858,0.06123207881142354,-0.2637767979767575
56.69,0.02008016916361102,-0.03287699770170895,0.06379633252120197,-0.27348807919089274
56.7,0.022256289047465565,-0.03957754291004444,0.06633312646955959,-0.28304772332736944
56.71,0.024428424749632874,-0.04638005652838722,0.06884150687203146,-0.29245342045666234
56.72,0.026595889681144697,-0.05328548635486227,0.0713205353684419,-0.30170313695457457
56.730000000000004,0.028757986871562894,-0.060294618737905384,0.07376928922222346,-0.3107951284352899
56.74,0.030914008899161176,-0.06740807651926332,0.07618686150130576,-0.31972760841525927
56.75,0.033063237837538624,-0.07462631948750985,0.07857236127138573,-0.3284982713603237
56.76,0.0352049452191168,-0.08194962960959902,0.080924913800591,-0.3371052997908168
56.77,0.03733839201651805,-0.0893781021680405,0.08324366073324163,-0.3455474279202422
56.78,0.03946282864264798,-0.09691164255470698,0.08552776022430976,-0.3538234671700496
56.79,0.04157749497003944,-0.10454995853693615,0.08777638705390454,-0.3619323989376696
56.800000000000004,0.043681620369744045,-0.11229256509459193,0.08998873272868649,-0.36987330624984954
56.81,0.04577442376960024,-0.12013878696530556,0.09216400557078272,-0.377645405115212
56.82,0.047855113732372445,-0.12808773527055173,0.09430143079461946,-0.3852480245911836
56.83,0.0499228885551394,-0.13613829867971058,0.09640025057184021,-0.39268061279444494
