height_m,period_s,omega,amp_m,rao_center,acc_center_amp,acc_center_peak,rao_buoy,acc_buoy_amp,acc_buoy_peak,settled,converged_early,duration_used_s
0.04,2.0,3.141592653589793,0.02,0.00185968067663417,0.000541220916223444,0.0006956082887879764,0.010153137949686334,0.002066917471307907,0.002231510831497453,True,True,48.0
0.06,2.0,3.141592653589793,0.03,0.0018593709575741892,0.0010409317645213789,0.001288069341623845,0.010152507235961098,0.0031024612212022483,0.0034643609122446514,True,True,48.0
0.08,2.0,3.141592653589793,0.04,0.0018591442889009746,0.001706809886281945,0.002044160195205652,0.010153387797602366,0.00414883694783689,0.004776150347356887,True,True,48.0
0.1,2.0,3.141592653589793,0.05,0.0018590096837950425,0.00253822806766027,0.002962005857146372,0.010155869283780036,0.005219661911514014,0.006167582320629671,True,True,48.0
0.12,2.0,3.141592653589793,0.06,0.0018589757102577605,0.0035336842574569816,0.004043205221357957,0.010160045212743132,0.0063355052073041235,0.007639913217381025,True,True,48.0
0.04,2.5,2.5132741228718345,0.02,0.19632909590728456,0.02522372287620169,0.026194065609317144,0.2330700858547906,0.03025933451406338,0.030353524246371683,True,True,60.0
0.06,2.5,2.5132741228718345,0.03,0.19621470701477745,0.03776955335125289,0.039929276127668153,0.23340002381297292,0.04528065930662141,0.045498320927645934,True,True,60.0
0.08,2.5,2.5132741228718345,0.04,0.19610581271152905,0.05028550893104075,0.05407991889364155,0.23374989806483346,0.060320710999283454,0.06080470117087021,True,True,60.0
0.1,2.5,2.5132741228718345,0.05,0.19600143815007778,0.06279281522589664,0.06863327302823523,0.23411114428767837,0.07538192531791289,0.0762586206278264,True,True,60.0
0.12,2.5,2.5132741228718345,0.06,0.19590052135957867,0.07533360149298413,0.08359013621034977,0.23447709454590296,0.0904376666426472,0.09181743087904697,True,True,60.0
0.04,2.8,2.243994752564138,0.02,0.770614691833647,0.08636945867702597,0.08768236284192181,0.9039449056055243,0.10029444310052607,0.1004770747135586,True,True,67.2
0.06,2.8,2.243994752564138,0.03,0.789372055103493,0.12014819338082074,0.12497237305984776,0.9041055067452033,0.13725591723920416,0.13801906976384215,True,True,84.0
0.08,2.8,2.243994752564138,0.04,0.7761777403590704,0.1598783390087903,0.16857590833871064,0.9051112927084715,0.18609168766897016,0.18679705048808157,True,True,67.2
0.1,2.8,2.243994752564138,0.05,0.770826774471279,0.19642307596268538,0.20985962020114618,0.9032433218023134,0.22974667312680308,0.23138302819833872,True,True,67.2
0.12,2.8,2.243994752564138,0.06,0.7634633135178368,0.23228763809721104,0.25158038605817257,0.8988622737944916,0.27306654577495515,0.27572315723072277,True,True,67.2
0.04,3.0,2.0943951023931953,0.02,2.30144224893577,0.20310493729121407,0.20825473779132345,2.887605016242728,0.25399308482885163,0.25466610050521526,True,True,90.0
0.06,3.0,2.0943951023931953,0.03,2.072885089294278,0.2747248842059676,0.28531468637760304,2.525556333310017,0.33334570326317103,0.33432798573041583,True,True,90.0
0.08,3.0,2.0943951023931953,0.04,1.8911346956743413,0.3349577229825025,0.35318334545315894,2.2694729950017196,0.3996552986130834,0.4012657241865753,True,True,72.0
0.1,3.0,2.0943951023931953,0.05,1.744981791711987,0.387814662606759,0.41484780849678454,2.0755615066163795,0.4573376841084318,0.4594985887321026,True,True,72.0
0.12,3.0,2.0943951023931953,0.06,1.6265081113506303,0.43603161123250106,0.4735389640165664,1.9231739537005823,0.5091215343172051,0.511992008526166,True,True,72.0
0.04,3.141,2.0003773661826125,0.02,3.5115216095158197,0.29071390325221436,0.2932408582618438,4.204274274693287,0.33755019150823645,0.3392419206371085,True,True,75.4
0.06,3.141,2.0003773661826125,0.03,2.872367271969485,0.36476998302857877,0.37429606663359594,3.404577871642221,0.4105543368037581,0.4115615498791323,True,True,75.4
0.08,3.141,2.0003773661826125,0.04,2.4892406419962048,0.42961159617824685,0.4561374652801644,2.9304438891536764,0.4718311795446274,0.4724518932923427,True,True,75.4
0.1,3.141,2.0003773661826125,0.05,2.2265397539669602,0.48813549402350453,0.5341745201526866,2.60812972704273,0.5257254887187041,0.528665091499488,True,True,75.4
0.12,3.141,2.0003773661826125,0.06,2.031671642320198,0.5419286782850683,0.6086474243194643,2.370797733784076,0.5743220855213504,0.5801214252715249,True,True,75.4
0.04,3.257,1.9291327317100355,0.02,3.2693488764893948,0.25779665151961295,0.29286888793233323,3.9598841337075896,0.29535215949539356,0.29843516739430725,True,True,78.16
0.06,3.257,1.9291327317100355,0.03,2.8090540560368056,0.3345019389440135,0.3982785887688045,3.3451204525692506,0.3743124217200081,0.381856039386347,True,True,78.16
0.08,3.257,1.9291327317100355,0.04,2.4974019354514634,0.39947404091284255,0.4904675222266038,2.9417120091095925,0.4392715749991392,0.45131485960294926,True,True,78.16
0.1,3.257,1.9291327317100355,0.05,2.268714032944788,0.45740722357754204,0.5739402044291362,2.651811177357235,0.4955411450721895,0.5121323106117496,True,True,78.16
0.12,3.257,1.9291327317100355,0.06,2.0916382593182488,0.5104381094076128,0.6510391840465372,2.4307858393043387,0.5457932703841308,0.5669513194087118,True,True,78.16
0.04,3.3,1.9039955476301778,0.02,2.9850448258476057,0.218243665358065,0.2561956236587994,3.549313322110296,0.2573298204128778,0.2617003921867435,True,True,99.0
0.06,3.3,1.9039955476301778,0.03,2.662487090883834,0.29273794731332126,0.36035266574448316,3.1359682433608222,0.34162769994897235,0.3495875258306487,True,True,79.2
0.08,3.3,1.9039955476301778,0.04,2.4145999550417905,0.35761588743903544,0.4504750414549618,2.8174082239150144,0.40933979097815043,0.42140295534595956,True,True,79.2
0.1,3.3,1.9039955476301778,0.05,2.2210589048954357,0.4170907672358907,0.5324557886031857,2.5741604985340065,0.4679301871078238,0.4841612608882128,True,True,79.2
0.12,3.3,1.9039955476301778,0.06,2.0653728463991357,0.47277646870510565,0.6084722477452492,2.381455345021237,0.5201802306698452,0.5406593421350848,True,True,79.2
