t_s,center_heave_m,center_heave_acc_mps2,buoy_heave_m,buoy_heave_acc_mps2
72.0,-0.046166616226024935,0.19104410042839307,-0.05138436311786393,0.2313350166458725
72.01,-0.0452969386329559,0.1874529815370188,-0.050185988481304254,0.22569522760686933
72.02,-0.044408546707019714,0.1837866141196797,-0.048965111246346796,0.21994637481023033
72.03,-0.04350180734646013,0.18004664363475498,-0.04772230745392434,0.2140923483703377
72.04,-0.04257709481157769,0.17623473502829903,-0.04645816361571543,0.20813708175440693
72.05,-0.041634790558996305,0.1723525675159043,-0.045173276320267776,0.20208455074231166
72.06,-0.04067528307433342,0.1684018355124714,-0.04386825183508804,0.19593876646390468
72.07000000000001,-0.0396989677033946,0.16438424649483366,-0.0425437057052035,0.18970377099323954
72.08,-0.038706246481999544,0.16030152042561022,-0.041200262348695504,0.18338363244846695
72.09,-0.03769752796454479,0.15615538841497528,-0.039838554649669684,0.17698244075200362
72.10000000000001,-0.03667322705141443,0.15194759182718198,-0.038459223549124476,0.17050430248102658
72.11,-0.03563376481533691,0.14767988122325035,-0.03706291763419793,0.16395333631025297
72.12,-0.03457956832679698,0.14335401511049106,-0.035650292726264646,0.15733366828558723
72.13,-0.03351107047861377,0.1389717590214818,-0.03422201146834538,0.15064942733661207
72.14,-0.03242870980978009,0.13453488461788504,-0.032778742912277635,0.14390474096346725
72.15,-0.03133293032865642,0.13004516871512584,-0.0313211621060831,0.13710373093237765
72.16,-0.03022418133561277,0.12550439236601657,-0.029849949681953807,0.13025050912576416
72.17,-0.02910291724521526,0.12091433988363066,-0.02836579144527829,0.12334917341242384
72.18,-0.027969597408048105,0.11627679790239091,-0.026869377965113794,0.11640380365432072
72.19,-0.02682468593225676,0.11159355484707173,-0.0253614041664931,0.1094184582215848
72.2,-0.025668651504875788,0.10686640024936207,-0.02384256892492554,0.10239717046685153
72.21000000000001,-0.024501967213014512,0.10209712386794387,-0.02231357466344269,0.09534394507434102
72.22,-0.023325110364979862,0.09728751496427371,-0.020775126952548354,0.08826275468811556
72.23,-0.022138562311407924,0.09243936164545874,-0.01922793411340643,0.08115753670310676
72.24,-0.020942808266472396,0.08755445024794345,-0.017672706824588425,0.07403219020769451
72.25,-0.0197383371292329,0.08263456467699266,-0.01611015773268175,0.06689057313715141
72.26,-0.018525641305186396,0.0776814858274222,-0.014541001067042715,0.059736499590964144
72.27,-0.0173052165280726,0.07269699134277696,-0.012965952258965602,0.05257373708976081
72.28,-0.016077561681966362,0.06768285523359409,-0.011385727565536337,0.04540600406477437
72.29,-0.014843178623692955,0.06264084740675771,-0.009801043698421058,0.0382369676195921
72.3,-0.013602572005611008,0.05757273334274508,-0.008212617457811325,0.031070241358579727
72.31,-0.012356249098796842,0.052480273803194345,-0.006621165371742353,0.02390938339894876
72.32000000000001,-0.011104719616659642,0.047365224625146765,-0.005027403340980182,0.016757894508220034
72.33,-0.00984849553900687,0.04222933657258803,-0.0034320462896623555,0.009619216400146575
72.34,-0.00858809093657689,0.03707435522312339,-0.0018358078218612993,0.0024967301728142564
72.35000000000001,-0.007324021796066162,0.03190202029179309,-0.0002393998842309677,-0.004606245312713416
72.36,-0.00605680584570602,0.02671406516623386,0.0013564675651107584,-0.011686454805895566
72.37,-0.004786962381358432,0.021512218925368802,0.00295108688134764,-0.01874070706205421
72.38,-0.0035150120930532935,0.016298206098894402,0.004543753051303859,-0.025765875985484465
72.39,-0.0022414768919623088,0.011073745926684603,0.0061337640052500165,-0.03275890182526569
72.4,-0.0009668797378392593,0.005840552713969104,0.007720420922077113,-0.0397167918291669
