height_m,period_s,omega,amp_m,rao_center,acc_center_amp,acc_center_peak,rao_buoy,acc_buoy_amp,acc_buoy_peak,settled,converged_early,duration_used_s
0.04,2.0,3.141592653589793,0.02,0.14482019965552395,0.028644874467448976,0.02896644466001819,0.18875541833747875,0.037559572205699096,0.037609771402900796,True,True,48.0
0.06,2.0,3.141592653589793,0.03,0.14477578815201814,0.04294041126152095,0.043668641354587846,0.18834551466078814,0.05597262512599883,0.05611863316569714,True,True,48.0
0.08,2.0,3.141592653589793,0.04,0.1446802915728133,0.05721674901373565,0.05849109896642564,0.1878244775887668,0.07421285750269935,0.07447408415489945,True,True,48.0
0.1,2.0,3.141592653589793,0.05,0.14454050518942352,0.07144747352512185,0.07342236653579011,0.1872157536711184,0.09229350785212914,0.09268182261833154,True,True,48.0
0.12,2.0,3.141592653589793,0.06,0.1443601989472691,0.0856148870415957,0.0884423740460194,0.1865343461907697,0.1102296523482188,0.11072649316834245,True,True,48.0
0.04,2.3,2.7318196987737333,0.02,0.599046737588494,0.08958406174516928,0.09018056204198602,0.6889923566250048,0.10278621590821287,0.10295627784826793,True,True,55.2
0.06,2.3,2.7318196987737333,0.03,0.5851543385411047,0.13115472955932528,0.13237209604891031,0.6529363664436447,0.14579149763081908,0.14612763606086976,True,True,55.2
0.08,2.3,2.7318196987737333,0.04,0.5681076952352226,0.16977915513819394,0.17169013798113422,0.6215486080094025,0.18534601166692177,0.1858511121110162,True,True,55.2
0.1,2.3,2.7318196987737333,0.05,0.5499441667523625,0.2054959730164204,0.2081715292330226,0.5945513912294932,0.22217677917075912,0.22286234197139,True,True,55.2
0.12,2.3,2.7318196987737333,0.06,0.5318219963618325,0.23856957726629177,0.24200514031506015,0.5709424200700053,0.256780365066933,0.25764283694181245,True,True,55.2
0.04,2.4,2.6179938779914944,0.02,0.9574473118939617,0.13129242711885092,0.13185918201275085,0.9833881649628392,0.1346181371546015,0.1348068893703138,True,True,57.6
0.06,2.4,2.6179938779914944,0.03,0.8857939734940609,0.1822548452293485,0.1832244517870548,0.8991700786815012,0.18552007300434625,0.18583761694366155,True,True,57.6
0.08,2.4,2.6179938779914944,0.04,0.8227246138357458,0.22581028572347103,0.22706018442258874,0.8357328075512837,0.23100940273680506,0.2314742396403966,True,True,57.6
0.1,2.4,2.6179938779914944,0.05,0.769162393470573,0.26406047124816967,0.26548320221089244,0.7838404573233041,0.271989986954551,0.2726030588213149,True,True,57.6
0.12,2.4,2.6179938779914944,0.06,0.7237776700664945,0.29836961852723315,0.29983607467772333,0.7401851394760298,0.30940115372528443,0.3101703344975274,True,True,57.6
0.04,2.5,2.5132741228718345,0.02,1.4057985247066551,0.1777109995796003,0.1779967052728673,1.3288445172319245,0.16953482542441267,0.16967407601949347,True,True,60.0
0.06,2.5,2.5132741228718345,0.03,1.2069596683281725,0.22904341245065687,0.2291654312634987,1.1724153993001913,0.22546408054322226,0.22569221805626952,True,True,60.0
0.08,2.5,2.5132741228718345,0.04,1.0725426083271739,0.27160906757186054,0.27191324682159795,1.0576977752835086,0.272402952699322,0.2727230832274801,True,True,60.0
0.1,2.5,2.5132741228718345,0.05,0.9744661323474726,0.3087220280208737,0.309690970844608,0.9705226698587073,0.31374636605157435,0.3141502863705357,True,True,60.0
0.12,2.5,2.5132741228718345,0.06,0.8989874709830519,0.3420799830590291,0.34393517032129683,0.9017279483066285,0.35115864553298426,0.35164495154302816,True,True,60.0
0.04,2.6,2.41660973353061,0.02,1.7662697312378381,0.2066393601855096,0.2069297158665354,1.6747017677992058,0.19896166786441186,0.19901359566495036,True,True,62.4
0.06,2.6,2.41660973353061,0.03,1.4538301904538022,0.25539380030746284,0.2564221659247843,1.409596644933015,0.25237201858615377,0.252420248733685,True,True,62.4
0.08,2.6,2.41660973353061,0.04,1.264514198191961,0.29648938474453146,0.298651322198876,1.2422260444870246,0.2979061802453944,0.2979341467677874,True,True,62.4
0.1,2.6,2.41660973353061,0.05,1.1341276994438834,0.3327581670681219,0.3363972442421618,1.1240202756312874,0.33839339921557987,0.33839670356770146,True,True,62.4
0.12,2.6,2.41660973353061,0.06,1.0373022064810995,0.3656000443322672,0.37101650775338724,1.0347053897769554,0.37535299787053467,0.37539954006939835,True,True,62.4
0.04,2.65,2.3710133234639947,0.02,1.8778423874111771,0.21157292219991522,0.21209496181312856,1.7946021361393008,0.20552444386383484,0.20553472710582485,True,True,63.6
0.06,2.65,2.3710133234639947,0.03,1.5380991688902794,0.26024963941368917,0.26176169948968303,1.4958235368430868,0.2582657545893561,0.2583364929971505,True,True,63.6
0.08,2.65,2.3710133234639947,0.04,1.3345819245704194,0.3014437484664362,0.3044141130020668,1.3122639419681545,0.3035605678541191,0.3037144667116931,True,True,63.6
0.1,2.65,2.3710133234639947,0.05,1.1952682268762072,0.33786818518316625,0.34273345112568704,1.1843487381588524,0.3440236548802612,0.3443232940978231,True,True,63.6
0.12,2.65,2.3710133234639947,0.06,1.0922056646660594,0.3709384395139568,0.37806921620759143,1.0884512623866653,0.3810945429815271,0.3815285461710282,True,True,63.6
0.04,2.8,2.243994752564138,0.02,1.9365823506834523,0.19576090036288782,0.19624681239159295,1.8927536231722357,0.1940526838968648,0.19411301696412797,True,True,67.2
0.06,2.8,2.243994752564138,0.03,1.6371282676642438,0.24870661092328045,0.2507102938649768,1.6104223049821527,0.2493092320318344,0.2495950654185061,True,True,67.2
0.08,2.8,2.243994752564138,0.04,1.443644383998996,0.2929213486441017,0.29732881454402255,1.427831099362014,0.2965212700405165,0.2971760873998854,True,True,67.2
0.1,2.8,2.243994752564138,0.05,1.3057338822487268,0.33172187229272376,0.33938122851437125,1.297103790942636,0.33860610044459616,0.33974642487574785,True,True,67.2
0.12,2.8,2.243994752564138,0.06,1.2010988748402556,0.36675162017028134,0.37841127609307335,1.197416401454716,0.37713659532684995,0.3788525831914218,True,True,67.2
0.04,3.0,2.0943951023931953,0.02,1.664849351942287,0.14708307561262396,0.14824114973871885,1.6624507276017189,0.147744048677021,0.14804456524830598,True,True,72.0
0.06,3.0,2.0943951023931953,0.03,1.5309945692546598,0.20393226353132618,0.20509253565291158,1.527294891057496,0.20517526585748472,0.2051777796469568,True,True,72.0
0.08,3.0,2.0943951023931953,0.04,1.4172033954683165,0.2526081206805994,0.25883239774097827,1.4143691661116704,0.2552769563670874,0.2561387277609098,True,True,72.0
0.1,3.0,2.0943951023931953,0.05,1.322434379653112,0.2953441222575234,0.30897201766457677,1.3209819528917555,0.30015155850656317,0.3023706221913544,True,True,72.0
0.12,3.0,2.0943951023931953,0.06,1.2430588735455066,0.3335571223171333,0.3564531128090542,1.2429774519722552,0.341190338846034,0.345141854166356,True,True,72.0
0.04,3.141,2.0003773661826125,0.02,1.4785032830668077,0.1210265113132646,0.12327902501576897,1.4858854028713544,0.12027023115932722,0.12107311391622229,True,True,75.4
0.06,3.141,2.0003773661826125,0.03,1.4132700512411567,0.17527101173310053,0.17790072976262292,1.4175867929980226,0.1733756871685025,0.17372388011793657,True,True,75.4
0.08,3.141,2.0003773661826125,0.04,1.3473578186726465,0.22383032498946348,0.23858105843450614,1.3499344058702107,0.22181179520092276,0.22365645209161647,True,True,75.4
0.1,3.141,2.0003773661826125,0.05,1.2853060899642927,0.2662519897512265,0.29877593916758594,1.2869753474965302,0.2663207453568459,0.27194048251212355,True,True,75.4
0.12,3.141,2.0003773661826125,0.06,1.2285244223037892,0.3028292923243595,0.3565904659865534,1.2298595583020198,0.3075954805345935,0.31786602653710444,True,True,75.4
0.04,3.257,1.9291327317100355,0.02,1.362577588486691,0.11658453377044514,0.1342324803653571,1.3708255873483375,0.10422471946039541,0.10812836478966854,True,True,78.16
0.06,3.257,1.9291327317100355,0.03,1.3270725013719329,0.16682484681058682,0.20686625879607143,1.331879391290781,0.1521345693140025,0.16304402852844982,True,True,78.16
0.08,3.257,1.9291327317100355,0.04,1.2870092883452084,0.20864642284113077,0.27430881439712207,1.289857580594494,0.19711632071986523,0.2152466933668589,True,True,78.16
0.1,3.257,1.9291327317100355,0.05,1.2452684798873699,0.2644107616942482,0.3349195158467289,1.2474065952622813,0.23984796637155809,0.263435518064861,True,True,78.16
0.12,3.257,1.9291327317100355,0.06,1.203813680010552,0.3211814053822831,0.38854688297068746,1.2061336531351117,0.2807202074268985,0.3071617036907058,True,True,78.16
0.04,3.3,1.9039955476301778,0.02,1.3349551964750044,0.10929272415356094,0.14259247424761048,1.3414501345704444,0.09839778598573179,0.10877825209184648,True,True,79.2
0.06,3.3,1.9039955476301778,0.03,1.3052951354800653,0.17097510383635872,0.21118733444057217,1.309793316707824,0.14523333495901428,0.16120571381758056,True,True,79.2
0.08,3.3,1.9039955476301778,0.04,1.2703737577767016,0.23163594312738808,0.2725754271868027,1.2740094981289976,0.1903070417568237,0.20944805241824593,True,True,79.2
0.1,3.3,1.9039955476301778,0.05,1.2330395504770895,0.28975371024161745,0.32669288100026783,1.2366782555294555,0.2333357260080191,0.2530261858983059,True,True,79.2
0.12,3.3,1.9039955476301778,0.06,1.1952916638772542,0.3447586967994575,0.374265186323215,1.1995220006676985,0.2742325385954023,0.2921123339134245,True,True,79.2
