height_m,period_s,omega,amp_m,rao_center,acc_center_amp,acc_center_peak,rao_buoy,acc_buoy_amp,acc_buoy_peak,settled,converged_early,duration_used_s
0.12,3.3,1.9039955476301778,0.06,0.9660873838228863,0.2887392252417297,0.35065371158739006,0.9634872292142268,0.21892213768482618,0.23644085511574547,True,True,79.2
0.04,3.4,1.8479956785822313,0.02,1.5965197832283728,0.11394128789649005,0.14159500954231166,1.5823588978660765,0.11008485847580828,0.11445937326021038,True,True,61.2
0.06,3.4,1.8479956785822313,0.03,1.3624332404972093,0.155606086371152,0.19350721054801248,1.354414459477722,0.1417564767701382,0.15047826121922944,True,True,61.2
0.08,3.4,1.8479956785822313,0.04,1.207050270696803,0.19359342223366358,0.2402915576926447,1.2029824084183574,0.1683095803313323,0.18208148236657534,True,True,61.2
0.1,3.4,1.8479956785822313,0.05,1.094610461952048,0.22864728368976805,0.28358843033562414,1.093169285814787,0.19167180397085654,0.21094646020416233,True,True,61.2
0.12,3.4,1.8479956785822313,0.06,1.0083397412338904,0.2611939669995882,0.3240487164669929,1.0087352068330422,0.21284106838127292,0.2379197545261939,True,True,61.2
0.04,3.5,1.7951958020513104,0.02,1.5336655629816889,0.10475165055389174,0.10897791376562248,1.52909109429032,0.10036466150771592,0.10159564448698832,True,True,63.0
0.06,3.5,1.7951958020513104,0.03,1.3510259026607807,0.14191475893593075,0.14755535553339721,1.348082891744207,0.13372537944541416,0.13619613981847717,True,True,63.0
0.08,3.5,1.7951958020513104,0.04,1.2179237438794255,0.1749539997784052,0.1818208016954749,1.2167272108414828,0.16193361425319686,0.1662143963733056,True,True,63.0
0.1,3.5,1.7951958020513104,0.05,1.116812551411538,0.20564012349727692,0.21386054201724505,1.1169605712947912,0.18685703859907105,0.1935555907658834,True,True,63.0
0.12,3.5,1.7951958020513104,0.06,1.036964859015365,0.23456594909497153,0.24456879735427292,1.0380775195202439,0.20947471716619603,0.21915538201344478,True,True,63.0
0.04,3.6,1.7453292519943295,0.02,1.4713093776013308,0.09143781187808181,0.09206939779954161,1.4704731169592171,0.09104855281991897,0.09140149118603932,True,True,64.8
0.06,3.6,1.7453292519943295,0.03,1.3364307940031515,0.12612474324395895,0.1265693917701104,1.3354181553189743,0.1252687915957131,0.12612813586987032,True,True,64.8
0.08,3.6,1.7453292519943295,0.04,1.2265613245757696,0.15595750811344522,0.1564051265317007,1.226199127819713,0.1547476115542009,0.1562949864276648,True,True,64.8
0.1,3.6,1.7453292519943295,0.05,1.1375574516398885,0.18248530936237062,0.18444794302977965,1.1379339674205096,0.18095190434913264,0.1833636780396856,True,True,64.8
0.12,3.6,1.7453292519943295,0.06,1.0644034918996343,0.20672316593902917,0.21063213058438118,1.0654137008544682,0.20477838607448545,0.2082379239388082,True,True,64.8
0.04,3.7,1.6981581911296177,0.02,1.400654762983919,0.08179069722731264,0.08286011959619333,1.4018285924331098,0.0820662114063512,0.0822872954990079,True,True,66.6
0.06,3.7,1.6981581911296177,0.03,1.304550705888875,0.11522782042895206,0.11650737200884201,1.3046316502257218,0.11573455935559736,0.1163307064688429,True,True,66.6
0.08,3.7,1.6981581911296177,0.04,1.2178708703987944,0.1446647485292999,0.1456842640993682,1.217872077156183,0.14548039525014012,0.1465782743434824,True,True,66.6
0.1,3.7,1.6981581911296177,0.05,1.1429460262317364,0.17102521654952252,0.17127655400687936,1.143219441559022,0.17228361789629604,0.1740031230960656,True,True,66.6
0.12,3.7,1.6981581911296177,0.06,1.0786411773448192,0.19502866889086806,0.1960042638685292,1.0792759296903855,0.1968632187892459,0.19927708026494945,True,True,66.6
0.04,3.8,1.6534698176788385,0.02,1.3360135846826107,0.07385718450990636,0.0744176232049991,1.339422173534259,0.07421301128860336,0.07438620915431907,True,True,68.4
0.06,3.8,1.6534698176788385,0.03,1.2679100588279795,0.10595903159193229,0.10676541000561118,1.269933534828159,0.10663882556156495,0.10708013241823777,True,True,68.4
0.08,3.8,1.6534698176788385,0.04,1.200808238347424,0.13483468167439044,0.13557481556187886,1.2023111473035564,0.13602734539778383,0.13684735294112374,True,True,68.4
0.1,3.8,1.6534698176788385,0.05,1.1391195391848716,0.161118053783392,0.16136162733357953,1.1405164452097294,0.1629237158413242,0.16421105242195594,True,True,68.4
0.12,3.8,1.6534698176788385,0.06,1.0838263880856922,0.18528227260420854,0.18586264869686164,1.085295052181867,0.18782619717616472,0.1896425638251435,True,True,68.4
