height_m,period_s,omega,amp_m,rao_center,acc_center_amp,acc_center_peak,rao_buoy,acc_buoy_amp,acc_buoy_peak,settled,converged_early,duration_used_s
0.04,2.0,3.141592653589793,0.02,0.020076626641261138,0.003979071017562616,0.004275617457322902,0.024304195771588117,0.004819191162691625,0.004865142819373943,True,True,48.0
0.06,2.0,3.141592653589793,0.03,0.020075624203699252,0.0059717563277785005,0.006635971383879936,0.02431053067462127,0.007232934830970371,0.0073500165181758234,True,True,48.0
0.08,2.0,3.141592653589793,0.04,0.02007457925168821,0.007974257314261435,0.00914209379142564,0.0243158750369253,0.009649551767570529,0.009878423036993787,True,True,48.0
0.1,2.0,3.141592653589793,0.05,0.02007350261066292,0.010009772652882097,0.01179725464819061,0.02432002415642043,0.012070245399916215,0.012458695800396945,True,True,48.0
0.12,2.0,3.141592653589793,0.06,0.02007241032497689,0.01211534682986951,0.014594904999699707,0.02432277806707906,0.014494012586029708,0.015096226236778547,True,True,48.0
0.04,2.3,2.7318196987737333,0.02,0.03902303786726533,0.005866482883148306,0.0063769144264064085,0.045387453050206916,0.006920904072216714,0.006933663361387989,True,True,55.2
0.06,2.3,2.7318196987737333,0.03,0.039018505847457204,0.008803446802155241,0.009945880085859088,0.04533677269025631,0.010359216288943894,0.010402140282205258,True,True,55.2
0.08,2.3,2.7318196987737333,0.04,0.0390145785962366,0.011764241397002446,0.013762101056078566,0.04528703123025154,0.013783601053715587,0.013883511793286802,True,True,55.2
0.1,2.3,2.7318196987737333,0.05,0.03901124264394984,0.014815130671870555,0.01782632967343337,0.04523862167665379,0.017194759743362348,0.017386169366853665,True,True,55.2
0.12,2.3,2.7318196987737333,0.06,0.03900849216421823,0.01805031666943028,0.02212994925850301,0.04519193040599113,0.020594795966382334,0.02092071393892984,True,True,55.2
0.04,2.4,2.6179938779914944,0.02,0.08429792615256368,0.011927216507949236,0.012573001625419324,0.09534957983357,0.013498990458931883,0.013541055070458493,True,True,86.4
0.06,2.4,2.6179938779914944,0.03,0.08565085529775344,0.017938148433626344,0.019262268990998754,0.09717177640568976,0.020478636240632994,0.020487277648039145,True,True,72.0
0.08,2.4,2.6179938779914944,0.04,0.0841144464402534,0.02392721957862405,0.026227865608013292,0.09540241015929542,0.027111405500284402,0.027248525249117812,True,True,57.6
0.1,2.4,2.6179938779914944,0.05,0.08417883577432078,0.029896937524333908,0.03346412435026005,0.09535996094749596,0.033790775351899824,0.03400439672812717,True,True,57.6
0.12,2.4,2.6179938779914944,0.06,0.0842391235071117,0.03592011066384141,0.04097143507668542,0.09531595554221564,0.040436702933040594,0.040759182530373625,True,True,57.6
0.04,2.5,2.5132741228718345,0.02,0.15438286477327642,0.019862552075570243,0.02058284960775208,0.17130853154303152,0.021995331310864515,0.022029035274210962,True,True,60.0
0.06,2.5,2.5132741228718345,0.03,0.1542845748454136,0.029744427105724953,0.031335866617782565,0.17103028384112431,0.032856065000158384,0.032913928872686814,True,True,60.0
0.08,2.5,2.5132741228718345,0.04,0.15419533363549068,0.039602718831822176,0.04239955141732001,0.17075761608019524,0.04364913946787563,0.04374271542520003,True,True,60.0
0.1,2.5,2.5132741228718345,0.05,0.15411388311879715,0.04944884910024124,0.05377146491586365,0.17049128433247895,0.054386029004710276,0.05453254769924525,True,True,60.0
0.12,2.5,2.5132741228718345,0.06,0.15403902724842794,0.059308906203472206,0.06545026295730401,0.17023172781160512,0.06509025799424978,0.06530718986477033,True,True,60.0
0.04,2.6,2.41660973353061,0.02,0.25502467524181655,0.030506274947936722,0.031438331726719115,0.2784501019924545,0.034707739674842,0.03477556399311298,True,True,62.4
0.06,2.6,2.41660973353061,0.03,0.2549174586647993,0.04547110631220769,0.04754274880718535,0.2780579225749949,0.051112332315971176,0.051133407943772066,True,True,62.4
0.08,2.6,2.41660973353061,0.04,0.25481496269939413,0.060407377234673904,0.06396362379652051,0.2777091262018101,0.06720265955523085,0.06723530648997046,True,True,62.4
0.1,2.6,2.41660973353061,0.05,0.254705562907781,0.07528859505374648,0.08071489923963127,0.277354800616174,0.08309747840277878,0.08317330252057428,True,True,62.4
0.12,2.6,2.41660973353061,0.06,0.2545823711647417,0.09014788953343397,0.09780263905745451,0.2769684245550943,0.09888452740964998,0.0989765172468673,True,True,62.4
0.04,2.65,2.3710133234639947,0.02,0.32571520673582677,0.038541767415637015,0.039632877025795946,0.3496741331923836,0.04384861498093406,0.04389981698119557,True,True,63.6
0.06,2.65,2.3710133234639947,0.03,0.3256421511388881,0.05696172338127109,0.05925102958190354,0.3513291041584776,0.06401967464162109,0.0640313806752516,True,True,63.6
0.08,2.65,2.3710133234639947,0.04,0.3253970334492414,0.07511353147730818,0.07905123632679162,0.35188870006899675,0.08357073263195922,0.08365809801711314,True,True,63.6
0.1,2.65,2.3710133234639947,0.05,0.3250479164850401,0.09312252787930539,0.09915633640861028,0.35172474694498357,0.10273546264465969,0.10288949314948931,True,True,63.6
0.12,2.65,2.3710133234639947,0.06,0.3246330189880743,0.1110685572810997,0.11961675207474133,0.35108594617980315,0.12164696618258178,0.12184971975853266,True,True,63.6
0.04,2.8,2.243994752564138,0.02,0.6639329083004374,0.0683716859950246,0.06971131455106222,0.7224121810237526,0.07421502787749223,0.07442918178908256,True,True,117.60000000000001
0.06,2.8,2.243994752564138,0.03,0.6559935064143179,0.10566382857369902,0.10835039006440418,0.6831398189800908,0.10892327933847154,0.10988709222851799,True,True,67.2
0.08,2.8,2.243994752564138,0.04,0.6593836567115082,0.13722299218733808,0.14313509113183334,0.6888083459441036,0.14239566768205902,0.14295862832291112,True,True,67.2
0.1,2.8,2.243994752564138,0.05,0.6585219521727367,0.16823457806366743,0.17811527760712698,0.6860715905357898,0.17513983739909209,0.1753990282511848,True,True,67.2
0.12,2.8,2.243994752564138,0.06,0.6553121754726908,0.19968044898730747,0.2132882130090715,0.679411029927597,0.20687993843902552,0.2070567960980288,True,True,67.2
0.04,3.0,2.0943951023931953,0.02,2.0173243766833897,0.1775682793241739,0.1804515772596341,1.7297179330708363,0.15291280854779282,0.15299600922452458,True,True,90.0
0.06,3.0,2.0943951023931953,0.03,1.85665151754677,0.24480226093897556,0.25043116269092064,1.672996493715084,0.22125261638409335,0.22135142330114468,True,True,90.0
0.08,3.0,2.0943951023931953,0.04,1.715154365106464,0.30309305274364784,0.31231582349904413,1.5830572213962124,0.279565270942399,0.2796709748980001,True,True,72.0
0.1,3.0,2.0943951023931953,0.05,1.5977084301765032,0.35325390698791626,0.36650801572841546,1.4979851180620545,0.33091131064335727,0.33106732267772787,True,True,72.0
0.12,3.0,2.0943951023931953,0.06,1.4991981313373535,0.39842272300182846,0.41670770078601055,1.4205802910807432,0.3769741588194282,0.3771409079586976,True,True,72.0
