t,surge,sway,heave,roll,pitch,yaw,heave_vel
1.551999999999999957e+01,-1.009267344490850100e-11,-4.887075569814254549e-14,9.911478291724593048e-02,-1.232255841785267949e-14,7.607696011950317103e-11,-6.992531874496465379e-14,3.258656008564965977e-03
1.553000000000000114e+01,-9.856307928867511275e-12,-4.885053186955100747e-14,9.912708084318450075e-02,-1.222529373263346740e-14,7.437618997711570298e-11,-6.991913962803875185e-14,-7.990700682440014108e-04
1.554000000000000092e+01,-9.613329712135776008e-12,-4.883074848630102609e-14,9.909880339264873217e-02,-1.212304591564458731e-14,7.263504438662517730e-11,-6.991311699695761210e-14,-4.856421586905410211e-03
1.555000000000000071e+01,-9.363795114873346120e-12,-4.881141655229030430e-14,9.902996261507461540e-02,-1.201582760388574333e-14,7.085395322198329458e-11,-6.990728393024487854e-14,-8.911737775854012417e-03
1.556000000000000050e+01,-9.107763475485760547e-12,-4.879254761727504571e-14,9.892058716334663215e-02,-1.190365251282754452e-14,6.903336518789167564e-11,-6.990166927730078293e-14,-1.296335871601964236e-02
1.557000000000000028e+01,-8.845297137587246801e-12,-4.877415388183499779e-14,9.877072228187559755e-02,-1.178653529611845260e-14,6.717374770127458283e-11,-6.989629711436871480e-14,-1.700962602026262482e-02
1.558000000000000007e+01,-8.576461435298333604e-12,-4.875624824960946703e-14,9.858042978788536526e-02,-1.166449147318411721e-14,6.527558676495856606e-11,-6.989118655868384579e-14,-2.104888351217418935e-02
1.558999999999999986e+01,-8.301324676847198802e-12,-4.873884432481833932e-14,9.834978804591609780e-02,-1.153753742735811172e-14,6.333938683364144131e-11,-6.988635194747293909e-14,-2.507947790396407653e-02
1.559999999999999964e+01,-8.019958126472878502e-12,-4.872195635683006742e-14,9.807889193555460738e-02,-1.140569047236164767e-14,6.136567067219755709e-11,-6.988180335901760141e-14,-2.909975947315782130e-02
1.561000000000000121e+01,-7.732435984656317666e-12,-4.870559913707675464e-14,9.776785281240503445e-02,-1.126896898039226420e-14,5.935497920633244153e-11,-6.987754742576478501e-14,-3.310808273782679667e-02
1.562000000000000099e+01,-7.438835366730014230e-12,-4.868978785668119501e-14,9.741679846231598994e-02,-1.112739256112229494e-14,5.730787136557025434e-11,-6.987358836675132465e-14,-3.710280713007461928e-02
1.563000000000000078e+01,-7.139236279936874057e-12,-4.867453793553111192e-14,9.702587304888291020e-02,-1.098098227783084155e-14,5.522492391853468117e-11,-6.986992915028530092e-14,-4.108229766750427087e-02
1.564000000000000057e+01,-6.833721599022470628e-12,-4.865986483504688451e-14,9.659523705424723217e-02,-1.082976088490835894e-14,5.310673130046979474e-11,-6.986657268921596687e-14,-4.504492562239111042e-02
1.565000000000000036e+01,-6.522377040451520808e-12,-4.864578386744796229e-14,9.612506721321661951e-02,-1.067375307020194817e-14,5.095390543294258573e-11,-6.986352297086923003e-14,-4.898906918828792312e-02
1.566000000000000014e+01,-6.205291135338678798e-12,-4.863231001391371171e-14,9.561555644073341242e-02,-1.051298568613523756e-14,4.876707553567458575e-11,-6.986078603174621352e-14,-5.291311414378911671e-02
1.566999999999999993e+01,-5.882555201176397833e-12,-4.861945776271858685e-14,9.506691375272099953e-02,-1.034748795516430396e-14,4.654688793046439653e-11,-6.985837070258048224e-14,-5.681545451318251172e-02
1.567999999999999972e+01,-5.554263312429453466e-12,-4.860724097633135699e-14,9.447936418034048878e-02,-1.017729163775495458e-14,4.429400583718558960e-11,-6.985628907088692496e-14,-6.069449322371822664e-02
1.568999999999999950e+01,-5.220512270048431460e-12,-4.859567279379677545e-14,9.385314867769313507e-02,-1.000243115444568805e-14,4.200910916187242965e-11,-6.985455663376446503e-14,-6.454864275922575501e-02
1.570000000000000107e+01,-4.881401569934775555e-12,-4.858476557169848540e-14,9.318852402300600857e-02,-9.822943657399802002e-15,3.969289427693736540e-11,-6.985319214114963837e-14,-6.837632580981170549e-02
1.571000000000000085e+01,-4.537033370369982976e-12,-4.857453086389144761e-14,9.248576271334167653e-02,-9.638869050825442504e-15,3.734607379359590388e-11,-6.985221715654023142e-14,-7.217597591737229257e-02
1.572000000000000064e+01,-4.187512458403073385e-12,-4.856497943724579928e-14,9.174515285287507260e-02,-9.450249963428816353e-15,3.496937632660386855e-11,-6.985165538607959520e-14,-7.594603811665642801e-02
1.573000000000000043e+01,-3.832946215175478104e-12,-4.855612131809736965e-14,9.096699803478326685e-02,-9.257131679364263605e-15,3.256354625143659177e-11,-6.985153184575824497e-14,-7.968496957161709526e-02
1.574000000000000021e+01,-3.473444580152279032e-12,-4.854796586214664420e-14,9.015161721679647300e-02,-9.059562036706737313e-15,3.012934345405764171e-11,-6.985187194876193572e-14,-8.339124020679056226e-02
1.575000000000000000e+01,-3.109120014224262017e-12,-4.854052183932497626e-14,8.929934459046158512e-02,-8.857591304119252764e-15,2.766754307343427071e-11,-6.985270059968416530e-14,-8.706333333344500047e-02
1.575999999999999979e+01,-2.740087461646936914e-12,-4.853379752472551067e-14,8.841052944417156223e-02,-8.651272047025597873e-15,2.517893523695832940e-11,-6.985404137912348240e-14,-9.069974627024240954e-02
1.576999999999999957e+01,-2.366464310790171287e-12,-4.852780078707510182e-14,8.748553602001693519e-02,-8.440658994222478536e-15,2.266432478892440182e-11,-6.985591589150019266e-14,-9.429899095815970356e-02
1.578000000000000114e+01,-1.988370353684710510e-12,-4.852253916733240684e-14,8.652474336451804193e-02,-8.225808914558766078e-15,2.012453101220314582e-11,-6.985834333181979333e-14,-9.785959456941745183e-02
1.579000000000000092e+01,-1.605927744368210793e-12,-4.851801994170333793e-14,8.552854517329920581e-02,-8.006780511234748184e-15,1.756038734322861968e-11,-6.986134030520946712e-14,-1.013801001101670568e-01
1.580000000000000071e+01,-1.219260956051891802e-12,-4.851425016548697387e-14,8.449734962976848673e-02,-7.783634338655809253e-15,1.497274108039634627e-11,-6.986492090840496499e-14,-1.048590670166897193e-01
1.581000000000000050e+01,-8.284967371476096375e-13,-4.851123669648987937e-14,8.343157923786907737e-02,-7.556432743878532363e-15,1.236245308594647510e-11,-6.986909705723916811e-14,-1.082950717448632472e-01
1.582000000000000028e+01,-4.337640662121477186e-13,-4.850898619904846897e-14,8.233167064897095599e-02,-7.325239831795266690e-15,9.730397481386271320e-12,-6.987387902088025077e-14,-1.116867083526555671e-01
1.583000000000000007e+01,-3.519410587905441316e-14,-4.850750513176175291e-14,8.119807448297357289e-02,-7.090121450588796175e-15,7.077461336490914758e-12,-6.987927610419853439e-14,-1.150325890754064911e-01
1.583999999999999986e+01,3.670798441430577565e-13,-4.850679972367050836e-14,8.003125514369303917e-02,-6.851145191891928449e-15,4.404544351913008060e-12,-6.988529740595239130e-14,-1.183313448936623852e-01
1.584999999999999964e+01,7.729223949242065790e-13,-4.850687594467931206e-14,7.883169062860935494e-02,-6.608380398692546903e-15,1.712558535430901896e-12,-6.989195257369007635e-14,-1.215816260933314658e-01
1.586000000000000121e+01,1.182196116940985013e-12,-4.850773947641716704e-14,7.759987233305158660e-02,-6.361898173447786628e-15,-9.975721281255461452e-13,-6.989925247695030748e-14,-1.247821028179304514e-01
1.587000000000000099e+01,1.594761589411123530e-12,-4.850939568944656016e-14,7.633630484890126244e-02,-6.111771379146357897e-15,-3.724912013215986292e-12,-6.990720972841041164e-14,-1.279314656126966099e-01
1.588000000000000078e+01,2.010477450282737315e-12,-4.851184963180188736e-14,7.504150575789653166e-02,-5.858074627138844200e-15,-6.468514196116708396e-12,-6.991583899730471307e-14,-1.310284259603426149e-01
1.589000000000000057e+01,2.429200446846373154e-12,-4.851510603236786729e-14,7.371600541962147757e-02,-5.600884247318640121e-15,-9.227420803522444365e-12,-6.992515707934828039e-14,-1.340717168082351252e-01
1.590000000000000036e+01,2.850785486960681909e-12,-4.851916932075072660e-14,7.236034675426779306e-02,-5.340278238493894527e-15,-1.200066336707696825e-11,-6.993518271070642266e-14,-1.370600930867810763e-01
1.591000000000000014e+01,3.275085690905965717e-12,-4.852404366323790054e-14,7.097508502025744181e-02,-5.076336199309828613e-15,-1.478726318365128084e-11,-6.994593613809872914e-14,-1.399923322188099395e-01
1.591999999999999993e+01,3.701952443901909205e-12,-4.852973301239354131e-14,6.956078758681773222e-02,-4.809139242603849222e-15,-1.758623168115475775e-11,-6.995743848065627523e-14,-1.428672346197434329e-01
1.592999999999999972e+01,4.131235449344521841e-12,-4.853624116600349239e-14,6.811803370160164628e-02,-4.538769898345793598e-15,-2.039657078963591469e-11,-6.996971093949417825e-14,-1.456836241883479877e-01
1.593999999999999950e+01,4.562782782830929015e-12,-4.854357182965002001e-14,6.664741425344881953e-02,-4.265312012099405303e-15,-2.321727331740781038e-11,-6.998277392623991610e-14,-1.484403487878692141e-01
1.595000000000000107e+01,4.996440947047836223e-12,-4.855172867631268429e-14,6.514953153038417766e-02,-3.988850647051678912e-15,-2.604732333192040791e-11,-6.999664619055269909e-14,-1.511362807173517453e-01
1.596000000000000085e+01,5.432054927599455947e-12,-4.856071539615351501e-14,6.362499897295351148e-02,-3.709471997970203640e-15,-2.888569654509951267e-11,-7.001134402814634952e-14,-1.537703171729513651e-01
1.597000000000000064e+01,5.869468249843195788e-12,-4.857053573008942346e-14,6.207444092299679167e-02,-3.427263324916295344e-15,-3.173136070287952255e-11,-7.002688064481887907e-14,-1.563413806990507915e-01
1.598000000000000043e+01,6.308523036786920632e-12,-4.858119348185473764e-14,6.049849236796236984e-02,-3.142312913194437256e-15,-3.458327597867456906e-11,-7.004326573900303710e-14,-1.588484196289947914e-01
1.599000000000000021e+01,6.749060068081153955e-12,-4.859269250492315696e-14,5.889779868086649633e-02,-2.854710063964507437e-15,-3.744039537055822271e-11,-7.006050534652381090e-14,-1.612904085152640499e-01
1.600000000000000000e+01,7.190918840114666979e-12,-4.860503666274755960e-14,5.727301535600488880e-02,-2.564545117358492082e-15,-4.030166510195367203e-11,-7.007860196825209929e-14,-1.636663485489119885e-01
1.601000000000000156e+01,7.633937627194495146e-12,-4.861822976310455461e-14,5.562480774052443872e-02,-2.271909507055843663e-15,-4.316602502567161245e-11,-7.009755497623021121e-14,-1.659752679680929766e-01
1.601999999999999957e+01,8.077953543763621169e-12,-4.863227546968876509e-14,5.395385076196500262e-02,-1.976895842341054976e-15,-4.603240903116883390e-11,-7.011736126886412755e-14,-1.682162224555147079e-01
1.603000000000000114e+01,8.522802607583587697e-12,-4.864717719627504603e-14,5.226082865188286936e-02,-1.679598010961382301e-15,-4.889974545493398425e-11,-7.013801612317349478e-14,-1.703882955246524833e-01
1.603999999999999915e+01,8.968319803787144838e-12,-4.866293799055372418e-14,5.054643466566911131e-02,-1.380111293873949001e-15,-5.176695749393498003e-11,-7.015951417390391964e-14,-1.724905988945670265e-01
1.605000000000000071e+01,9.414339149689500677e-12,-4.867956041597498637e-14,4.881137079867743644e-02,-1.078532481433011334e-15,-5.463296362208324197e-11,-7.018185043718787991e-14,-1.745222728531728995e-01
1.605999999999999872e+01,9.860693760236916050e-12,-4.869704644049097301e-14,4.705634749877787848e-02,-7.749599798748552816e-16,-5.749667800968104096e-11,-7.020502129150604592e-14,-1.764824866088087196e-01
1.607000000000000028e+01,1.030721591396915945e-11,-4.871539734089423223e-14,4.528208337545400891e-02,-4.694938971919235386e-16,-6.035701094581921639e-11,-7.022902533142738826e-14,-1.783704386299655720e-01
1.608000000000000185e+01,1.075373711937760626e-11,-4.873461363051958347e-14,4.348930490556276313e-02,-1.622360986509119822e-16,-6.321286926368340365e-11,-7.025386401979263581e-14,-1.801853569730346161e-01
1.608999999999999986e+01,1.120008818155301604e-11,-4.875469501646915099e-14,4.167874613587736060e-02,1.467097757781825514e-16,-6.606315676870779859e-11,-7.027954208078474477e-14,-1.819264995979398003e-01
1.610000000000000142e+01,1.164609926903517416e-11,-4.877564039036272991e-14,3.985114838253508984e-02,4.572383371088522089e-16,-6.890677466948910738e-11,-7.030606759824960622e-14,-1.835931546715267593e-01
1.610999999999999943e+01,1.209159998079885505e-11,-4.879744785408282352e-14,3.800725992751310262e-02,7.692425179845409417e-16,-7.174262201134070178e-11,-7.033345180877760354e-14,-1.851846408585837989e-01
1.612000000000000099e+01,1.253641941333529578e-11,-4.882011477928488372e-14,3.614783571225640285e-02,1.082613686729852829e-15,-7.456959611233145692e-11,-7.036170860523026562e-14,-1.867003076003759532e-01
1.612999999999999901e+01,1.298038622781309993e-11,-4.884363789680348651e-14,3.427363702858347155e-02,1.397241799919150111e-15,-7.738659300161873576e-11,-7.039085379130037375e-14,-1.881395353805782322e-01
1.614000000000000057e+01,1.342332871732550914e-11,-4.886801340972663804e-14,3.238543120699616945e-02,1.713015585588109593e-15,-8.019250785985153523e-11,-7.042090414914077364e-14,-1.895017359784994526e-01
1.614999999999999858e+01,1.386507487425014381e-11,-4.889323712203265928e-14,3.048399130252142306e-02,2.029822746823896718e-15,-8.298623546139297730e-11,-7.045187639820177138e-14,-1.907863527094930678e-01
1.616000000000000014e+01,1.430545245776119052e-11,-4.891930457344662669e-14,2.857009577821336549e-02,2.347550173879597051e-15,-8.576667061809090736e-11,-7.048378613276532167e-14,-1.919928606524566594e-01
1.617000000000000171e+01,1.474428906154167515e-11,-4.894621117068224597e-14,2.664452818644550552e-02,2.666084152304578020e-15,-8.853270862431419530e-11,-7.051664682743377702e-14,-1.931207668643273312e-01
1.617999999999999972e+01,1.518141218174427301e-11,-4.897395230553347127e-14,2.470807684812342461e-02,2.985310554922263563e-15,-9.128324570297066726e-11,-7.055046899386971511e-14,-1.941696105814851581e-01
