t_s,center_heave_m,center_heave_acc_mps2,buoy1_heave_m,buoy1_heave_acc_mps2
36.0,0.00025952072530740345,-0.004497341128970666,0.00025288588022367596,-0.0023091317625747753
36.01,0.0002585691792278604,-0.004470439596595649,0.000256844266914651,-0.0023492307871532713
36.02,0.0002571717894859949,-0.00443388778707505,0.000260567234061823,-0.0023875030751290675
36.03,0.0002553324910817498,-0.004387832228640068,0.00026405096217371185,-0.0024239130654818207
36.04,0.0002530561636278826,-0.004332448040633877,0.00026729181887313733,-0.0024584251699321306
36.050000000000004,0.0002503486128798932,-0.004267938081889984,0.00027028636250762657,-0.0024910037271234143
36.06,0.00024721654951902645,-0.004194532008724335,0.00027303134576530595,-0.002521612966021853
36.07,0.00024366756528972354,-0.004112485250447071,0.00027552371929929917,-0.0025502169792563857
36.08,0.00023971010659605207,-0.004022077907435965,0.0002777606353630898,-0.0025767797073460172
36.09,0.00023535344566943391,-0.003923613574474254,0.00027973945145832085,-0.0026012649347951734
36.1,0.00023060764942693153,-0.003817418102618402,0.0002814577339949903,-0.0026236362983421734
36.11,0.0002254835461505583,-0.0037038382996965155,0.00028291326196282023,-0.0026438573083224777
36.12,0.0002199926901137325,-0.0035832405709333953,0.0002841040306117059,-0.0026618913839225934
36.13,0.00021414732429957678,-0.003456009511475623,0.0002850282551371408,-0.002677701902386807
36.14,0.00020796034134814388,-0.003322546451472,0.00028568437436568843,-0.002691252262768743
36.15,0.0002014452428835697,-0.0031832679716124416,0.00028607105443366867,-0.0027025059636867524
36.160000000000004,0.00019461609736883413,-0.0030386043845731844,0.0002861871924512848,-0.0027114266957348593
36.17,0.0001874874966419333,-0.002888998183251592,0.00028603192014259484,-0.002717978448757121
36.18,0.00018007451129207247,-0.0027349024645390296,0.0002856046074504288,-0.0027221256335886756
36.19,0.0001723926450290861,-0.002576779354154913,0.00028490486609401107,-0.002723833216741882
36.2,0.00016445778821183487,-0.0024150984123016603,0.00028393255306539646,-0.002723066869097548
36.21,0.00015628617068689672,-0.002250335020213554,0.0002826877740501792,-0.0027197931283192223
36.22,0.00014789431410673173,-0.0020829687982752737,0.00028117088675570426,-0.0027139795713644545
36.230000000000004,0.00013929898388200304,-0.001913482015075865,0.0002793825041295889,-0.0027055949981502404
36.24,0.00013051714092637877,-0.0017423579840504127,0.00027732349745026983,-0.00269460963031768
36.25,0.00012156589335790964,-0.0015700795167951024,0.0002749949992692853,-0.0026809953149596086
36.26,0.00011246244830493469,-0.001397127358282304,0.0002723984061854506,-0.002664725737507996
36.27,0.00010322406397941477,-0.0012239786726866938,0.00026953538142934503,-0.0026457766377865305
36.28,9.386800216238896e-05,-0.0010511055301101095,0.00026640785723634893,-0.0026241260409692315
36.29,8.441148125640784e-05,-0.0008789734640451221,0.0002630180369855536,-0.002599754484691208
36.300000000000004,7.487163004382056e-05,-0.0007080400320269801,0.00025936839708199673,-0.002572645251397567
36.31,6.526544229543363e-05,-0.0005387534730314149,0.00025546168855872524,-0.002542784600623119
36.32,5.560973236591305e-05,-0.00037155133855866485,0.0002513009383757646,-0.0025101620044593077
36.33,4.5921091903785664e-05,-0.00020685918725534734,0.000246889450392816,-0.002474770383235733
36.34,3.6215847812407245e-05,-4.5089342144239794e-05,0.00024223080599235634,-0.002436606321613712
36.35,2.6510021580748787e-05,0.00011336037676450735,0.00023732886433324333,-0.0023956702356397372
36.36,1.681929010985175e-05,0.00026810783733132945,0.00023218776222226552,-0.002351966371746563
36.37,7.158948152244712e-06,0.0004187877925189602,0.000226811913608052,-0.0023055025684503966
36.38,-2.456127505348627e-06,0.0005650534575977909,0.00022120600874296322,-0.002256289158202923
36.39,-1.2011511805472519e-05,0.0007065833334035845,0.00021537501361757033,-0.0022043213010312164
36.4,-2.1493262774354365e-05,0.0008430807403996807,0.00020932417041552513,-0.0021495837177634056
36.410000000000004,-3.0887950843204395e-05,0.0009742582649031937,0.00020305899761341616,-0.002092099009782241
36.42,-4.018268681769782e-05,0.0010998407618803487,0.0001965852875059908,-0.0020319192212319504
36.43,-4.93651483167159e-05,0.001219576616328224,0.00018990910165831568,-0.001969092191858622
36.44,-5.842360411237957e-05,0.0013332360977291484,0.00018303676604276462,-0.0019036638276483668
36.45,-6.734693638588084e-05,0.0014406064642284678,0.0001759748662240566,-0.0018356842465697821
