t_s,center_heave_m,center_heave_acc_mps2,buoy1_heave_m,buoy1_heave_acc_mps2
56.56,0.021089557398050157,-0.10164165464053107,0.011603910676908863,-0.04936950372751058
56.57,0.022407453683407144,-0.10594244359706252,0.013135218586701814,-0.05547835924581281
56.58,0.023714737405548896,-0.11018322140467995,0.014660909600851495,-0.06155306374358442
56.59,0.025010985473941993,-0.11436404059982491,0.01618037667196519,-0.0675913971146141
56.6,0.026295780748122926,-0.1184850081719182,0.017693016416612466,-0.07359118228485187
56.61,0.02756871202607647,-0.12254628271527587,0.01919822933258005,-0.07955028541812514
56.620000000000005,0.028829374027555643,-0.1265480715389379,0.02069542001179657,-0.08546661607201976
56.63,0.030077367372627027,-0.13049062773935088,0.022183997348912632,-0.0913381273059499
56.64,0.031312298555738576,-0.13437424724094835,0.02366337474552548,-0.0971628157434475
56.65,0.032533779915604896,-0.1381992658100604,0.025132970310042614,-0.10293872159061603
56.660000000000004,0.03374142960120797,-0.14196605604674506,0.02659220705318287,-0.10866392861279654
56.67,0.03493487153421615,-0.14567502436031765,0.02804051307911782,-0.11433656407131271
56.68,0.036113735368121194,-0.14932660793306568,0.029477321772260003,-0.11995479862228496
56.69,0.03727765644439935,-0.15292127167777222,0.030902071979708724,-0.12551684617933373
56.7,0.038426275745998766,-0.15645950519373833,0.03231420818936729,-0.13102096374205385
56.71,0.0395592398484565,-0.1599418197264575,0.033713180703749374,-0.1364654511920367
56.72,0.04067620086895127,-0.1633687451356475,0.03509844580949512,-0.14184865105821634
56.730000000000004,0.04177681641359085,-0.16674082687649655,0.036469465942620884,-0.14716894825323823
56.74,0.04286074952323681,-0.17005862299846658,0.037825709849529196,-0.15242476978254327
56.75,0.0439276686181669,-0.17332270116622997,0.039166652743808435,-0.15761458442776943
56.76,0.04497724744186825,-0.1765336357067212,0.040491776458854094,-0.16273690240607272
56.77,0.046009165004259785,-0.17969200468653113,0.04180056959634602,-0.16779027500687094
56.78,0.047023105524634755,-0.18279838688655953,0.043092527670644754,-0.1727732933515662
56.79,0.048018758374645636,-0.18585335813425033,0.04436715324934652,-0.1776845828466419
56.800000000000004,0.048995818021610155,-0.18885748996676743,0.04562395609002883,-0.18252281182632163
56.81,0.049953983972361456,-0.1918113469018134,0.04686245327286999,-0.18728669153287644
56.82,0.050892960717907144,-0.19471548305859468,0.048082169329115625,-0.19197497148831738
56.83,0.051812457679192375,-0.19757043965814558,0.049282636365602546,-0.1965864401095913
56.84,0.05271218915424069,-0.20037674233080813,0.050463394185432074,-0.2011199236914749
56.85,0.05359187426693132,-0.2031348984935598,0.0516239904048383,-0.20557428619199397
56.86,0.054451236917710824,-0.2058453937149839,0.05276398056629942,-0.20994842864615768
56.870000000000005,0.05529000573648457,-0.20850869100020344,0.0538829282479419,-0.21424128865955508
56.88,0.05610791403786083,-0.21112522880351892,0.05498040516929141,-0.2184518398288546
56.89,0.05690469977895446,-0.2136954178505196,0.05605599129342424,-0.22257909126379158
56.9,0.0576801055200064,-0.21621963903835473,0.0571092749255718,-0.22662208703547923
56.910000000000004,0.058433878388070216,-0.2186982408536824,0.05813985280842854,-0.23057989923125868
56.92,0.059165770044029106,-0.22113153589397322,0.059147330215269626,-0.23445160361893178
56.93,0.05987553665313727,-0.22351980212588796,0.06013132104065816,-0.23823633013526552
56.94,0.06056293885914737,-0.22586328067467248,0.061091447886851696,-0.2419332589498406
56.95,0.0612277417622143,-0.2281621727692411,0.06202734214586311,-0.24554159587755434
56.96,0.061869714900730885,-0.23041664059994016,0.0629386440803323,-0.24906051200463306
56.97,0.06248863223729032,-0.2326268014803865,0.06382500290437275,-0.25248921831693855
56.980000000000004,0.06308427214912414,-0.23479272548681826,0.06468607686056753,-0.2558270088630895
56.99,0.06365641742314726,-0.23691443862975758,0.06552153329092264,-0.25907321495746194
