height_m,period_s,omega,amp_m,rao_center,acc_center_amp,acc_center_peak,rao_buoy,acc_buoy_amp,acc_buoy_peak,settled,converged_early,duration_used_s
0.04,2.0,3.141592653589793,0.02,0.009033605671097804,0.001992443757436702,0.002600849426240017,0.009439414531184015,0.001869391856678613,0.0019010571199342783,True,True,48.0
0.06,2.0,3.141592653589793,0.03,0.009034980566002262,0.003497502888955755,0.004512150462594132,0.009421873629135253,0.002807351380593027,0.002888028718086517,True,True,48.0
0.08,2.0,3.141592653589793,0.04,0.009036524904751098,0.005415447626222634,0.006827691411150373,0.009403761778560107,0.003752310438819491,0.003910966890879235,True,True,48.0
0.1,2.0,3.141592653589793,0.05,0.009038211710509,0.00774358169257658,0.009542311907192779,0.009385373221834366,0.004709891175924569,0.004978983607480071,True,True,48.0
0.12,2.0,3.141592653589793,0.06,0.009040024658554703,0.01048194426218628,0.012661663665799447,0.009367016331218718,0.005687655168407677,0.0060990337585839684,True,True,48.0
0.04,2.5,2.5132741228718345,0.02,0.2447764944291708,0.031287517431451604,0.032525014962515975,0.25566039125427675,0.03261202555693525,0.03272052535088326,True,True,60.0
0.06,2.5,2.5132741228718345,0.03,0.24481004243221202,0.04690692946112364,0.04969357084896602,0.2559820376488112,0.04896511796200855,0.04924913178752488,True,True,60.0
0.08,2.5,2.5132741228718345,0.04,0.24481174117506455,0.06251993681704641,0.0674487783841901,0.2562672701640657,0.06535145231113762,0.0658502533022955,True,True,60.0
0.1,2.5,2.5132741228718345,0.05,0.24478759914775877,0.07816624750151432,0.08577020719691557,0.25651504965246946,0.08172702715118899,0.08252464477185079,True,True,60.0
0.12,2.5,2.5132741228718345,0.06,0.24474174940909085,0.09392856112563117,0.10466691033683558,0.2567254039592866,0.0980843855310359,0.09927423390133581,True,True,60.0
0.04,2.8,2.243994752564138,0.02,0.9736440067106812,0.10029050555152538,0.10296174549171846,1.0381163880805815,0.10616157310317581,0.10651303383152011,True,True,100.8
0.06,2.8,2.243994752564138,0.03,0.9696458653664787,0.14781494744944518,0.1538915035422989,1.0308514002861666,0.15700484948505777,0.1575989765456402,True,True,84.0
0.08,2.8,2.243994752564138,0.04,0.9595564577229815,0.1939841437539866,0.204515146058101,1.025704267847203,0.20706628333343752,0.20821992115877666,True,True,84.0
0.1,2.8,2.243994752564138,0.05,0.9468757580134066,0.238939427640205,0.2551078206019457,1.014109593649412,0.25551589169273003,0.25743407993161616,True,True,84.0
0.12,2.8,2.243994752564138,0.06,0.9340012145582176,0.28336988039225786,0.30585754037093515,1.0008410385483542,0.30291319421444607,0.30576081362655083,True,True,67.2
0.04,3.0,2.0943951023931953,0.02,2.835826059514343,0.24961580291645621,0.2523693267106054,3.136191752552206,0.2755831305568266,0.276178502949905,True,True,90.0
0.06,3.0,2.0943951023931953,0.03,2.450506210888239,0.3251348955344967,0.33291850652775057,2.6586161714227945,0.35116671062300975,0.3526374626319289,True,True,72.0
0.08,3.0,2.0943951023931953,0.04,2.1790272944509606,0.3869844746574052,0.3996712248837957,2.3404173968828177,0.4123352340898241,0.41494136648401536,True,True,72.0
0.1,3.0,2.0943951023931953,0.05,1.9805437590465373,0.44177141390546837,0.4617602992344928,2.1134036005307246,0.465849283998882,0.46989893277347755,True,True,72.0
0.12,3.0,2.0943951023931953,0.06,1.8273197516848743,0.4918452714176036,0.5215673647346364,1.9408580571285667,0.5139042152202106,0.5197392649928408,True,True,72.0
0.04,3.141,2.0003773661826125,0.02,3.664075763152288,0.2966079030996868,0.3164817910523259,3.8643706019318462,0.3104727242269195,0.3120803402788464,True,True,75.4
0.06,3.141,2.0003773661826125,0.03,3.0095010768191037,0.37284590363693737,0.3910122784303152,3.1629993492016215,0.38157656509977084,0.3821254824728879,True,True,75.4
0.08,3.141,2.0003773661826125,0.04,2.6142442188002155,0.44230962052387957,0.44876206697637044,2.7398703614707562,0.4413394445792732,0.44309351682422327,True,True,75.4
0.1,3.141,2.0003773661826125,0.05,2.3419335070667633,0.5061039849933391,0.5168232507445719,2.4490107172351503,0.49376212995767493,0.49881253403905196,True,True,75.4
0.12,3.141,2.0003773661826125,0.06,2.13928695801284,0.5651365157825307,0.595968850637989,2.2330998775745434,0.5409011446652077,0.5499071152173879,True,True,75.4
0.04,3.257,1.9291327317100355,0.02,3.122602325728526,0.2578836587517219,0.26010857374990526,3.218405666315754,0.24040259129607022,0.24244044181112726,True,True,97.7
0.06,3.257,1.9291327317100355,0.03,2.766027033436896,0.3496732669652748,0.37346008039046136,2.85466666287639,0.32016325485389135,0.3264823062041502,True,True,78.16
0.08,3.257,1.9291327317100355,0.04,2.498582039407384,0.4274105615614145,0.4756199287361754,2.5796981104828727,0.38596957612863003,0.3973910202017689,True,True,78.16
