t_s,platform_heave_m,platform_heave_acc_mps2,buoy1_clusterA_surge_m,buoy1_clusterA_surge_acc_mps2,buoy1_clusterA_sway_m,buoy1_clusterA_sway_acc_mps2,buoy1_clusterA_heave_m,buoy1_clusterA_heave_acc_mps2,buoy4_clusterB_surge_m,buoy4_clusterB_surge_acc_mps2,buoy4_clusterB_sway_m,buoy4_clusterB_sway_acc_mps2,buoy4_clusterB_heave_m,buoy4_clusterB_heave_acc_mps2,buoy7_clusterC_surge_m,buoy7_clusterC_surge_acc_mps2,buoy7_clusterC_sway_m,buoy7_clusterC_sway_acc_mps2,buoy7_clusterC_heave_m,buoy7_clusterC_heave_acc_mps2
400.0,0.04879922767887698,-0.6573922961491054,0.6401311354041246,-1.352833669615573,8.339069071687029e-08,-7.411656835795605e-10,0.10367201204098872,-0.4120599731723875,0.5591847107091334,-1.0213663008414848,0.0012655623663858113,-0.005079537142248633,0.09635365081746694,-0.4554172178099588,0.4654429896059022,-0.4717514239071071,1.0179147014229359e-07,-4.476234264789828e-09,0.09640973804093972,-0.5330733950549551
400.01,0.045732579935667206,-0.6178205319346337,0.6393711248587316,-1.355528945848117,8.342483395997374e-08,-8.53314896688605e-10,0.10505293764353084,-0.4296013713420227,0.5567367931016517,-1.0136419039041578,0.0012808003238251652,-0.005149281084485124,0.09627942243872203,-0.46060368410318886,0.46196546066684335,-0.4585549427540161,1.0178536116466206e-07,-4.401570236838909e-09,0.0947610839514628,-0.5300907075543765
400.02,0.042605583253239765,-0.5781414638849207,0.6384755666872862,-1.3576956690371575,8.345891908510267e-08,-9.748082758402266e-10,0.10639053844611875,-0.44720539518999003,0.5541876293753603,-1.005365338782446,0.0012955286965446098,-0.005217022909183116,0.09615900547464276,-0.4655966817263069,0.45844222177295346,-0.44524272324286956,1.0177882795458588e-07,-4.325035291930588e-09,0.09305937833957348,-0.5269784638840658
400.03000000000003,0.03942220521606332,-0.5384296433765168,0.6374442591840865,-1.3592032370586835,8.349293322644979e-08,-1.1080537703681102e-09,0.10768305315091443,-0.46480718670340687,0.5515380538851099,-0.9965424858008689,0.001309740129324481,-0.005282763902105629,0.09599190499729933,-0.47038936849316393,0.4548746066252138,-0.43181694532124426,1.0177187835791788e-07,-4.246797683566345e-09,0.09130493169385319,-0.5237366979023607
400.04,0.0361864139919325,-0.49875805101511467,0.6362770654347331,-1.3600001108919462,8.352686271002412e-08,-1.2405549955107196e-09,0.10892872110707584,-0.48236435901544467,0.5487889554333717,-0.9871797423561823,0.0013234273879356702,-0.005346473301304424,0.09577764625548876,-0.47497551694502493,0.45126396024040705,-0.41827994985876327,1.0176452039279413e-07,-4.167027430163388e-09,0.08949806764745087,-0.5203657218451454
400.05,0.03290217111322724,-0.4591973304726059,0.6349739179813843,-1.3601002696539455,8.356069368547629e-08,-1.370159199369798e-09,0.1101257863652952,-0.49985523235518936,0.5459412766272042,-0.9772839801819435,0.001336583369599943,-0.005408006844710755,0.09551577528441522,-0.47934923730583345,0.4476116386972926,-0.40463464494411766,1.017567622157384e-07,-4.0858806620463125e-09,0.08763912309937068,-0.5168612785129265
400.06,0.029573424471798226,-0.4198161611634959,0.63353481917921,-1.3595019617944846,8.359441245500437e-08,-1.4979026821070655e-09,0.11127250044845138,-0.5172519935207112,0.5429960131922396,-0.9668623634813747,0.0013492011189592298,-0.0054672559675077335,0.09520585947570398,-0.4835051079811692,0.44391900885487684,-0.39088385424923705,1.0174861211056493e-07,-4.003507251013406e-09,0.08572844848785197,-0.5132211917115429
400.07,0.02620410153919384,-0.3806807017255308,0.6319598407409994,-1.3582130254284424,8.36280054846289e-08,-1.6232620794456422e-09,0.11236712494933222,-0.5345288917059762,0.5399542132555845,-0.9559222978931884,0.0013612738456338232,-0.005524089691568369,0.09484748809876858,-0.4874383646823934,0.440187448057263,-0.37703062150557776,1.0174007846559644e-07,-3.920043009484124e-09,0.08376640808069567,-0.5094422748757997
400.08,0.022798102830221687,-0.34185461828886826,0.6302491232143054,-1.3562382344049417,8.366145940041392e-08,-1.74650615741512e-09,0.11340793421555645,-0.5516579333740447,0.5368169766073669,-0.944471321814572,0.0013727949418723912,-0.005578399614481213,0.09444027275306341,-0.4911451431154422,0.43641834382706307,-0.36307807124190217,1.0173116977056181e-07,-3.835621341454179e-09,0.08175338024419636,-0.50552229738332
400.09000000000003,0.01935929561061159,-0.3033993439715638,0.6284028791083752,-1.3534628904626032,8.369476003616173e-08,-1.8996412737143043e-09,0.1143932194796887,-0.5685665528488264,0.5335854539452889,-0.9325171756114764,0.0013837579961724887,-0.0056301995939984735,0.09398384774347769,-0.4946222060627038,0.4326130935482513,-0.3490294057662973,1.0172189458871806e-07,-3.7503285548642374e-09,0.07968975765578443,-0.5014599636015119
400.1,0.01589150784549466,-0.2653736534332199,0.6264214038167537,-1.3497127659535828,8.372789147387971e-08,-2.061793724766615e-09,0.11532129604909575,-0.5851559300032525,0.5302608461046182,-0.9200677080136774,0.0013941567988496638,-0.005679569083449025,0.09347787037702633,-0.4978671991611031,0.42877310413228287,-0.3348881831412233,1.0171226158127645e-07,-3.6643001636754523e-09,0.0775759475186537,-0.49725188390152897
400.11,0.01239852241397938,-0.2278333672007935,0.624305087070474,-1.3449680979538752,8.376083687171887e-08,-2.218863117721357e-09,0.11619051105268159,-0.6013798349905377,0.5268444032760099,-0.9071309009665014,0.0014039853471255765,-0.005726424925687104,0.09292202118345462,-0.5008783512410369,0.42489979165725494,-0.3206582063819492,1.0170227944373478e-07,-3.5776549484009315e-09,0.07541237187994948,-0.4928941263505602
400.12,0.008884071610616716,-0.19083160129180493,0.6220544173235094,-1.3392292050632486,8.379357937070193e-08,-2.3784851015532634e-09,0.11699924887167609,-0.6171995206284706,0.5233374242048576,-0.8937150362115932,0.0014132378585270638,-0.00577063347120155,0.09231600409233157,-0.5036539199820502,0.4209945809823999,-0.3063434824431249,1.0169195693235673e-07,-3.4904862103037646e-09,0.07319946803536345,-0.48838205186745254
400.13,0.005351831935563835,-0.15441849739969488,0.6196699822795735,-1.3324905985575974,8.382610214922166e-08,-2.535229812627208e-09,0.11774593524619004,-0.6325732856146743,0.519741255372802,-0.8798283846331827,0.001421908788753445,-0.005812096898808795,0.09165954657027718,-0.5061931629573803,0.41705890533862616,-0.29194833950967747,1.0168130286131316e-07,-3.4028918176309074e-09,0.07093768900644043,-0.4837100206327604
400.14,0.0018054191640278102,-0.11864170154594428,0.6171524685923759,-1.324770096106741,8.385838851752567e-08,-2.690069781689589e-09,0.11842904111396692,-0.6474679622488495,0.5160572901707625,-0.8654793174822614,0.0014299928485896646,-0.005850714955419148,0.09095239969620424,-0.5084957687179117,0.4130942058929584,-0.2774773196081884,1.0167032605583189e-07,-3.3149580454944242e-09,0.06862750409962387,-0.478871759774957
400.15000000000003,-0.0017516163012067769,-0.0835456322086893,0.6145026606811618,-1.3160806932045508,8.389042199877916e-08,-2.842433787992791e-09,0.11904708613229348,-0.6618488177719474,0.5122869680666494,-0.8506762259097671,0.0014374850211431554,-0.005886362385685362,0.09019433817213598,-0.5105622172354884,0.40910193128705236,-0.262935269329871,1.0165903537799905e-07,-3.226770141993388e-09,0.06626939953956458,-0.4738602137118624
