t_s,platform_heave_m,platform_heave_acc_mps2,buoy1_clusterA_surge_m,buoy1_clusterA_surge_acc_mps2,buoy1_clusterA_sway_m,buoy1_clusterA_sway_acc_mps2,buoy1_clusterA_heave_m,buoy1_clusterA_heave_acc_mps2,buoy4_clusterB_surge_m,buoy4_clusterB_surge_acc_mps2,buoy4_clusterB_sway_m,buoy4_clusterB_sway_acc_mps2,buoy4_clusterB_heave_m,buoy4_clusterB_heave_acc_mps2,buoy7_clusterC_surge_m,buoy7_clusterC_surge_acc_mps2,buoy7_clusterC_sway_m,buoy7_clusterC_sway_acc_mps2,buoy7_clusterC_heave_m,buoy7_clusterC_heave_acc_mps2
400.0,0.028111767117819493,-0.15549259500637638,-0.5890329244473743,-0.046039432777627544,1.1311628867831247e-08,4.350816238466759e-10,0.03616183342715002,-0.1431320665109939,-0.5910726054072267,-0.03681735159676387,-0.00013864356168649246,0.0005418497291757536,0.03328480280667141,-0.1349565330406845,-0.595668376013717,-0.01673714483934573,5.9525644869208945e-09,-7.658589490221395e-10,0.02981187645010269,-0.12221082114071184
400.01,0.027730632967920988,-0.15419180934001742,-0.5884653601483086,-0.048333406307760896,1.1314010229036028e-08,4.2702833022007965e-10,0.0360779840401395,-0.1430132090779346,-0.5906563612988058,-0.03852320956214022,-0.0001367157763900454,0.0005321430530503638,0.03298499631554515,-0.13377202398463245,-0.5953781432217982,-0.017939961244159724,5.942847479135532e-09,-7.256953602113756e-10,0.02926275807642836,-0.11953388337328769
400.02,0.02733408562901053,-0.15277079388119388,-0.5879026545231565,-0.050609862260423986,1.13164341348623e-08,4.1879013061050176e-10,0.035979837908773356,-0.14283142798928902,-0.5902439882919307,-0.040215304177859,-0.00013473458991625505,0.0005222193356098701,0.03267182870845473,-0.1325171362187379,-0.5950897178639742,-0.019138342396755846,5.933058662556758e-09,-6.852197937223444e-10,0.028701719627066816,-0.11679842332498674
400.03000000000003,0.026922270129493837,-0.1512303652012369,-0.5873450350032453,-0.05286803196862685,1.1318899737584177e-08,4.103694589867901e-10,0.035867413735077014,-0.14258631414131184,-0.5898356554299597,-0.04189309474874399,-0.00013270094211518047,0.0005120876045278369,0.0323454260871233,-0.13119263902096184,-0.5948032197279494,-0.02033194569259054,5.923202055999692e-09,-6.4444733662827e-10,0.02812903505221391,-0.11400758403140294
400.04,0.026495343444051512,-0.1495714139328043,-0.5867927271814471,-0.05510714168285792,1.1321406150474402e-08,4.017720740759131e-10,0.035740736565198175,-0.1422771965374979,-0.5894315303171607,-0.04355597806397563,-0.0001306157948220041,0.0005017413431531369,0.032005921511097005,-0.1297990964162155,-0.5945187681188076,-0.021520416764975993,5.913281706160192e-09,-6.033944282222527e-10,0.027544983802834593,-0.11116449809467058
400.05,0.026053474398388107,-0.14779498858228587,-0.5862459547345911,-0.05732640791343771,1.1323952481605345e-08,3.929994902252127e-10,0.0355998378571838,-0.14190322497151492,-0.5890317790563305,-0.045203244512580655,-0.00012848013210626648,0.0004911827823040575,0.03165345492987467,-0.12833732073685458,-0.5942364818233624,-0.02270338770987468,5.903301692461647e-09,-5.620755694594998e-10,0.026949850515347717,-0.10827236642538324
400.06,0.02559684355831134,-0.14590234480014208,-0.5857049393451951,-0.05952504383736897,1.1326537810880255e-08,3.8405567294003896e-10,0.035444755567945886,-0.1414633819145014,-0.5886365661827829,-0.04683427697433956,-0.00012629495960215446,0.00048043972972587466,0.03128817310044455,-0.12680833125515534,-0.5939564790732047,-0.023880477538542624,5.893266118852392e-09,-5.205078036132329e-10,0.02634392469415492,-0.10533435724692625
400.07,0.025125643101612243,-0.14389486270019583,-0.5851699006230237,-0.0617022683653441,1.13291612018476e-08,3.7494718156209164e-10,0.0352755342482864,-0.14095677110893207,-0.588246054604148,-0.048448566666342834,-0.0001240613028017447,0.00046952689102455243,0.03091022948460302,-0.1252133123400909,-0.5936788775065003,-0.02505129426283081,5.883179109418341e-09,-4.787071761082409e-10,0.025727500392641805,-0.10235369690345286
400.08,0.024640076672423458,-0.14177415820998723,-0.5846410560276911,-0.06385732714840482,1.1331821716287378e-08,3.6568027116775097e-10,0.035092225117604965,-0.14038306781260096,-0.5878604055478316,-0.05004562033378825,-0.0001217802056972609,0.0004584520621727449,0.030519784123347635,-0.12355379437052484,-0.5934037941285452,-0.026215431532445117,5.8730448070601215e-09,-4.3668983008465923e-10,0.025100875892907343,-0.09933358109726022
400.09000000000003,0.024140359216630266,-0.13954200425031107,-0.5841186207929934,-0.06598947524475088,1.1334518387070468e-08,3.5625936816922793e-10,0.03489488610307462,-0.13974210645924934,-0.5874797785113528,-0.05162494375433084,-0.00011945272995379005,0.0004472250612343567,0.030117003489594864,-0.12183135071259411,-0.5931313452709859,-0.02737246964258074,5.862867394021797e-09,-3.9447299669433947e-10,0.024464353387924794,-0.09627713861206214
