t,surge,sway,heave,roll,pitch,yaw,heave_vel
4.746000000000000085e+01,-6.320507889822199714e-18,9.827010870733593769e-18,2.225557264563202478e-03,-6.009421605383732529e-20,1.772873968553565622e-21,4.670545711851464424e-13,4.279811072969257925e-03
4.746999999999999886e+01,-6.310511272264999649e-18,9.828882835357559193e-18,2.267849379765550771e-03,-6.446775834627031097e-20,3.446063359119039748e-20,4.668548755550636991e-13,4.178614482362528158e-03
4.748000000000000398e+01,-6.300590315223035005e-18,9.830673866093747140e-18,2.309120575014382906e-03,-6.877401272582228587e-20,6.706604742056879328e-20,4.666598736528626424e-13,4.075627019963669675e-03
4.749000000000000199e+01,-6.290752051884093565e-18,9.832383498503361121e-18,2.349353168374370641e-03,-7.301117427280658080e-20,9.956633294390907623e-20,4.664696492549702064e-13,3.970894041355703570e-03
4.750000000000000000e+01,-6.281003460466005932e-18,9.834011311128153346e-18,2.388529934789932439e-03,-7.717749535244764903e-20,1.319388088219145751e-19,4.662842840362504123e-13,3.864461566931741594e-03
4.750999999999999801e+01,-6.271351459487435950e-18,9.835556925622646750e-18,2.426634112636010757e-03,-8.127128625130058400e-20,1.641609106106812440e-19,4.661038575388694799e-13,3.756376262430553923e-03
4.752000000000000313e+01,-6.261802903079077148e-18,9.837020006862725089e-18,2.463649410073686426e-03,-8.529091576944054838e-20,1.962102063887947941e-19,4.659284471420589028e-13,3.646685419368215705e-03
4.753000000000000114e+01,-6.252364576338396768e-18,9.838400263030586476e-18,2.499560011209621402e-03,-8.923481176834371731e-20,2.280644122788576318e-19,4.657581280327805258e-13,3.535436935372132487e-03
4.753999999999999915e+01,-6.243043190731034280e-18,9.839697445676058830e-18,2.534350582058383580e-03,-9.310146167441068448e-20,2.597014078527673161e-19,4.655929731772982700e-13,3.422679294423500856e-03
4.755000000000000426e+01,-6.233845379541956701e-18,9.840911349754283390e-18,2.568006276306767678e-03,-9.688941293811402300e-20,2.910992514101545093e-19,4.654330532936614528e-13,3.308461547014034283e-03
4.756000000000000227e+01,-6.224777693379409030e-18,9.842041813639789414e-18,2.600512740879282973e-03,-1.005972734487819656e-19,3.222361951194827909e-19,4.652784368251034385e-13,3.192833290222556880e-03
4.757000000000000028e+01,-6.215846595734681221e-18,9.843088719117020139e-18,2.631856121304032917e-03,-1.042237119050617905e-19,3.530907000114150808e-19,4.651291899143590540e-13,3.075844647716850962e-03
4.757999999999999829e+01,-6.207058458600663014e-18,9.844051991347334675e-18,2.662023066878265853e-03,-1.077674581411377478e-19,3.836414508141586890e-19,4.649853763789057157e-13,2.957546249685917908e-03
4.759000000000000341e+01,-6.198419558152139453e-18,9.844931598812593658e-18,2.691000735632924617e-03,-1.112273034088102095e-19,4.138673706206183744e-19,4.648470576871300863e-13,2.837989212707605832e-03
4.760000000000000142e+01,-6.189936070490701356e-18,9.845727553235379533e-18,2.718776799095572703e-03,-1.146021006155749647e-19,4.437476353773098357e-19,4.647142929354242999e-13,2.717225119556347223e-03
