height_m,period_s,omega,amp_m,rao_center,acc_center_amp,acc_center_peak,rao_buoy,acc_buoy_amp,acc_buoy_peak,settled,converged_early,duration_used_s
0.04,2.0,3.141592653589793,0.02,0.020691905581561025,0.004100324322187996,0.004883770717822571,0.022055683397068232,0.004354144578803324,0.00437672671238937,True,True,48.0
0.06,2.0,3.141592653589793,0.03,0.020699445356416345,0.006269594650543593,0.007924741972117517,0.02207863262264391,0.006535261979578431,0.006597309192894058,True,True,48.0
0.08,2.0,3.141592653589793,0.04,0.02070753311817392,0.0087901685594472,0.011359243156681482,0.02209867356824479,0.008719269880188264,0.008847589807566274,True,True,48.0
0.1,2.0,3.141592653589793,0.05,0.020716131098696595,0.011714654151019493,0.015189868487970853,0.02211552996172512,0.010907329743704782,0.011136758532082973,True,True,48.0
0.12,2.0,3.141592653589793,0.06,0.020725187721245056,0.015044483016722517,0.019409988417451854,0.02212895368828263,0.013098536131292235,0.013467372171805733,True,True,48.0
0.04,2.2,2.855993321445266,0.02,0.022154330424816477,0.003670184205957096,0.004532574555151433,0.02402799241959243,0.0039478720849002,0.003990781173683283,True,True,52.800000000000004
0.06,2.2,2.855993321445266,0.03,0.02216008068630144,0.005802235016309882,0.007470620405205214,0.024124258437845846,0.005938807376582823,0.006046216731492517,True,True,52.800000000000004
0.08,2.2,2.855993321445266,0.04,0.022167757913710506,0.008397013175699637,0.01087208500002072,0.024217835571106475,0.007944034259791061,0.008154831608812257,True,True,52.800000000000004
0.1,2.2,2.855993321445266,0.05,0.022177049249806093,0.011467654981501613,0.014721700183781477,0.02430764327823509,0.009963693067773158,0.01032422747941622,True,True,52.800000000000004
0.12,2.2,2.855993321445266,0.06,0.02218765012496886,0.014993736580188292,0.019011570638420308,0.024392559534944524,0.012000119907123873,0.012561213164976324,True,True,52.800000000000004
0.04,2.3,2.7318196987737333,0.02,0.06119123222083423,0.009208976814985767,0.0102082859558246,0.06505293629779269,0.009855879430828197,0.009938365931034294,True,True,55.2
0.06,2.3,2.7318196987737333,0.03,0.06116987575455201,0.013801996459379049,0.016019145795985908,0.06526533009995364,0.01475577606705292,0.014928809464462685,True,True,55.2
0.08,2.3,2.7318196987737333,0.04,0.06116170211511654,0.018464100117712517,0.02230630399343131,0.06547264225519686,0.019662495050556013,0.019966827021742985,True,True,55.2
0.1,2.3,2.7318196987737333,0.05,0.061161411502980816,0.023392044026137388,0.029068908108385215,0.06566835936655185,0.02457788773217741,0.02507482573642692,True,True,55.2
0.12,2.3,2.7318196987737333,0.06,0.06116510446064376,0.0287508269179061,0.03629951989094109,0.06584760429687561,0.029502737390122484,0.03025997726829469,True,True,55.2
0.04,2.4,2.6179938779914944,0.02,0.11880208405685865,0.01658087018795525,0.0176842448569006,0.12580958101358108,0.01756507638323747,0.017654863238151446,True,True,57.6
0.06,2.4,2.6179938779914944,0.03,0.11897387423300267,0.02472542900998822,0.027180841499261338,0.12623916673759672,0.026225486627204024,0.026453112317843634,True,True,57.6
0.08,2.4,2.6179938779914944,0.04,0.11902845449840732,0.03288802732279035,0.03719297045830819,0.12657426652028358,0.03487430020595511,0.03529680262844085,True,True,57.6
0.1,2.4,2.6179938779914944,0.05,0.11899781380956108,0.041072259182205355,0.04772472920892648,0.12681815935258187,0.04352431895653508,0.04420846181743848,True,True,57.6
0.12,2.4,2.6179938779914944,0.06,0.11890035917852083,0.049337649526075486,0.05876280430485164,0.12697272205461996,0.05216769177665512,0.053196279686231356,True,True,57.6
0.04,2.5,2.5132741228718345,0.02,0.20475431713895356,0.026054839146524966,0.02725531292237246,0.21538029494032918,0.02737237812448999,0.02748898952610116,True,True,60.0
0.06,2.5,2.5132741228718345,0.03,0.2041665743840472,0.03886469021257008,0.04159996244244128,0.21552522089888257,0.04093247481664128,0.041196265009360716,True,True,60.0
0.08,2.5,2.5132741228718345,0.04,0.2033979267852555,0.051552717830330115,0.05645073874601038,0.21534990623715386,0.0544031804206878,0.05490007230883925,True,True,60.0
0.1,2.5,2.5132741228718345,0.05,0.20244025045994254,0.06414607380791332,0.07186718548161641,0.21486258694771945,0.06775578686094662,0.06858902802398849,True,True,60.0
0.12,2.5,2.5132741228718345,0.06,0.20129606501139646,0.07655040838205984,0.08767017215561933,0.21406976764785093,0.08094386271904669,0.08223058367677023,True,True,60.0
0.04,2.6,2.41660973353061,0.02,0.3286279597547875,0.038520424678824425,0.040005463513595095,0.3461591659403633,0.040548521714969504,0.04069316951216786,True,True,62.4
0.06,2.6,2.41660973353061,0.03,0.32561066634200636,0.05716903049213082,0.06048953965575849,0.34426851834765354,0.06030668032048751,0.06064846060868471,True,True,62.4
0.08,2.6,2.41660973353061,0.04,0.3216392902829985,0.07535163771197788,0.08124737738268592,0.3410351712075692,0.07960633668468944,0.08028062344093406,True,True,62.4
0.1,2.6,2.41660973353061,0.05,0.3168857977042257,0.09286995462319125,0.10202437109227935,0.3365783544307971,0.09822132285100071,0.09937094868501296,True,True,62.4
0.12,2.6,2.41660973353061,0.06,0.3115693009425629,0.10968195245963201,0.12274110331005827,0.3312076240790803,0.11603653936700795,0.11781929223768331,True,True,62.4
0.04,2.65,2.3710133234639947,0.02,0.4125549282209105,0.04652487251397533,0.04814073830720199,0.43507605902395685,0.049026178725984415,0.04918402704345384,True,True,63.6
0.06,2.65,2.3710133234639947,0.03,0.4057308226414315,0.06857844997666415,0.07221303874536969,0.429782894694396,0.07247398752690686,0.072886148237185,True,True,63.6
0.08,2.65,2.3710133234639947,0.04,0.3971620178067154,0.0896057635154138,0.09599526310176759,0.4215458786131476,0.09480060056707654,0.0956163920801148,True,True,63.6
0.1,2.65,2.3710133234639947,0.05,0.38750251031543126,0.10946006334412042,0.11928625640953189,0.41150620603938665,0.1157769263104189,0.11715866167761926,True,True,63.6
0.12,2.65,2.3710133234639947,0.06,0.3773582133136729,0.12818087290477748,0.14206537343057177,0.4005992140973394,0.1353930395783647,0.13752269881928034,True,True,63.6
0.04,2.8,2.243994752564138,0.02,0.7817958835534662,0.07918808875297653,0.08136692324619359,0.8346023311909384,0.08421586828630308,0.08450208500975269,True,True,67.2
0.06,2.8,2.243994752564138,0.03,0.7223509340881623,0.11009482528657691,0.11444922685540947,0.7676013005917521,0.11646417867962414,0.11722001321759191,True,True,67.2
0.08,2.8,2.243994752564138,0.04,0.6697177486948497,0.13666710388384434,0.14376195117974105,0.7086685522368731,0.14374778570593696,0.1451754840522509,True,True,67.2
0.1,2.8,2.243994752564138,0.05,0.6250034594914448,0.16031611214899905,0.1707330977668418,0.6591495273563681,0.16756808296717315,0.16990266492348666,True,True,67.2
0.12,2.8,2.243994752564138,0.06,0.5871583959411241,0.1820000094195699,0.19633296181786508,0.6176143862163984,0.188882979493467,0.19238386394543142,True,True,67.2
0.04,3.0,2.0943951023931953,0.02,1.3815093554419533,0.1238421050635713,0.12427876149079545,1.4551802776116498,0.12899513582264938,0.12965138168871346,True,True,72.0
0.06,3.0,2.0943951023931953,0.03,1.143816157922046,0.15560119457903332,0.15680997102036387,1.1967638015365814,0.1599393249524052,0.16136655316697868,True,True,72.0
