t_s,center_heave_m,center_heave_acc_mps2,buoy1_heave_m,buoy1_heave_acc_mps2
36.0,-0.02322244354936542,0.2235674418415563,-0.023298521346753004,0.2298963187488047
36.01,-0.023122445856177315,0.22270013775478428,-0.023699035543726297,0.23391658172161817
36.02,-0.0230001907819361,0.22162435457872126,-0.02407612082579349,0.2377208443899866
36.03,-0.022855787529869553,0.22034136953183964,-0.024429399351418357,0.24130578898210064
36.04,-0.02268936602113669,0.21885263248606995,-0.024758515239331508,0.24466827104575964
36.050000000000004,-0.02250107675027865,0.21715976424662548,-0.025063134880692402,0.247805321943458
36.06,-0.022291090623512422,0.2152645545797376,-0.025342947233653757,0.2507141513108815
36.07,-0.02205959878006414,0.21316896000567948,-0.02559766410008348,0.2533921494649866
36.08,-0.021806812396753,0.21087510135179177,-0.02582702038420588,0.2558368897501562
36.09,-0.021532962476078134,0.20838526107517563,-0.026030774332927793,0.25804613081007144
36.1,-0.02123829961806234,0.20570188036099904,-0.02620870775762573,0.26001781877379604
36.11,-0.020923093776147712,0.20282755600766786,-0.026360626237176832,0.26175008934481037
36.12,-0.020587633997451227,0.1997650371109206,-0.026486359302026426,0.2632412697823498
36.13,-0.020232228147708017,0.19651722156153953,-0.026585760599097105,0.2644898807650562
36.14,-0.01985720262125335,0.19308715237304563,-0.026658708037354407,0.2654946381276472
36.15,-0.019462902036408224,0.18947801385741553,-0.026705103913858306,0.2662544544621109
36.160000000000004,-0.01904968892472749,0.185692865929185,-0.026724875045854322,0.2667676075141617
36.17,-0.018617943497753826,0.18173236159015987,-0.02671797317359382,0.26702449379219023
36.18,-0.01816806362901384,0.17759410609090004,-0.026684376070122185,0.26700562086417523
36.19,-0.017700465019818826,0.17327616194285844,-0.026624089255508195,0.2666927791773162
36.2,-0.017215581271779638,0.16878082880583756,-0.026537147433059786,0.26608104366226365
36.21,-0.016713863680824757,0.16411235337716348,-0.026423615058519978,0.2651715051892583
36.22,-0.01619578085113331,0.1592749853809026,-0.026283586354067724,0.263965116192548
36.230000000000004,-0.01566181826177393,0.15427325142667916,-0.026117185187397692,0.26246357260154135
36.24,-0.015112477815424477,0.1491118092873353,-0.025924564907754858,0.26066886474081896
36.25,-0.01454827736899079,0.14379551176179195,-0.025705908137033193,0.2585834927141937
36.26,-0.013969750247123536,0.13832936538154783,-0.02546142651783667,0.25621034772507667
36.27,-0.013377444739073974,0.13271854137579647,-0.02519136041867003,0.25355275868963006
36.28,-0.012771923579640876,0.12696836023635413,-0.02489597859746532,0.2506144545350129
36.29,-0.012153763414834939,0.12108428925625098,-0.024575577824295945,0.24739956707805547
36.300000000000004,-0.011523554252964856,0.1150719334015056,-0.024230482464464652,0.24391261212660764
36.31,-0.0108818989018388,0.1089370293794095,-0.02386104402313011,0.24015848008363774
36.32,-0.010229412392783082,0.10268543801454709,-0.02346764065278679,0.23614242051734158
36.33,-0.009566721392195502,0.09632313741686031,-0.023050676624962532,0.2318700285753515
36.34,-0.008894463601340361,0.08985621573786291,-0.022610581767590888,0.22734722941612748
36.35,-0.008213287145103216,0.08329086415087034,-0.022147810869572637,0.22258026268644351
36.36,-0.007523849950418336,0.0766333696558379,-0.021662843054100833,0.21757566630082711
36.37,-0.006826819115139884,0.06989010628789502,-0.021156181122330264,0.21234026106267842
36.38,-0.006122870268493039,0.06306751691414397,-0.02062835086868003,0.20688114388057754
36.39,-0.0054126869237768275,0.056172125844335445,-0.02007990036945335,0.20120565391486445
36.4,-0.004696959824128346,0.04921050521223311,-0.019511399247013974,0.1953213583845405
36.410000000000004,-0.003976386282564218,0.04218928159047276,-0.018923437911374,0.1892360368134433
