t_s,center_heave_m,center_heave_acc_mps2,buoy1_heave_m,buoy1_heave_acc_mps2
36.0,0.0008056853107411088,-0.011297824222881949,0.0007729892393997183,-0.007265243806456252
36.01,0.0008033297739034734,-0.01123789419444331,0.0007859551988296903,-0.007394894913219358
36.02,0.0007998529598364594,-0.01115794263771703,0.0007981802264286156,-0.007518119493835026
36.03,0.0007952633800883586,-0.011058277109059846,0.0008096520516245124,-0.007634807961546747
36.04,0.0007895715061709761,-0.01093925633838818,0.0008203590594848305,-0.0077448537995602066
36.050000000000004,0.0007827897320441861,-0.01080128848251471,0.0008302903014195024,-0.007848153448331943
36.06,0.0007749323317121004,-0.010644829221407838,0.000839435505585163,-0.007944606208915368
36.07,0.0007660154121377706,-0.010470379705584013,0.0008477850869991349,-0.008034114156147791
36.08,0.0007560568616691677,-0.010278484456159843,0.0008553301573718558,-0.008116582085950182
36.09,0.0007450762942079669,-0.010069729084154658,0.0008620625346616043,-0.008191917492084153
36.1,0.0007330949893390229,-0.009844738023745674,0.0008679747523549496,-0.008260030540400393
36.11,0.0007201358286596381,-0.009604172152275497,0.0008730600684738088,-0.008320834076699628
36.12,0.0007062232285522378,-0.009348726163658425,0.0008773124743082856,-0.00837424366408411
36.13,0.0006913830696567779,-0.009079126040492613,0.0008807267028723684,-0.008420177601005777
36.14,0.0006756426233046483,-0.00879612648113489,0.0008832982370752653,-0.008458557102122207
36.15,0.0006590304751758655,-0.008500508163975856,0.0008850233175957685,-0.008489306396633978
36.160000000000004,0.0006415764464475189,-0.00819307501849454,0.0008858989504486563,-0.008512352827475205
36.17,0.0006233115127164104,-0.007874651559114293,0.0008859229142269821,-0.008527627121777617
36.18,0.0006042677209520356,-0.007546080242833009,0.000885093767001357,-0.008535063535688362
36.19,0.0005844781047605386,-0.0072082186783639386,0.0008834108528549854,-0.008534600114816953
36.2,0.000563976598230982,-0.006861936766319963,0.0008808743080305974,-0.008526178978867871
36.21,0.0005427979486466134,-0.006508114152549146,0.0008774850666625002,-0.008509746542572336
36.22,0.0005209776283238086,-0.00614763746544933,0.0008732448660667232,-0.008485253883256
36.230000000000004,0.0004985517458535409,-0.005781397499379519,0.0008681562515547186,-0.008452657116097764
36.24,0.00047555695701472184,-0.005410286850011287,0.0008622225807358627,-0.008411917693644941
36.25,0.00045203037561030747,-0.005035197296455455,0.0008554480272747836,-0.008363002782872603
36.26,0.0004280094844915105,-0.004657016819405054,0.0008478375840649434,-0.008305885743489005
36.27,0.00040353204704160933,-0.0042766274298621345,0.0008393970657733748,-0.008240546556470257
36.28,0.0003786360193542956,-0.0038949026568054637,0.0008301331107163326,-0.008166972173004276
36.29,0.000353359463351539,-0.0035127052605332673,0.0008200531820361264,-0.008085156621331023
36.300000000000004,0.00032774046107942033,-0.003130884439570149,0.0008091655681663637,-0.00799510106079592
36.31,0.00030181703044780076,-0.002750273364280284,0.0007974793825951533,-0.00789681329564725
36.32,0.00027562704264887897,-0.0023716870605675327,0.0007850045629077596,-0.007790309146791512
36.33,0.0002492081414489447,-0.0019959211158305356,0.0007717518690149352,-0.007675613602636949
36.34,0.00022259766455049148,-0.0016237486209175662,0.0007577328806107187,-0.007552756687426622
36.35,0.00019583256735651336,-0.0012559150507656818,0.0007429599941920462,-0.00742176858321151
