t_s,center_heave_m,center_heave_acc_mps2,buoy1_heave_m,buoy1_heave_acc_mps2
58.620000000000005,0.04298827547870423,-0.1062815193353303,0.048736943353635535,-0.194723907598481
58.63,0.04458140853827976,-0.11228218780577953,0.05048350457789987,-0.20078173529033097
58.64,0.04616322265598057,-0.11836209861747482,0.0522099252269586,-0.2067366285434011
58.65,0.04773310467495489,-0.12451959734527238,0.05391561133740106,-0.21258748420653623
58.660000000000004,0.049290433726472,-0.13075285393670982,0.05559997935686533,-0.21833330119179314
58.67,0.05083458139520258,-0.1370606946379542,0.05726245621583356,-0.2239740454951651
58.68,0.05236491181306415,-0.14344332596111703,0.05890247933881749,-0.22951003396253447
58.69,0.05388078165662132,-0.14990146148925027,0.060519496630942145,-0.23494119940734368
58.7,0.05538154015056343,-0.15643393641198014,0.062112966476008113,-0.24026749156860133
58.71,0.05686652916576563,-0.1630392059881518,0.06368235775564685,-0.24548839515852078
58.72,0.05833508340671855,-0.16971463861710942,0.06522714988806372,-0.2506034935237976
58.730000000000004,0.0597865306784371,-0.17645700649188023,0.06674683285506264,-0.25561288973410307
58.74,0.061220192191221066,-0.18326350021189305,0.06824090721214067,-0.26051634112917865
58.75,0.06263538287835581,-0.19013060243597274,0.06970888410793552,-0.2653135225964182
58.76,0.06403141175908073,-0.19705419232765986,0.07115028530993858,-0.27000425929210575
58.77,0.06540758235316754,-0.20402988908491548,0.07256464322310567,-0.27458841934806355
58.78,0.06676319312629134,-0.21105311068244242,0.07395150090076653,-0.2790659559538467
58.79,0.06809753795588312,-0.21811909481927255,0.07531041204640497,-0.28343695489590676
58.800000000000004,0.06940990661178005,-0.22522301226914676,0.0766409410012862,-0.28770169429594
58.81,0.07069958524549354,-0.23235997292799843,0.07794266272315867,-0.2918603492063527
58.82,0.07196585689720805,-0.2395246485649455,0.07921516276635343,-0.29591309148430994
58.83,0.07320800203510641,-0.24671139710332696,0.08045803726129136,-0.29986018373940615
58.84,0.07442529912328517,-0.25391442483859616,0.08167089288842629,-0.30370192633888454
58.85,0.07561702520909706,-0.26112774475423667,0.08285334684673788,-0.3074386783424788
58.86,0.07678245652777076,-0.2683452092128995,0.08400502681724786,-0.3110708425510752
58.870000000000005,0.07792086912363701,-0.27556050581067476,0.08512557092179603,-0.3145988683942855
58.88,0.07903153948705774,-0.2827671721352407,0.08621462767741891,-0.31802324578718605
58.89,0.08011374520622275,-0.28995860144124375,0.08727185594663159,-0.3213445034133773
58.9,0.08116676563291185,-0.2971280533003843,0.08829692488394274,-0.32456320470605676
58.910000000000004,0.08218988256130609,-0.30426866212311915,0.08928951387892767,-0.32767994490887614
58.92,0.08318238091890856,-0.31137344713272175,0.09024931249619284,-0.3306953475316522
58.93,0.08414354946860793,-0.3184353219582425,0.09117602041256792,-0.3336100610582353
58.94,0.08507268152089209,-0.3254471047691884,0.09206934735186491,-0.33642475548744133
58.95,0.08596907565520868,-0.3324015284762519,0.09292901301754548,-0.3391401189295263
58.96,0.08683203644809696,-0.3392912944104758,0.09375474702372198,-0.3417568515197019
58.97,0.08766087520517536,-0.346109075058877,0.09454628882495708,-0.34427566218787564
58.980000000000004,0.08845491069866537,-0.35284742040967976,0.0953033876450518,-0.34669727162184505
58.99,0.08921346991292489,-0.35949882547895984,0.09602580240399108,-0.3490224365754883
59.0,0.089935888813426,-0.3660551814839065,0.09671330164114698,-0.3512519706987602
59.01,0.09062151318804368,-0.3725070289693556,0.09736566343405025,-0.3533867178833778
59.02,0.09126969959341726,-0.37884404378558634,0.09798267531362806,-0.3554275523433454
59.03,0.09187981637562014,-0.3850557338403423,0.09856413417717398,-0.35737535457535147
59.04,0.09245124472695168,-0.391131249208427,0.09910984620026714,-0.3592310104368181
59.050000000000004,0.09298337975998039,-0.397059850839518,0.09961962674894201,-0.36099538589530505
59.06,0.09347563158026713,-0.4028308832001049,0.10009330029346708,-0.3626693240662191
59.07,0.09392742636190059,-0.4084333840337029,0.10053070032369342,-0.3642536673793334
59.08,0.0943382074110008,-0.4138572072003692,0.10093166926706652,-0.365749188593531
59.09,0.09470743620389555,-0.41909190656710377,0.10129605841047395,-0.3671566489966236
59.1,0.09503459343515851,-0.4241266629205943,0.10162372785109755,-0.36847593397920414
59.11,0.09531918006180073,-0.4289515603401438,0.10191454654793454,-0.36970507686593224
59.120000000000005,0.09556071835201219,-0.43355531936692737,0.10216839250814368,-0.3708412672950482
59.13,0.0957587529641519,-0.4379272740594983,0.10238515307240686,-0.37188102282722557
59.14,0.09591285199531488,-0.4420576254129578,0.10256472525375754,-0.37282074476358307
59.15,0.09602260799559187,-0.445935896104116,0.10270701611442314,-0.3736562197210856
59.160000000000004,0.09608763897670076,-0.4495523115303257,0.10281194316911652,-0.37438343608730207
59.17,0.09610758937725651,-0.45289780162984766,0.10287943478719153,-0.3749984904281718
59.18,0.09608213098252928,-0.45596318451790063,0.1029094306145862,-0.3754965367425626
59.19,0.0960109638175696,-0.4587398598900376,0.10290188201548157,-0.37587352987472644
59.2,0.09589381698303727,-0.4612202157177867,0.10285675247036377,-0.3761261598295084
59.21,0.09573044944142371,-0.4633962851428097,0.10277401798972914,-0.3762489216845594
59.22,0.09552065076888588,-0.46526114275753794,0.1026536675657727,-0.37623812188947137
59.230000000000004,0.09526424183244452,-0.4668088343198763,0.10249570354884023,-0.3760910117395085
59.24,0.09496107540630536,-0.46803315055343064,0.10230014202022444,-0.37580229052653974
59.25,0.09461103673903502,-0.46892925440421745,0.10206701321287687,-0.3753685841239348
59.26,0.09421404402871615,-0.46949325253437657,0.101796361866528,-0.3747871947702581
59.27,0.0937700488221626,-0.4697213189934789,0.1014882475453983,-0.3740543219698792
59.28,0.09327903637478635,-0.46961018590617487,0.10114274498074667,-0.37316669240138833
59.29,0.09274102596050307,-0.46915726306473626,0.10075994438261869,-0.3721218933058938
59.300000000000004,0.09215607112596445,-0.46836031848061055,0.10033995169989346,-0.3709174730617825
59.31,0.0915242599019535,-0.4672174967120726,0.09988288886736853,-0.3695509118246573
59.32,0.09084571496817467,-0.4657276163459455,0.09938889403078931,-0.36802053874826457
59.33,0.090120593762305,-0.4638899794165584,0.09885812172332574,-0.3663249416139127
59.34,0.08934908853812609,-0.461704330123471,0.09829074300848537,-0.3644628387092492
59.35,0.08853142637186402,-0.45917107165274607,0.09768694558655051,-0.36243375598873456
59.36,0.08766786911104048,-0.45629113091410595,0.09704693384631294,-0.3602376160918234
59.370000000000005,0.086758713264959,-0.4530660652662824,0.096370928858469,-0.35787508031899484
59.38,0.08580428983165607,-0.4494981463739316,0.09565916829332144,-0.3553478267186108
59.39,0.08480496406265702,-0.4455901153553369,0.09491190626517129,-0.3526578089838998
59.4,0.0837611351779109,-0.441345119934062,0.09412941314019108,-0.34980707224984203
59.410000000000004,0.08267323603845934,-0.4367667271960231,0.0933119753298332,-0.346797807522937
59.42,0.08154173277788451,-0.4318589092832734,0.0924598950714548,-0.3436323279736442
59.43,0.08036712439314654,-0.4266260391406458,0.09157349019604115,-0.34031307581071857
59.44,0.07914994229565028,-0.4210728797185854,0.09065309388349219,-0.33684261138857746
59.45,0.07789074982343307,-0.41520457544424516,0.08969905440594857,-0.33322361077619306
59.46,0.07659014171545064,-0.40902664161192315,0.08871173485970853,-0.32945885871208574
59.47,0.07524874354898922,-0.40254495390425526,0.08769151288628768,-0.3255512435135612
59.480000000000004,0.07386721114129634,-0.39576573698888906,0.08663878038320837,-0.32150375069075965
59.49,0.07244622991657348,-0.38869555276115536,0.08555394320511947,-0.31731945692378477
59.5,0.07098651423953244,-0.3813412879977244,0.08443742085586825,-0.3130015236101942
59.51,0.06948880671676057,-0.3737101415859132,0.0832896461721602,-0.3085531904151091
59.52,0.06795387746718985,-0.36580961129767786,0.08211106499945635,-0.30397776864525633
59.53,0.06638252336300794,-0.3576474801735731,0.08090213586076765,-0.29927863457351794
59.54,0.06477556724238445,-0.3492318025367116,0.07966332961901477,-0.29445922268847147
59.550000000000004,0.06313385709542577,-0.34057088967878624,0.07839512913362674,-0.28952301891919857
59.56,0.06145826522480009,-0.3316732952504658,0.07709802891205494,-0.2844735538476055
59.57,0.059749687382584266,-0.3225477979561254,0.07577253475688488,-0.2793143957742935
59.58,0.05800904188615367,-0.3132033471815072,0.07441916340930049,-0.27404914166740935
59.59,0.056237268715055674,-0.30364909800198436,0.07303844218956987,-0.2686814143777093
59.6,0.054435328588148604,-0.293894414086883,0.071630908635046,-0.2632148568763751
59.61,0.05260420202152736,-0.2839488245237073,0.07019711013629451,-0.25765312348154745
59.620000000000005,0.05074488836972991,-0.27382201031859604,0.06873760357208375,-0.2519998737138629
59.63,0.0488584048522557,-0.26352378767178003,0.06725295494390826,-0.24625876596813467
59.64,0.04694578556695633,-0.2530640929415543,0.06574373901066359,-0.24043345154260035
59.65,0.045008080491872236,-0.24245296676398048,0.06421053892407262,-0.23452756875829472
59.660000000000004,0.043046354477333244,-0.2317005299619978,0.0626539458664307,-0.22854470544240113
59.67,0.04106168623116888,-0.22081694040524258,0.061074558695959104,-0.22248829133048897
59.68,0.03905516729822474,-0.20981243818210826,0.05947298359924926,-0.2163618111202505
59.69,0.03702790103344798,-0.1986973257028368,0.057849833742977204,-0.2101687856285079
59.7,0.03498100156984886,-0.18748192841019767,0.05620572892450204,-0.20391267801359617
59.71,0.03291559278387585,-0.1761765880812735,0.05454129522555089,-0.19759691978935104
59.72,0.030832807259880444,-0.1647916442659054,0.052857164670151946,-0.19122489162480133
59.730000000000004,0.02873378525509593,-0.15333742207214388,0.051153974887131914,-0.184799927182058
59.74,0.026619673666562465,-0.14182421718098637,0.04943236877759143,-0.17832530585156933
59.75,0.02449162500138312,-0.1302622827079346,0.047692994187681866,-0.17180425145821118
59.76,0.022350796351678658,-0.11866181561663876,0.04593650358700924,-0.1652399284106017
59.77,0.02019834837617378,-0.10703292377459805,0.04416355375294815,-0.15863543956244783
59.78,0.018035444292332427,-0.09538555987266528,0.04237480546111829,-0.15199382391236546
59.79,0.015863248879165626,-0.08372964250546372,0.04057092318223857,-0.1453180547640966
59.800000000000004,0.013682927487071232,-0.07207502564596406,0.03875257478555368,-0.13861103773700342
59.81,0.011495645055828629,-0.060431435308392456,0.03692043124901825,-0.1318756090889712
59.82,0.009302565144270464,-0.04880847443493294,0.03507516637664638,-0.1251145265226277
59.83,0.007104848974857635,-0.037215549915278735,0.03321745653371159,-0.11833013885526944
59.84,0.004903654494799197,-0.025661931744759833,0.03134798040454264,-0.11152476687986211
59.85,0.0027001354515385156,-0.01415677649989978,0.029467418753632034,-0.10470093001961524
59.86,0.0004954404819108696,-0.0027090759854318854,0.027576454179386766,-0.09786108534893831
59.870000000000005,-0.0017092877826242524,0.008672354152682847,0.025675770869238185,-0.09100761777212246
59.88,-0.003912913592906608,0.01997888161128537,0.02376605436159527,-0.08414284522907654
59.89,-0.006114308939980425,0.031202077375297628,0.021847991314623245,-0.0772690172953295
59.9,-0.008312354391227352,0.04233376994787398,0.019922269281699705,-0.07038831895979486
59.910000000000004,-0.010505939904856466,0.05336594478038413,0.017989576493495286,-0.06350286734529828
59.92,-0.012693965625741824,0.06429076831558735,0.016050601648623854,-0.056614651289204176
59.93,-0.014875342660595805,0.07510067579740845,0.014106033735180585,-0.049724906918588184
59.94,-0.017048993830119215,0.08578829767952553,0.012156561884297862,-0.042835119280434306
59.95,-0.01921385439979269,0.0963464662197274,0.010202875213970097,-0.03594717168735093
59.96,-0.02136887278930011,0.1067682494368807,0.008245662651766988,-0.029062834026443666
59.97,-0.02351301126012043,0.11704691083793166,0.006285612755817664,-0.022183858228474573
59.980000000000004,-0.025645246581923423,0.12717593816865802,0.004323413541689785,-0.015311906478467675
59.99,-0.027764570676349243,0.13714906723156012,0.0023597523476210336,-0.008447553324229142
60.0,-0.02986999123644862,0.14696027470080547,0.0003953157512186881,-0.0015915032244841632
60.01,-0.031960532320538505,0.1566038131132109,-0.0015692105218726793,0.005254791438649557
60.02,-0.034035234919200325,0.16607419978058935,-0.0035331417269051308,0.012089940822571197
60.03,-0.03609315749534631,0.17536621691069693,-0.005495794242740433,0.01891248798669245
60.04,-0.03813337649764128,0.1844749123749191,-0.007456485716917828,0.02572096741237404
60.050000000000004,-0.0401549868474196,0.19339559476557538,-0.009414535211314107,0.03251395135824148
60.06,-0.04215710239925397,0.2021238367122668,-0.011369263345748924,0.03929002390839491
60.07,-0.04413885637516436,0.21065547336351448,-0.013319992439598976,0.04604779074300259
60.08,-0.046099401772475984,0.21898660273647386,-0.01526604665169811,0.05278587111005157
60.09,-0.048037911745386436,0.22711358458657405,-0.01720675211869644,0.059502898777744354
60.1,-0.04995357996032288,0.23503303949034784,-0.01914143709209627,0.0661975185814018
